Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
FEUERVERSICHERUNGSANSTALTEN,,,A,"Feuerversicherungsanstalten Freussiaches Gesetz betreffend die öffentlichen Feuerver- sicherungsanstalten vom 25.Juli 1910. s.Hagen,Otto u. Alfred Manes.  ...   1910. O "
FEUERVERSICHERUNGSPRAXIS,,,A,"Feuerversieherungepraxis Feuerversicherungspraxis,aus der.    Vorlesungen,  gehalten im 1. FortMldungelehrgang für Feuerversicherungswesen. (Veröffentl.d.Deutsch.Ver,f.Vers.Wissenschaft.'Heft 3D Berlin 1922.	(116 S.) "
FEUILLE,,122,A,"Feuille	122 Feuille fédérale de la Confédération suisse. Année 66,1914-73,1921 + 88,1956 ss. Berne 1914- "
FEURER,W.,,A,"F e u r e r , W. s, Ackermann,A.; P1W.: Ulrich,H. Innerbetriebliche Information ala Führungsaufgabe. "
FEY,WALTER,,A,"Fey  .Halter Fey,Walter.  Lebensversicherung und allgemeine Wirtschafts- tätigkeit. Sonderhefte des Instituts für Konjunkturforschung.  Nr.45. Berlin:HanseatiBche Verlagsanstalt Hamburg 1937.     (46 S.) "
FICHEN-AFFÄRE,,,A,Flehen-Affäre s.        [pUK-Bericht].       Vorkommnisse   im EMD. Bericht  der  parlamentarischen Unter- suchungsltonimission (PUK EHC)  Tom 17. November  1990   ... 
FICHIER,,,A,"Fichier Fichier français. (Le F»f publie des études consacrées à la langue française et à la traduction correcte de termes étrangers, allemande en particulier.) Berne :Case postale 108, 1959- 7205 "
FICK,F.,,A,"F i o k , F Fick.F        Die verschleierte und echieberliafte Grün- dung von Aktiengesellschaften. Schweizer Zeitfragen. Heft 57. Zürioh:Art.Inst.Grell Püssli 1922.	(8? S.} 1122                     9      (Dr.) "
FICK,F.,7859,A,"F i c k Ficlc,F         Versicherungsrechtliche Abhandlungen. Bd I:Die bei der Auslegung dee Versieherungsvertragsrechte massgebenden Grundsätze, insbesondere nach schweizerischem Recfct. Zürich:Art.Inst.Orell FÜssli 1917.        (49 S.) 5-725.	(Dr.) "
FICK,FRIEDRICH,,A,"Fick   .Friedrich Fick,Friedrich.  Der juristische Charakter des Lebensversiche- rungsvertrages. Dise.Univ.Zürich. Zürich:J.Schabelitz 1884.	(68 S.) 56B	W                                               ' "
FICK,FRITZ,7867/R,A,F i c k .Fritz Fick.Frita. Die Frage der Aufwertung und der Einfluss wirtschaftlicher Katastrophen auf bestehende Verträge nach schweizerischem Hecht. BaselrHelbing & Lichtenhann 1925.	(94 S.) (Dr. .Rechtsanwalt) /J 
FICK,H.,,A,"F  i c k   ,  H s.  Schneider.A	u.H.F. Das schweizerische Obligationen- recht...          2. «A.                                                            1896. 709 "
FICK,HEINRICH,,A,"Fick   »Heinrich Fick,Heinrich.   Ob Selbst-Tötung in unzurechnungsfähigem Zustande von Lebensversicherungsanstalten ale Befreiungs- grund geltend gemacht werden könne? 0.0.   [187.].	(47 S.) 58B	™             (Prof .Dr.)              A "
FID-COMMUNICATIONES,,,A,FID-Comamnicationes 8. Revue de la documentation 
FIDUCIA,,,A,"Fiducia Fiducia. Zeitschrift für das gesamte Gebiet des Revieions- wesens und. der Betriebswirtschaft in der Schweiz. Offiz. Organ des Verbandes Schweiz. Bücherexperten. Jg.25,1951, Heft 7 ff- - 28,1954, Heft 4. [Forts.v.: Bvilletin [des] Verband[es] schw"
FIEDLER-WINTER,,,A,"Fiedler- W inter Fiedler-Winter, Rosemarie.  'Flexible Arbeitszeiten. Beispiele aus der Praxis. (Lands""berg/Lech) : Verlag moderne Industrie, (1995). A	-22cm.257 S. 33751 "
FIEGER,ERWIN,,A,"F   i   e  g  e r   ,   Erwin s.   Ski-Weltmeisterschaften St.Moritz  1974 "
FIELDBOOK,,,A,"Fieldbook Fieldbook, das, zur Fünften. Disziplin.: Kunst und Praxis der lernenden Organisation ... s.   Senge, Peter M.   Das Fieldbook zur Fünften Disziplin ... "
FIERZ,KASPAR,87659,A,"Fierz  ,  Kaspar Fierz, Kaspar.   Wert und Zins bei Immobilien. Lehre und Praxis der Anlagen- und Immobilienbewertung. 3., voll- ständig überarbeitete und erweiterte Auflage. Schriften- reihe der Treuhand-Kammer. Band 56. (Zürich: Treuhand-Kammer, 1998).	"
APPENZELL IR,,1649/AI 1,A,Appenzell     IR Appenzell  IR:   Verfassung fUr  den Eidgenössischen  Stand Appenzell   I.Rh. 
NATIONALBIBLIOGRAPHIE,,,A,"Nati   onalbibliographìe [Nationalbibliographie,   schweizerische.   Fünfjährea-Ausgäbe, 1961-1965.   [Bd.]  II,) s.   Zeitschriftenverzeichnis,   Schweizer. "
NATIONALFONDS,,,,"îlationalfonds e.   Jahre,   10,   Nationalfonds "
NATIONALLIGA,,,A,"Nationalliga Nationalliga, Schweizerische, für Krebsbekämpfung und Krebsforschung 1910-1958. s. Wegelin,Carl. Geschichte der ... "
NATIONALLIGA,,97132,A,"Nationalliga Nationalliga, Schweizerische, für Krebsbekämpfung und Krebsforschung = Ligue nationale suisse pour la lutte anti-cancéreuse et la recherche sur le cancer = Lega nazionale svizzera per la lotta e lo studio del cancro Jahresversammlung 196l. Ba"
NATIONAL OEKONOM,,,,"Kational-Oekonom National-Oekonom.dôr;    Zeitschrift für Volkswirtscliaft und Statistik. Jg VI,1893 - 33,1920. Wien 1893-1920. 36 "
NATIONALRATSWAHLEN,,188/17,A,Nationalratswahlen Nationalratswahlen 1995. Uebersicht und Analyse. Anhang : Ständeratswahlen 1994/95 = Les élections au Conseil na- tional de 1995. Aperçu et analyse. En annexe: Les élec- tions au Conseil des Etats de 1994/95. Bearbeitung: Wer-- ner Seit
NATIONALRATSWAHLEN,,97257,,"ationalratswahlen Nationalratswahlen 1983. Panaschierstatistik aus zwölf Kantonen » Les élections au Conseil national de 1983.Sta- tistique du panachage portant sur douze cantons. Beiträge zur schweizerischen Statistik. Heft 124. Bern, Bundesamt für Stati"
NATIONALRATSWAHLEN,,97431,A,"Nationalratswahlen Nationalratswahlen 1979. Ueberblick = Elections au Conseil national 1979. Aperçu. Beiträge sur schweizerischen Sta- tistik. Heft 59. Bern, Bundesamt fur Statistik, 1979.      -30cm.40+50 S. ^t	Graph.Kart.Tab. "
NATIONALRATSWAHLEN,,198,A,"Nationalratswahlen        •       198 Nationalratewahlen = Elections au Conseil national 1947, 1951, 1955, 1959,1965. (Beiträge zur schweizerischen Statistik, Heft 22,27,29,32, M.) [Forts.e. Statistische Quellenwerke der Schweiz. Heft 436.] Bern 1949- 196"
NATIONALRATSWAHLEN,,185,A,"Nationalratswahlen	185 Nationalratswahlen 1931 - - Elections au Conseil national - Herausg.v.Eidg.statistisehen Amt. (Statistische Q.uellenwerke  der Schweiz.  23,	) (Bern 1932)- "
NATIONALRATSWAHLEN 1991,,194,,"/- Nationalratswahlen Nationalratswahlen,   die,   im Kanton Zürich 1947,   ^f-JV   .-_   /*-   nur   jeweils  letzte Ausgabe (Statistische.Mitteilungen des  Kantons  Zürich.   Dritte Folge, (Zürich)l948 - "
NATIONALSPENDE,,,A,"Nationalspende Hationalspende,   schweizerische,   für unsere Soldaten und ihre Familien. Bericht über das Jahr 1942 Bern:Zentralstelle f.Soldatenfürsorge [l943J.   (48 S.) 1944,4700. "
NATIONALVERSICHERUNG,,93030,A,"Nationalversichening	93'030 NationalVersicherung, die tschechoslowakische. Ein Beitrag zum System der sozialen Sicherheit. Das tschechoslowakische Gesetz ubsr die Nationalversicherung. Mit einem Vorwort des tschechoslowakischen Ministers für soziale Fürso"
NATO,,,,"RATO NATO ASI Series» Advanced Science Institutes, Series C: Mathematical and physical sciences. Vol 121 Premium calculation in insurance. (Proceedings of the NATO Advanced Study Institute on Insurance Pre- miums, Louvain, Belgium, July 18-31, 1983). Edit"
NATSCH,WALTHER JOHANNES,1898,A,"Natsch,     Walther     Johannes 's o Natsch ,Wal tfcer Johannes. Instrumente der Regionalplanung unter besonderer Berücksichtigung des zürcherischen Hechts. C Diss .Univ . Zürich. ). Zürcher Beiträge zur Rechtswissenschaft, Neue Folge, Heft 247. Zürich:S"
NATUR,,,A,"Natur (Natur, aus, und Geisteswelt. 6?0) a. Bortkiewicz,L.v. Bevölkerungswesen.	1919 "
NATUR,,86262/1,,"S a t u r HatttT, die, der Erkenntnis. Beiträge zur Evolutionären Erkenntnistheorie. Mit einem Geleitwort von Konrad Lo- renz. 2.»durchgesehene Auflage. (Vollmer, Gerhard. Was können wir wissen ? Band 1). Stuttgart: S.Hirzel Verlag, 1988.     -21cm.XXV,33"
NAUE,ERICH,,A,"Naue   .Erich Naue,Erich und Martin RÖttger. Werbung,'  Zulässig oder ver- boten? Werbung und Wirtschaft.   Bd  I. Berlin:Max Paschke 1937.	(232 S.) •  fr _ . _,	(Dr.f Rechtsanwalt) "
NAUER,ERNST,,A,"Nauer,   Ernst s.   Menzl,Andreas j   N'E*.   Das  Funktionendiagramm "
NAUMANN,WERNER,,A,"N a u m a n n , Werner a. WiIkineon,Roderick. ErfOlgarezepte des modernen Managers. "
NAUSCH,ANTON,,A,"N  a u  s  c  h     ,     Anton s.       Hilf,   Werner;   N'A1.       M 68000-Familie "
NAUTA,M,9142,,"ff a u t a f M Nauta,M      Het Wetboek voor ledereen. Verzameling bevattende de Grondwst, het Burgerlijk Wetboek,(liet Arbeids- contract), de Kieswet... 5.Druk, bijgewerkt tot l October 1909. Utrecht:J.ff.Broese 1909.	(VI,797 S.) 596 "
NAVAL,,31011,A,"Naval Naval research logistics quarterly Vol. 15, No. 2, June 1966. "
NAVILLE NEHER,GUSTAVE,,A,"Naville-Neher,     Gustave s.   Schweizer Pioniere  der Wirtschaft und Technik.   Bd.11 "
NAWIASKY,HANS,1631,A,"Nawiasky  ,  Hans Kawiasìcy.Hans.    Allgemeine Rechtslehre ale System der rechtlichen Grundbegriffe. EinsiedelntBenziger 1941.	(XV,272 S.) 1941,3393.                                      ™   (Prof.Dr.) "
NAYER,MANFRED,91249,,"Mayer,     Manfred Nayer.Manfred.   Oesterreichs wirtschaftlicher Aufstieg. Eine  Studie über die Entwicklung der österreichischen Volkswirtschaft seit  der Stabilisierung des  Schillings (Innsbruck .-Wagner'sehe Univ. -Buchdr.Buchroithner I960). (48 S.) "
NEBEL,BERNHARD,83444,A,"N e ""b e 1  ,  Bernhard Nefcel, Bernhard. Reasoning and revision in hybrid re- presentation systems. Lecture notes in artificial intel ligence. 422. Berlin: Springer-Verlag, (1990).         -24cm.X,270 p 31559 "
NEBEL,ROLF,,A,"Nebel  , Rolf Merkelbach, Roger P.; H'R1; Hans Joachim Welzel.   Konsolidierter Text des Schaden- vers i cherungsr echt e s der Europäischen Gemein- schaft . . . "
NECKERMANN,BRUNO,84312,A,"Neckermann , Bruno N eck er mann, Bruno. Redekunst in der Praxis. Selbstbewusst und erfolgreich durch Dialektik und Redetraining. Düsseldorf,Wien:Econ Verlag,(1974).     - 22 cm. 244 S 14372 "
NEEB,HELMUT,85952,,"HeeD,     Helmut Neet), Helmut.  Insurance Regulation in den Vereinigten. Staaten von Amerika - unter besonderer Berücksichtigung des ZulassungsrecJite. Veröffentlichungen des Instituts für Versicherungswissenschaft der Universität Mannheim. Band 34. Karl"
NEEF,JOERG,81594,A,"Neef     ,     Jörg Neef,   Jörg.       Moderne Formen  der Wohnbaufinanzierung aus toankwlrtschaftlicher Sicht.   (Bankwirtschaftliche For- schungen.  Band  30). Bern,Stuttgart,   Verlag Paul Haupt,(1975).	-23cm.192  S. IQfWO "
NÉEL,ANT,,,"éel , A n t s. Guide rose de l'assurance sur la vie et de la prévoyance en France. "
NEERGAARD,K VON,,,"Ueergaard , K        von Neergaard.K        von. Der medizinische Ausbau der schweizerischen Kurorte. Grundzüge für eine Landesplanung des medizinischen Sektors des Fremdenverkehrs. (Schriftenreihe zur Frage der Arbeitsbeschaffung. Volkswirt- schaftliche "
NEF,HANS,,A,"Nef     ,    Hans s.       Festscfcrif t zum 70 .Geburtstag von Hans Nef "
NEF,JUERG,11165,,"H e f  ,  JUrg Nef, JUrg.  Haftpflicht und Versicherungsschutz des Bergsteigers. .(Diss.Univ.Zürich). Zürich, (Schulthess Fachbücher,Auslieferung), 1987. •-23cm,517 S ^«-^ "
NEF,JUERG,91687,,"e f  ,  S U r g Nef, JUrg.   Praktischer Ratgeber fUr Erbfall und Testa- ment. Wissen von Wert; Schriftenreihe der Schweizerischen Kreditanstalt. Heft 64. (Zürich, Schweizerische Kreditanstalt,	1982).     -21cm. A	76 S. Hrsger '/,	^ "
NEF,URS CH.,12063,A,"N e f , U r s  Gh.	•/,? 063 Nef,Ura Gh. Temporäre Arbei t. (Abhandlungen zum schwei- zerischen Recht. Heue Folge, Heft 404.) Bern:Stämpfli,1971.	-8°, XIII, 129 S 11611 "
NEFIODOW,LEO A.,,A,"Nefìodow,Iieo       A.	""   ___ ___ Nefiodow,  Leo A.       Der fünfte Kondratieff.  Strategien zum Strukturwandel  in Wirtschaft und Gesellschaft. 2.  Auflage. (Prankfurt am Main) i Frankfurter Allgemeine Zeitung für Deutschland; (Wiesbaden): Gabler, (199"
NEIDHART,B,,,"Heidhart ,B Neidfaart.B         Schweiz. Strafgesetzbuch. Dreisprachige Ausgabe mit ausführlichem Sachregister. Zürich:0rell FÜssli (1939).	(31,585 S.) 1941,3038.               ^   (Dr.) "
NEIGER,PIERRE,,A,"Neiger  , Pierre Neiger, Pierre; Clopath, Gion.  Modifications apportées par l'avenant du 11 avril 1983 à la Convention franco- suisse en vue d'éviter les doubles impositions en matière d'impôts sur le revenu et sur la fortune de 1966/1969. Avec la collab"
NEKOLA,ANNA,85021,A,"Nekola  ,  Anna Hekola, Anna.  Besteuerung des Grundeigentums im Privat- vermögen in der Schweiz,Die kantonalen Gesetzgebungen in rechtsvergleichender Darstellung betreffend Einkommens-, Vermögens-, Handänderungs- und Grundstückgewinnsteuer. (Diss.Univ.Zü"
NELKEN,S,7867/P,A,"N  e  l k e n   ,   S	rttv/ , Welken,S	Verbrechen und Schickaal, Vier ftundfunkvorträge. BerliniWallmann 1929.	^^                    (40 S.) (Ingenieur) "
NELKEN,S,1350,A,"Nelken, S	-? 3 Nelken.S        Verbrechen und Versicherung. Berlin-Dahlem:Verl)and off enti. Feuervers .Anstalten 1928. (2268.) 1606	(Ingenieur) "
NEMI,GIUSEPPE,,,"e m i ,  Giuseppe s. Lazzioli.Costante; ÏÏ'G'. Novissimo dizionario delle lingue italiana e tedesca.	1957 "
NERLICH,UWE,,A,"N e r l i c h. ,  Uwe s.   Weltwirtschaftaordnung, umstrittene. Beiträge von Gamani Corea, U'N' [u.a.]. "
NESTER,MARKUS P.,98209,A,"Nester     ,     U a r k u a      P. Nester,   (Markus P.);  Klopfenstein,   (Clemens  G.).   Die MI- GKOS-Erpressung. Roman.(3.Aufläge.Zytglogge Hot Book), (Gümligen,   Zytglogge Verlag,   1978).	-21cm.209  S 22014                                        "
NESTLÉ,,,A,Nestlé	-57 '361 Verschiedene Publikationen. 
NESTLÉ,HENRI,,A,"Nestlé,  Henri s. Schweizer Pioniere der Wirtschaft und Technik. Bd.2 "
NETHERLANDS,,,A,"Netherlands- Netherlands-American Trade  Directory. s.   Trade   Directory,   Netherlands-Americant1974-75 "
NETOLITZKI,HANSJOERG,,A,"Netolitzky     ,     Hansjörg s.        Füessl,   Hermann  Sebastian,        Innere Medizin  in  Frage  und Antwort.   Ein Repetitorium   ...   begründet von  H'N1. "
NETTO,EUGEN,,A,"Netto , Eugen a. Kronecker,Leopold. Vorlesungen über die Theorie der einfachen und der vielfachen Integrale,     1894. "
NETTORECHNUNGEN,,3136/C,A,"Nettorechnungen Nettorechnungen auf der Grundlage der Sterbetafel 1986. Rechnungszins 3,5$. Gomiachte Versicherung: Verbundene Leben. Eine Veröffentlichung der Münchener Rückversiche- rungs-Gesellschaft. (München, Münchener Rückversicherungs-Gesellschaft,"
NETWORKING,,87410,A,"Networking Networking essentials : hands-on self-paced training for supporting local and wide area networks. (Redmont, WA): Microsoft Press, (1996).	-24cm 1 vol.: XLI,836 p.,1 CD-ROM: 36624 "
NETWORKS,,,A,"Networks Networks, neural. Current applications. Ed. by P.G.J. Lisboa. London: Chapman & Hall, (1992).         -24cm.XX,279 p. G Dr-Reimer	^ "
NETWORKS,,85008,A,"Networks Networks, neural, and natural intelligence. Edited by Stephen Grossberg. A Bradford book. Cambridge,Mass.; London, The MIT Press, (1988).  -27om. •XI,637 P. "
NEUBAUER,FRANZ FRIEDRICH,85787,A,"Neubauer     ,     Franz-Friedrich Neubauer, Franz-Friedrich.  Augentrost für Manager. Zitate, Aphorismen und Spruchweisheiten für Unternehmer und andere Zeitgenossen, die gern zitieren» Gesammelt, ausgewählt und herausgegeben von F'-F'N*. Stuttgart, Seew"
APPENZELL IR,,1649/AI 2,A,"Appenzell     IR Appenzell   IR:   Gesetz   ü""ber   die   Zivilprozessordnung "
APPENZELLER,FRED,,A,"Appenzeller.Fred s.   Gross, Herbert.   Orthogonal geometry in infinite dimensional vector spaces ... mit Beiträgen von F'A1 ... "
APPERT,KARL,5122/23,A,"Appert,Karl Appert, Karl.  Sonderfall Schweiz in der europäischen Integration. SA aus ""Civitas"" .Monatsschrift des Schweize- rischen Studentenvereins. H.5fl962. Stimmen zur Staats- und Wirtschaftspolitik. 23. Zürich, Gesellschaft zur Förderung der schweiz"
APPELMAN,DAN,84538,A,"Appleman  ,  Dan Appleman, Dan.   D'A's developing ActiveX components with Visual Basic 5.0. A guide to the perplexed. Emeryville, CA: ZD Zif-Davis Press, (1997).       -24cm. XXII,729 p.,l CD-ROM. 37024 "
APPELMAN,DAN,82399,A,"Appleman  ,  Dan Appleman, Dan.   D* A's Visual Basic 5.0 programmer's guide to the Win32 API. With l CD-ROM. Emeryville, CA: ZD Tiff-Davis Press, (1997).     -24cm. XXXII,1548 p.,l CD-ROM. 37025 "" "
APPLICATION,,93002,A,"Application	93'002 Application, l', du calcul des probabilitäe. [Publ.p.l1] ünivereitö de Geneve [et l1] Institut inter- national de Coopöration intellectuelle. (Paris:Institut Internat.d.Coope~ration intellectuelle 1945 (275 S.) K 479 "
APPLICATIONS,,,A,"Applications Applications of mathematics. Vol. 21 s.   Protter, Philip.   Stochastic Integration and differential equations . . , "
APPLIED,,,A,"Applied Applied raathematical  scienees B.       Sciences,   applied mathematical "
APROPS,,,A,"Apropos Apropos. Nr.33, Oktober 1977 s.  Zusammenarbeit, die zwischenbetriebliche, in Mittel- und Kleinbetrieben ,,. "
ARANGO,GUILLERMO,,,"r a n g o     ,     Guillermo s.       Prieto-Diaz,   Rut>än;   A'G1.       Doniaiti analysis and  Software  ays-tems modeling. "
ARATO,L.,,A,"A r a t o , L. s. Schweizer Pioniere der Wirtschaft und Technik,Band 25 "
ARBEIT,,97640,A,"Arbeit, die, am Bildschirm. (Verfasser: Walter Lips, Ueli Weickhardt [u.a.], 6. Auflage). Luzern: SUVA (Schweizerische Unfallversicherungsanstalt, 1991).	-30ciQ.63 S, ,i "
ARBEIT,,97489,A,"Arbeit Arbeit, die, am Bildschirm. (Verfasst von Josef Buchber- ger, Ueli Weickhardt [und] Walter Lips) .Merkblätter für die Verhütung von Unfällen und Berufskrankheiten. 11 037 (3. überarbeitete Auflage). Ausgabe 1986. [deutsch., französisch, italienisch"
ARBEIT,,85538,A,"Arbeit Arbeit im Büro von morgen. Technologie, Organisation, Arbeitainlialte und Q.ualifikationaanaprUche, [Autoren]: Christian Katz, Luzian Ruch [u.a.]. (Schriftenreihe Ar- beit im Büro. Band l). Zürich, Verlag des Schweizerischen Kaufmännischen Vor- ban"
ARBEIT,,83126,A,"Arbeit Arbeit und  Sozialpolitik. Jg.28,1974,   Heft 8/9. "
ARBEITEN,,,A,"Arbeiten Arbeiten, aus  dem Juristischen Seminar  der Universität Freiburg Schweiz.  46 s.       Desax»  Marcus.       Haftung für  erlaubte Eingriffe "
ARBEITEN,,5578,A,"Arbei ten Arbeiten, soziologische = Travaux sociologiques = Socio- locical contributiona. Herausg. von Peter Atteelander und Roger Glrod im Auftrag der Schweizer. Gesellschaft fUr Soziologie, in Zusammenarbeit mit der Schweizer.Gesell- schaft für praktisc"
ARBEITSVERSICHERUNG,,,A,"A  r b e   iterversicherun s.   Gutachten Über das Regierungaprogramm für die Reform und den Auebau der Arbeiterversioherung.,. "
ARBEITGEBER,,F127,A,"Arbeitgeber F Arbeitgeber,der. Zeitschrift der Bundesvereinigung der Deutschen Arbeitgeberverbände. Düsseldorf . / t/ • ^ "
ARBEITGEBERPOLITIK,,,A,"Arbeitgeberpolitik s.   (Schmid.Hans  Rudolf).   Arbeitgeberpolitik gestern und heute   ...	1958, "
ARBEITGEBERPOLITIK,,5598,A,"Arbeitgeberpolitik	o O Arbeitgeberpolitik in der Nachkriegszeit, 1948 bis 196? (Zusammenstellung und Redaktion: Heinz Allenapach.) Bern:Stämpfli,1968.	(317 S.} 9942 "
ARBEITGEBER-,,,A,"Arbeitgeber  - Arbeitgeberverband schweizerischer Maschinen- und Metall- Induatrieller (ASM). Der Arbeitgeberverband schweizeri- scher Maschinen- und Metall-Industrieller stellt sich vor. (Zürich, Geschäftsstelle ASM, Kirchenweg 4» 1977). 21x31cm. 19 "
ARBEITGEBER- ZEITUNG,,F116,A,"Arbeitgeber-Zeitung Arbeitgeber-Zeitung,  schweizerische. Herausg. v. Zentralverband schweizerischer Arbeitgeber-Organi sationen. [Forts.s.:   Schweizer Arbeitgeber...] Zürich "
ARBEITSAMT,,93332,A,"Arbeitsamt Arbeitsamt, Internationales. Verzeichnis der Veröffentlichungen. Genf 1974. 3 "
ARBEITSANWEISUNG,,2963,A,"Arbeitsanweieung Arbeitsanweisung zur Erfassung der Grosslebensversicherung, Alphabetisches Verzeichnis der Berufe. Heraueg.v.d, Statistischen Zentralstelle des Verbandes der Lebensversicherungsunternehmen e.V. ,Bonn. Bonn 1961.	. ^         (20 S. ) Mü "
ARBEITSBERICHTE,,,A,Arbeitsberichte (Arbeitsberichte der Akademie für Deutsches Recht. VIII) s.Entwurf einee Gesetzes über das Arbeitsverhältnis. (1938) 
ARBEITSBESCHAFFUNG,,,A,"Arbeitsbeschaffung Arbeitsbeschaffung und Fremdenverkehr.  Referate (Publikationen des schweizerischen Fremdenverkehrsverbandes. Nr, 16). AaraurTrüb & Gie. 1942.	(88 S.) 1942,3658. "
ARBEITSBESCHAFFUNGSPROGRAMM,,,A,"ArbeitsbeBChaffungsprogrannn Arbeitsbeechaffungeprogramm, das. [Herausg.v.] Schweizerischen Bankverein. (Bericht des Schweizerischen Bankvereine. 1943, Hr.2) Basel 1945.	(S. 29-76) 1944,4703. "
ARBEITSBEWERTUNG,,97643,A,"Arbeitsbewertung Arbeitsbewertung und Lohndiskrirainierung von Frauen. Hrsg. vom Eidg. Büro fUr die Gleichstellung von Frau und Mann, ([liit Beiträgen von] Ghristof Saitsch, Nor- bert Semraer [u.a.]). Bern: Eidg. BUro für die Gleichstellung von Frau und M"
ARBEITSDOKUMENT,,,A,Arteitsdokument Arteitsdokument für  die  schweizerische Statistik.  Heft 7d s.       Verzeiclmis  der persönlichen Berufe 
ARBEITSGEMEINSCHAFT,,,A,"Arbei   tsgemeinschaft Arbeitsgemeinschaft   für   ein Lehrprogramm Lebensversiche- rung. s.	Einführung   in  die  Lebensversicherung. s.	Grundbegriffe,   technische,   der Lebensversicherung. s.	Güterrecht,   Erbrecht und die  Begünstigung in der LV. "
ARBEITSGESETZ,,,A,"Arbeitsgesetz	0 Arbeitsgesetz ArG. Das Bundesgeeetz Über die Arbeit in Industrie, Gewerbe und Handel mit Verordnungen, Hebenge- aetzen, weiteren Materialien und Sachregister. Hrsg.und kommentiert von Manfred Rehbinder. 3-vÖllig neubearbei- tete Auflage de"
ARBEITSGRUPPE,,,A,"Arbeitsgruppe Arbeitsgruppe, interdepaxtementale, ""Weiterentwicklung des Bodenrechts"" s.  Interdepaxtementale Arbeitsgruppe ""Weiterentwick- lung des Bodenrechts"". Schlussbericht: Bausteine zur Bodenrechtepolitik. "
ARBEITSHANDBUCH,,86767,A,"Arbeitshandbuch Arbeitshandtuch, aktuelles, zur Liegenschaftenbewirt- schaftung. Praiisratgeber für Erwerb, Verkauf, Unterhalt und Verwaltung von Liegenschaften. Verantwortlicher Herausgeber: Hans Stoller. [Mit Nachträgen]. Zürichs YJEKA Verlag AG, 1995 -"
ARBEITSHANDBUCH,,83470,A,"Arbeitahandbuch	-           -    ,                - ___________  __     _                                                             /                & Arbeitshandbuch Klichenbau.   (Hrsger):   VPMK Verband  zur Förderung der modernen Küche. (Zürich:   K"
ARBEITSHEFT,,,A,"Arbei tsheft Arbeitaheft der Reihe S (Sinn und Sendung der Schweiz), {Heft}4. s. Puturologie ... "
ARBEITSHEFTE,,,A,"Arbei'tshefte Arbeitshefte Führungspsychologie. Band 15 s. Berkel, Karl. Konflikttraining. Konflikte verstehen, analysieren, bewältigen ... "
ARBEITS-JAHRBUCH,,7873/CA,A,"Arbeite -.Jahrbuoh t'K/c*. (Arbeits-Jahrbuoh, Internationales. 1925, Teil II) s.Jahrbuch,internationales, der Arbeitgeberorganieationen. 1926, 1378. "
ARBEITSKRÄFTE,,185,A,"Arbeitskräfte Arbeitskräfte in der Landwirtschaft, 1960-1961-1962. Traktoren, Melkmaschinen, Bodenbenützung, I960 = Main d'oeuvre agricole, 1960-1961-1902. Tracteurs, machinea ä traire, utilisation du sol, I960. (Statistiache Q,uellenwerke der Schvfeiz, H"
ARBEITSKRÄFTEERHEBUNG,,188/3,A,"A r ""b e i tskräfteerhebung Arbeitskräf teerhe""bung, die schweizerische, (SAKE) . Korn- f~* mentierte  Ergebnisse   und  Tabellen ß&ftf ==  L'enquete   suis- se sur la population active \ESPA). Resultats commentes et tableaux. (Statistik der Schweiz. 3: B"
ARBEITSLOSENVERSICHERUNG,,87142,A,"Arbeitslosenversicherung Arbeitslosenversicherung. Bundesgesetz und Verordnung. Stand: 1. Januar 1997. Zusammengestellt und hrsg. vom Industrie-, Gewerbe- und Arbeitsamt (RIGA) des Kantons Aargau. 6., vollständig überarbeitete Auflage. Aarau: KIGA, 1997-	"
ARBEITSLOSENVERSICHERUNG,,86422,A,"Arbeitslosenversicherung Arbeitslosenversicherung. Kommentierte Auegabe des Bun- desgesetzes Über die obligatorische Arbeitslosenversiche- rung und die Insolvenz;entschädigung vom 25.. Juni 1982 .. (3.Aufläge..,). Zusammengestellt und hrsg.vom Industrie-,"
ARBEITSLOSENVERSICHERUNG,,2951/E,A,Arbeitslosenversicherung Arbeitslosenversicherung. Wegleitung für die Anwendung des Bundeßgesetzes über die Beitragsleistxmg an die Arbeitslosen- versicherung vom 17. Oktober 1924- sowie der bundesrätlienen Vollziehungsverordnung VI vom 19. Januar 1937. H
ARBEITSLOSENVERSICHERUNGSKASSE,,,A,"Arbeitslosenvarsicherungskasse ArbeitBloeenversieherungskaßse,Paritätische, der Zürcher!« sehen Kreditinstitute. Statuten. Züriah-.Orell FÜBSÜ [1935].	(20 S.) "
ARBEITSLOSIGKEIT,,,A,"Arbeitslosigkeit Arbeitslosigkeit - Was  tun ? Empfehlungen für Stellensu chönde. (Basel,   Kantonales Arbeitsamt Basel-Stadt,Hrsger,   1982) A.	-19cm.31 S "
ARBEITSMÄRKTE,,,A,"Arbeitsmärkte Arbeitsmärkte, regionale, für Frauen und Männer s.   Volkszählung, eidgenössische, 1990. Regionale Arbeitsmärkte für Frauen und Männer ... "
ARBEITSMAPPE,,,A,Arbeitsmappe Arbeitsmappe Verlag Organisator AVO B.       AVO  - Arbeitsmappe 
ARBEITSMARKTINDIKATOREN,,,A,"Arbeitsmarktindikatoren ArbeitsmerktIndikatoren 1991-1995 = Indicateurs du marche du travail 1991-1995. Bern: Bundesamt für Statistik, 1996.   .     -30cm.94 S 935       "" "
