Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
SCHWEIZER,,94471/33,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 33Drei Aargauer Pioniere: Jakob Kern ^1790-1867); AlfredOehler <1885-1974)i Arnold Roth (1890-1970).Zürich, Verein für wirtachaftehistorische Studien, (1980),-24cm.108 S.Abb.Portr."
SCHWEIZER,,94471/34,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 34:Eduard Will (1854-192?), Pionier der Elektrizitätswirt-schaft »Gründer der Bernischen Kraftwerke AG,Nationalratund Oberstkorpskommandant. Von Hermann Böschenstein.Zürich,Verein für wirtechaft"
SCHWEIZER,,94471/35,A,"SchweizerSchweizer Pioniere der Wirtschaft und TechniK. Band 35:Fünf Generationen Steinfels, Von René Bondt. {titel]: Friedrich Steinfels 1808-1872).Zürich, Verein für wirtschaftshistorische Studien, (1982)A	-24cm.112 S.ill."
SCHWEIZER,,94471/36,A,"SchweizerSchweizer Pioniere der Vurtschaft und Technik. Band ?6:Otto Jaag(1900-1978): Kin Lehen für den Gewässerschütz.Von Rudolf Braun und Dietegen SticKelherger.Zürich,Verein für wirtschaftshistorische  Studien,(1982)^	-24cm.88   S.ill"
SCHWEIZER,,94471/37,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik, Band 37:Franz Carl Weberf1855-1948), Wegbereiter zum europäischenSpielwarenfachhandel. Von Felix Frick.Zürich, Verein für wirtechaftshistorische Studien,(1983).^	-24cm.104 S.ill."
SCHWEIZER,,94471/38,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 38:Johann Ulrich Aebi,(1846-1919); 100 Jahre Schweizer Land-maschinen. Von Herbert Tauber.Zürich,  Verein für wirtschaftshistorische Studien,   (1983)A	-24cm,84 S.ill"
SCHWEIZER,,94471/39,A,"SchweizerSchweizer Pioniere  der Wirtschaft und Technik.  Band  39:Eduard und Wilhelm Preiswert 1829-1895;   1858-1938),  Prä-sidenten der Basler Handels-Gesellschaft. Ton GustavAdolf Wanner.Zürich,  Verein für wirtschaftshistorische Studien,(1984).A	-24c"
SCHWEIZER,,94471/40,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 40:Johann Jakob Sulzer-Hirzel (l806-1883)i Salomon Sulzer-Sulzer (1909-1869). Gründer der Gebrüder Sulzer in Win-ter thur. Von Walter Labhart.Zürich,Verein für wirtschaftshistorische Studien, (1"
SCHWEIZER,,94471/41,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 41:Othmar H.Ammann (l879~1965), Ingenieur und Brückenbauer.Von Urs Widmer - Richard Coray {1869-1946), Gerüst- undSeilbahnbauer.Von Jürg Conzett - Guillaume-Henri Dufour(1787-1875), Ingenieur ""u"
SCHWEIZER,,94471/42,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 42:Gottlieb Duttweiler ( 1888-1962). Gründer der Migros. VonS i ground Widmer.Zürich,  Verein für wirtschaftshistorische Studien,   (1985)A	-24cm.95  S.ill"
SCHWEIZER,,94471/43,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 43!Werner Oswald (l904-1979). Bürge der Ire i i? s t off ver s orgungder Schweiz im Zweiten Weltkrieg. Von Hans U. Rentsch.Zürich, Verein für wirtschaftshistorische Studien, (1935)Ä	-24cm.92 S.i"
SCHWEIZER,,94471/44,A,"SchweizerSchweizer Pioniere  der Wirtschaft und  Technik.   Band  44:Alfred Kern (l850-1893);   Edouard Sandoz (l853-192S).Gründer  der> Sandoz AG,   Basel.   Von Renate Riedl-Ehrenterg,Zürich,Yerein für wirtschaftshistorische  Studien,(1986).A	-24cm.90  "
SCHWEIZER,,94471/45,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 45:Johann Georg Boàmer \17o6-1864); Maschinenbauer una Er-finder. Von Norbert Lang.Zürich,Verein für  wirtschaftshiatoriache  Studien,   (1987)A	-24cm.92  S.ill."
SCHWEIZER,,94471/46,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 46:Die Brüder öufaux ... Oskar Bider ... Alfred Comte ...V/alter Mittelholzer ... Balz Zimmermann ...(Meilen), Verein fUr wirtschaftshistorische Studien,(1987).	A          -24cm.99 S.ill.^"
SCHWEIZER,,94471/47,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik!  Band 47:Jakob Furrer (1818-1889);  Jakob Albert Welti-Furrer(l833-1906);   Carl Adolf flelti (1871-1951). Welti-Furrer-EinStück ZUrcher Transportgescliichte.  Von René Bondt.Meilen,   Verein für wir"
SCHWEIZER,,94471/48,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 46îDrei Generationen Saurer:Franz Saurer\1806-1882);AdolphSaurer(l841-192o);Hippolyt Saurer<1878-1936>. Von MarkusMäder.Meilen: Verein für wirtschaftshistorische Studien,(1988)A	-24cm.95 S.illG "
SCHWEIZER,,94471/49,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 49:Ernst Gönner (z900-197l). Bauen in Norm. 7 on Sigmund Wid-mer.Meilen:  Verein tur wirtschaftshistorische Studien,(1990).G Hrsger(1990).	^                          -24cm.89 S.,ill."
SCHWEIZER,,94471/50,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 50:Eduard Imhof (l895-1986) . Ein Leben mit Landkarten. VonViola Imhof.MeilenrVerein für wirtschaftshistorische  Studien,   (1990).•-24cm.95  S._  „._„__ ."
SCHWEIZER,,94471/51,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 51:Jakob Heusser-Staub (l862-194l). Ein Wirtschaftspionierdes Zürcher Oberlandes. Von Hans U. Rentach.Meilen: Verein für wirtschaftshistorische Studien,(1988)•-24cm.90 S.ill_ „__0__"
SCHWEIZER,,94471/52,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 52:Johann Sebastian Ciáis \1742-1809). Ein vielseitiger Un-ternehmer der industriellen Frühzeit, Von Gertraud undRudolf Gamper-Schlund.laeilen:Verein für wirtschaftshiatoriache	Studien,   (1990)"
SCHWEIZER,,94471/53,A,SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 53:Drei Schweizer Wasserbauer: Conradin ZBchokke(l842-1918);Eugen Meyer-Peter< 1883-1969); Gerold Schnitter^ 1900-198?)Ton Daniel Tischer und Niklaus Schnitter.Meilen:   Terein für wirtschaftshi
SCHWEIZER,,94471/54,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. Band 54:Friedrich von Martini ( 1833-1897). Universeller Erfinderund Konstrukteur. Yon Christoph Bischof.Meilen:  Verein für wirtschaftshistorische  Studien,(1992),-24cm.88  S. ,Ahb. »Portr."
SCHWEIZER,,94471/55,A,"Schweizer	r~r       /   /oT*       £>Schweizer Pioniere  der Wirtschaft und Technik.   55s.       Lang,   Norbert.       Charles E.L.Brown,   1863-1924  -Walter Boveri,   1865-1924..."
SCHWEIZER,,94471/56,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik.   56s.  Edlin, Christa.  Philippe Suchard <1797-1884>"
SCHWEIZER,,94471/57,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 57s.  Ruprecht, Heinz.  Ferdinand Ernst 1819-1875;Johann Georg Schoellhorn 1837-1990; FritzSchoellhorn 1863-1933. Brauerei Haldengut ..."
SCHWEIZER,,94471/58,A,"SchweizerSchweizer Pioniere der Wirtschaft und TechniK. 58s.   Amsler, Rotiert; Erismann, Theodor H,   Jako""bAmsler-Laffon, 1825-1912; Alfred Amsler, 1857-1940. Pioniere der Prüfung und Präzision."
SCHWEIZER,,94471/59,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 59s.   Kläy, Hans R.   Franz BurcKhardt, 1809-1882;August Burokhardt, 1851-193-9 . .."
SCHWEIZER,,94471/60,A,"SchweizerSchweizer Pioniere  der Wirtschaft und Technik.   60s.       Baumann,  Walter.       Arnold Bürkli,   1833-1894"
SCHWEIZER,,94471/61,A,"SchweizerSchweizer Pioniere  der Yíírtschaft und Technik.   61s.       Staub,   Hans 0,       Von  Schmidheiny  zu Schmid-he iny."
SCHWEIZER,,94471/62,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 62s.  Furrer, Alfred J.   200 Jahre Rieter,1795-1995. 2 Bände ..."
SCHWEIZER,,94471/63,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 63s.   (Schweizer Flugtechniker und Ballon-pioniere): Jakob Degen, Eduard Spelterini"
SCHWEIZER,,94471/64,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 64s.   Mosbacher, René.   Abrahm Geilinger,1820-1880; Gottlieb Geilinger, 1853-1927;Eduard Geilinger, 1885-1955."
SCHWEIZER,,94471/65,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 65s.   Tremp, Ernst.   Mönche als Pioniere:Die Zisterzienser im Mittelalter."
SCHWEIZER,,94471/66,A,"SchweizerSchweizer Pioniere der Wirtschaft und Technik. 66s.        Zielinski,   Jan.       Ludwig von TetmajerPrzerwa,   1850-1905   ..."
SCHWEIZER,,94471/67,A,SchweizerSchweizer Pioniere der Wirtschaft und Technik. 67s.   Schweizer Wegbereiter des Luftverkehrs :Theodor Real (1871-1971) ...
SCHWEIZER 1998,,,A,"SchweizerSchweizer PR- & Medien-Verzeichnis = Répertoire RP & Mé-dias  suisses = Swiss PR & Media directory.p Ausgabe^   -2 ^/s€ o. 'S***. ****[Forts. v.: Public relations-Verzeichnis = Répertoire desrelations publiques = Public relations .., 10, A.., 198"
SCHWEIZER 89/90,,BV 61,A,"SchweizerSchweizer Rechtspraxis. Personen, Fakten, Daten = Lapratique juridique suisse. Personnes, faits, références.(Redaktionskommission: Detlev C.Dicke, Albert Guntli,Manfred Hiefner, Emil Neff, Max P .Oesch) . [Ausgabe(Zürich), Grell Füsali (Inf ormat"
SCHWEIZER REKLAME,,,A,"Schweizer ReklameSchweizer Reklame und Schweizer Graphische Mitteilungen,Offizielles Organ des Schweizerischen Reklameverbandesund des Bundes Schweizerischer Reklameberater.Jg.1935 -	[unvollst. ]Zürich:Guggenbühl & Huber 1935-1971"
SCHWEIZER ROTARIER,,94549,A,"Schweizer      ñotarier	94'549Der Schweizer Rotarier,   I960,  Nr.10,  mit Artikel  ""Lebens-versicherung und  Geldentwertung""  von Riccardo  James  Jagmetti"
SCHWEIZER RUNDSCHAU,,7410,A,"Schweizer  Rundschau	( fy4QSchweizer Rundschau, Neue.Hersu.ee.v.d. Gesellschaft ""Heue Schweizer Rundschau"".H.F. Jg.IX, 1941/42 ff.	[unvollst.][Zürich] 1941 -"
SCHWEIZER,,91477,A,"SchweizerSchweizer Schlachtfelder = Champa de batailles suisses= Campi di battaglia svizzeri. Cahiers d'histoire etde prospective militaire. [Herausg.von der] (Eidgenössi-schen Militärbibliothek.)(BerniEidgenössiache Drucksachen- und Materialzentrale,[197"
SCHWEIZER SCHRIFTEN,,,A,"Schweizer   SchriftenSchweizer Schriften zum Hanàels-und Yiirtschaftsrecht.Band 18a.  Reich, Markus.   Das Verstänuigungsverfahren nachden internationalen Doppelbesteuerungsabkommen derSchweiz ..."
SCHWEIZER 1985,,,A,"S   chvreizerSchweizer Studienf Uhrer, ^.Auflage H igS3-85)f = Guide deeátudea en Suisse/ffei édition (a9Qg-03tHerausge'ber:Schwei-zerische Arbeitsgemeinschaft fur akademische Berufs- undStudienberatung(AGAB), Verband der Schweizerischen Stu-dentensohaf t"
SCHWEIZER TREUHAENDLER,,401,A,"Schweizer  TreuhänderSchweizer Treuhänder, der, - L'Expert-Comptable Suieee.Zeitschrift für Revision, Betriebswirtschaf t und Steuer.Offizielles Organ des Verbandes Schweizerischer Bücher-experten.Jg.28(1954)Kr.4 ff.[Forts. v. Fiducia].    /i/C*ist>¿4 /fe"
SCHWEIZER UHR,,,A,"Schweizer       UhrSchweizer Uhr,   die.s.   Montre  suisse   ..."
SCHWEIZER,,83289,A,"SchweizerSchweizer Videotex-Guide = Guide vidéotex suisse 1992/93Hrsg. in Zusammenarbeit mit der SVIPA. Redaktionsschluss:51. Juli 1992.Zürich:   Orell Füssli,   Informatioaswerke,   1992.         -21cffi.•128  S.-  u~~ö~*"
SCHWEIZER 1997,,84473,A,"SchweizerSchweizer Werbeagenda(SWA) . Handbuch der Werbung.0:9—1976—^ •£**/£_(-/.[Verm. Forts. von: Schweizer Werbeagenda. Leitfaden derWerbung - Agenda publicitaire suisse. Guide de la publicité. Aarau, 1964/65, 1967/68, 1969].Wird l auf end au s g e s c"
SCHWEIZER WERBEBRIEF,,,A,"Schweizer WerbebriefeSchweizer Werbetriefe, 50 ausgewählte, mit einer fachmänni-schen Kritik und einer Anleitung zum Entwurf von VJerbebrie-fen.Zürich:Organisator [194.]	(72 S.)1942,3709."
SCHWEIZER,,93473,A,"SchweizerSchweizer Wirtschaft, die, vor den Herausforderungen desEG-Binnenmarktes 1992. Eine praxisorientierte Lageanaly-se. Hrsg. vom Torort des Schweizerischen Handels- undIndustrievôreins.Zürich 1988.	-23cm.44 S."
SCHWEIZER,,BV82,A,"SchweizerSchweizer Wirtschaft 1946-1986. Daten, Fakten, Analysen,Hrsg. anlässlich des 125jährigen Jubiläums der Schweize-rischen Bankgesellschaft.[deutsch, französisch,italienisch](Zürich, Schweizerische Bankgesellschaft, 1987).  -27cmA	270 S.ill"
SCHWEIZER WIRTSCHAFT,,91456,A,"Schweizer  WirtschaftSchweizer Wirtschaft wohin? Fachleute geben Auskunft:P. Kneschaurek, 0. Reck, ?. Schmidheiny ...[u.a.].Separatdruck der Artikelfolge ""Die Schweiz von morgen""aus der Zeitschrift ""bulletin"" der SchweizerischenKreditanstalt.(Basel:Schwei"
SCHWEIZER WOCHE,,,A,"Schweizer     Woche3.   Jahre,50,   Schweizer Woche"
SCHWEIZER ZEITFRAGEN,,,A,"Schweizer       Zeitfragen(Schweizer  Zeitfragen,   57}s.Fick.F        Die verschleierte und schieberhafteGründung von Aktiengesellschaften.     1922.1122f"
SCHWEIZER,ARTHUR,5331,A,"Schweizer, ArthurSchweizer,Arthur. Die neue Goldwährung (WeltwirtschaftlicheZusammenarbeit).Basel:HelMng & Lichtenhahn 1929.	(215 S.)''1653	(Dr.)"
SCHWEIZER,B.,91636/62,A,"Schweizer-,    B.Schweizer, B.; Mattle, A.J. Euromarkt.Geld-und Kapital-markt ohne nationale Grenzen. SBG-Schrif tan zu Wirtschafts-Bank- und Wahrungefragen. Nr. 62.Zürich,   Schweizerische Bankgesellschaft,   (1978).       -21cm.A	28  S."
SCHWEIZER J.C.,,I/13,A,"Schweizer,  J. C.	£ / {$Schweizer,J.C. Wörterbuch zur Erklärung fremder aus ändernSprachen in die Deutsche aufgenommener Wörter und Redens-arten, 3.*A.Zürich:0rell Füssli, 1823-	(626 S.)"
SCHWEIZER,JOLA B.,,A,"Schweizer     ,     Jola       u.a.       tìier.   ([Schrift  zum 100-jährigen Bestehen desSchweizerischen Bierbrauervereinsj.   Text:J'a.S1} ."
SCHWEIZER,KURT,12340,A,"Schweizer  ,  KurtSchweizer, Kurt.  Rechtliche Grundlagen der Anwartschaftauf eine Stif tungsleistung in der beruflichen Vorsorge.'Ermessensleistungen, a""b an der ""bar e Leistungen, Sozialplan-leistungen und ähnliche Leistungsprobleme» (Dias .Univ. Zü-ric"
SCHWEIZER,MARKUS,83659,A,"Schweizer  ,  MarkusSchweizer, Markus; VJüest, Hannes; Hofer, Martin.  Bau-und Immobilienmarkt Schweiz: Monitoring 1994-. Mitarbeit:Urs Rey, Daniel Tochtermann Lu«a..].Zürich: Verlag W&P, (Wüest & Partner, 1993).     -30cm.^^       128 S.,Graph.,Kart.3222"
SCHWEIZER,MARKUS,83403,A,"Schweizer    MarkusSchweizer, Markus; Wüest, Hannes; Hofer, Martin.  Bau-und Immobilienmarkt Schweiz: Monitoring 1993- Mitarbeit:Urs Rey, Daniel Toc^terraann [u.a.],Zürich:   Verlag W&P,   (WUest & Partner,   1995).	-30cm^fc	128 S.»Graph.,Kart31123	^"
SCHWEIZER,RAINER J.,,A,"Schweizer  ,  Rainer  J.Schweizer, Rainer, J.j Leumann, Beat.  Informatik- undDatenschutzrecht = Droit de l'informatique et de la pro-tection des données. 2 Bde. (Bd.[l]: Informatikrecht =Droit de l'informatique*, Bd.[2]: Datenschutzrecht =Droit de la pro"
SCHWEIZER,RUDOLF,1344,A,"Schweizer,  RudolfSchweizer,Rudolf . Die Beaufsichtigung der Stiftungen nachschweizerischem Recht.Zürcher Beiträge zur Rechtewissenschaft. H.F. Heft 9.AaraurH.R.Sauerländer 1927.	(IX,103 S.)»2041	~       (Dr.iur.)"
SCHWEIZER,SAMUEL,97266,A,"Schweizer  ,  SamuelSchweizer, Samuel. Zur Aufwertung des SchweizerfrankensDie Ausga&gslagejdie Frage der AlternativejAufwertung unaInflationsbekarapfungïVerluste und langfristige Auswirkun-gen. Bulletin [des] Schweizerische[n] Bankvereinfs]. 3/1971.(Base"
SCHWEIZER,THOMAS,12646,A,"Schweizer    ThomasSchweizer, Thomas.   Die Freizügigkeit in der berufli-chen Vorsorge seit dem Inkrafttreten des BVG. (Diaa.Univ. Zürich) . Zürcher Studien zum Privatrecht. 89.Zürich: Schulthess Polygraphischer Verlag (AG, 1992).-23cm.XXX,150 S„„-^^"
SCHWEIZER,VERONIQUE,,A,"Schweizer  ,  Véroniques.  Informatik-Einsatz in Schweizer Betriehen 1988 ..Von Ambroe lüthl, Thomas Schaller [und] V'S*."
SCHWEIZER,WILLY,93459,A,"S c h w e i z e r ,  W i l I ySchweizer, Willy. Evaluationsetudie nWintertûur""-Modell.4 Jahre Zentrum am Obertor. Unter Mitarbeit von W. Ebersoldund R.Vieibel. Hrsger: Stiftung tl*interthur""-Modell.'([winterthur], Winterthur-Versicherungen, 1902).  -23cm."
SCHWEIZER,WILLY,91664,A,"Schweizer,     WillySchweizer,   Willy.     Probleme  der ""beruflichen Altersvorsorgeaus der Sicht  empirischer Untersuchungsergebnisse.Bern,Stuttgart,   Verlag Paul Haupt,	(1981).            -21cm.55  S.A	'            Tab.1Q14.2	X?"
SCHWEIZER,WILLY,91009,A,"Schweizer     ,     WillySchweizer,   Willy.       Die wirtschaftliche  Lage  der Rentnerin  der Schweiz.   Zueammenf assung der Untersuchungsergeb-nisse.Zürich,   Gesellschaft  zur Förderung der  schweizerischenWirtschaft,   (1981).	A                    "
SCHWEIZER,WILLY,2700,A,"Schweizer  ,  WillySchweizer, Willy.  Die wirtschaftliche Lage der Rentnerin der Schweiz, 2 Bände. (Band IrTeztband.IX,351 S.; BandII : Tabellenband.298 S. Publikationen des SchweizerischenNationalfonds aus den Nationalen Forschungsprogrammen.Band 4).Bern"
SCHWEIZER,WILLY,97430,A,"Schweizer  ,  Willy(Schweizer, Willy).   Die wirtschaftliche Lage der Rent-ner in der Schweiz.Teilergebnisse des Forschungsvorhabens""Arten und Grade der Unabhängigkeit ""bei den älter[_e]nEinwohnern der Schweiz - eine repräsentativstatistiseheUntersuchung"""
SCHWEIZER,WI.,,A,"Schweizer  , W.Gutachten üter den Bericht des Bundesamtes für So-zialversicherung über veraieherungstechniache, fi-nanzielle und volkswirtschaftliche Aspekte der so-zialen Sicherheit in der Schweiz. Von S.Borner,W.S'"
SCHWEIZERDEGEN,,72265,A,"Schweizerdegen	72265Schweizerdegen, der.Herausg.v.d.Offizin zum FroschauerArt.Institut Orell FUssli A.G. Zürich.Heft 1,1941 - 14,1954.Zürich 1941-1954."
SCHWEIZERKOEPFE,,6607,A,"SchweizerköpfeSchweizerköpfe der Gegenwart - Figurée suisses contempo-raines - Svizzeri d'oggi.Bd.I  (50 Biographien bekannter Schweizer).[Mit Abb.   im Text]Zürioh:Verlag ""Schweizerköpfe der Gegenwart""   (1945Ï-1945,5506	W"
SCHWENDENER,HANS,6176,A,"Schwendener .HansSchwendener,fíans. Schweizer Transportreclit.Mit besonderer Berücksichtigung der Verträge über denTransport von Personen, Gepäck, Gütern und Tieren aufEisenbahnen und Dampfschiffen.Darstellung in Fragen und Antworten.Grell Püssli's prakti"
SCHWENTER,JUERG,94146,A,"Schwenter,Jtirg    JScflwenter,Jürg J	Kapitalexport und zwischen-staatliche Warenbewegungen.  Eine  theoretische Betrachtung.Bern;Frajicke   (1945).	(8+90 S.)1945,5547-	W        (Dr.rer.pol.)                    /f"
SCHWERDTFEGER,WALTHER,,A,"Schwerdtfeger,    Vi a 1  t h e re.  Packard,Vanee.   Die; grosse Verschwendung."
SCHWERE,HANS,,A,"Schwere  ,  HansSchwere, Hans.  Installations- und Apparatekunde für Elektromonteure, 5.Auflage.Aarau, Verlag Der Elektromonteur, 1976.  -21cm. 528+23 S17255"
SCHWERI,E.,,A,"Schwer! , E.Schwer!,E. Leitfaden für Ihr Testament. Gesetzliche Erben;Pflichtteilsrecht ... . 4., neu bearbeitete Auflage.(Die Organisator-Bücher. Nr.22.)&lattbrugg/Zürich:Verlag Organisator; Stuttgart :ForkelVerlag,(1971) .	- 21 cm. 136 S. Fig.12330"
SCHWERI,E.,12012,A,"Schwer!   ,   B.Schwerins. Leitfaden fUr Ihr Testament. Gesetzliche Erben,Pflichtteilsrecht, Testamente, Erbverträge, Verfügungsar-ten, Formvorschriften, gUterrechtl. Auseinandersetzung.Mit verschiedenen Beispielen und Textvorlagen, 3., neube-arbeitete Au"
SCHWERIN,CLAUDIUS,7045/D,A,"Schwerin  t  Claudius    vons°   $Schwerin,Claudiu8 von.  Deutsche evangelische Kirchen-Gesetze,Bd    I:  Baden.(Sammlung deutscher Gesetze.  96.)Mannheim:J.Bensheimer 1923.	(143 S.)^fc.      (Freiherr)"
SCHWERPUNKTE,,,A,"S chwerpunkteSchwerpunkte. Eine systematische Darstellung der wichtig-sten Rechtagebiete anhand von Fällen. (Band II)s.  Vfestermann, Harm Peter.   BGB-Schuldrecht, Allge-meiner Teil ..."
SCHWERPUNKTTAGUNG,,,A,"S  chwerpunkttagungSchwerpunkttagung,   14.»   der I.VW Managernent-Information.Versicherer,   der,   als Bauherr - Anlagemanagementzwischen Performance und  gesellsckaftlicher Verant-wortung  ..."
SCHWERTFEGER,BAERBEL,87683,A,"Schwertfeger  ,  BärbelSchwertfeger, Bärbel.   Der Griff nach der Psyche. Wasumstrittene Persönlichkeitstrainer in Unternehmen an-richten . Vorwort von Lutz von Rosenstiel.Frankfurt/Main: Campus Verlag (GmbH, 1998).      -21cm.^	300 S.37360 ,37630,"
SCHWERTFEGER,RICHARD,,A,"Schwertfeger   t   R  i   c  h.a r  ds.   Flüeler,Niklaue¡   Sch'R'.   Die  Schweiz  von morgen,"
SCHWETTER,H.,,A,"Schwetter.HSchwetter,H         Organisation und Buchführung im Feuer-versi oherungsge s chäft.{Wien:Carl Fromme 1912.)	(234 5.)•S"""
SCHWILL,ANDREAS,,,"c h w i l l     ,     Andreass.       Duden Informatik. Ein Sachlexikon für Studium undPraxis.  Hrsg.vom Lektorat des B.I.-flisseneehafts-verlags unter Leitung von Hermann Engesser. Bearbei-tet von Volker Claus und A'S1 ."
SCHWINGENSCHLOEGL,RUDOLF,,A,"Schwingensohliigl.RudolfSchwingenschlögl,Rudolf.    Der erste allgemeine Beamten-Vereinder Österreichisch-ungarischen Monarchie.    Geschichte seinerGründung,  Entwicklung und Tätigkeit wahrend der ersten 25Jahre seines Bestehens (l865-l890).Wien:Carl Cer"
SCHWOERER,EMIL,97247,A,"Sohwörer  , EmilScbwörer, Emil. Nieder-Temperaturení Redaktionelle Be-arbeitung: O.Helbllngî Produktionsleitung: K.H.Troiler,[gestutzt] auf die Fachputlikation ""Lovtherm"" [von] B'S1([ Zurich], SAGES Scüweizerieche Aktion Gemeinsinn fürEnergieeparen, [l982"
SCHWYZ / KANTON,,,A,S c b. w y z  /  KantonSchwyz/Kanton.  Verordnung Über die Beurkundung und Be-glaubigung (vom 28. Juni 1979)s.  Schwyz/Kanton.  Einführungsgesetz zum Schweizeri-schen Zivilgesetzbuch (vom 14. September 197s) -Verordnung über die Beurkundung ..•
SCHWYZ / KANTON,,1649/SZ-7,,-7Schwyz/  Kanton	'      'S chwy z/Kanton.  Einführungsgesetz zum SchweizerischenZivilgesetzbuch (vom 14. September 197ß) - Verordnungüber die Beurkundung und Beglaubigung (vom 28. Juni 1979).Schwyz 1987.	-21cm.
SCHWYZ / KANTON,,1649/SZ-5,A,S c h w y z  / KantonSchwyz / Kanton:   Gerichtsordnung vom 10.Mai 1974.15.Nachtrag 31.Januar 1984.
SCHWYZ / KANTON 1998-2000,,6593,A,"Schwyz/KantonSchwyz/Kanton.   Staatskalender  des  Kantons  Schwyz  fürdie   Jahre )1966-1Q68>48693,"
SCHWYZ / KANTON,,1649/SZ-4,A,Schwyz  /  KantonSchwyz / Kanton:   Verordnung über den Strafprozess imKanton Schwyz (strafProzessordnung) vom 28.August 1974.15- Nachtrag 31.Januar 1984.
SCHWYZ / KANTON,,1649/SZ-3,A,Schwyz / Kanton:   Gesetz Über das kantonale Strafrechtvom 15.Januar 1972.
SCHWYZ / KANTON,,1649/SZ-6,A,Schwyz     /     KantonSchwyz / Kanton:       Verordnung líber die Verwaltungarechts-pflege  vom  6.Juni   1974.   Stand  1976.
SCHWYZ / KANTON,,1649/SZ-2,A,S   e  h w y  g     /     K  a n  t  o n	'/&~/   // «   e ~ ¿CScìiwyz  / Kanton:     Zivilprozessordnung vom  25.Oktober  1974.
SCIENCES,,,A,"SciencesSciences, applied mathematical. 4a.   Percusj J(erome) K.   Combinatorial methods"
SCOBEL A,,,,"5 c o b e 1s. Andrée,[Richard], Supplement zur zweiten und drittenAuflage von A.'s Handatlas.	(1898-1899)"
SCOR,,,A,"S G 0 RSCOR notes, avril 1993, spécial issues.   Catastrophe risks. SGOR International prizein actuarial science 1992 ..."
SCOTT,KENDALL,,A,"Scott     ,     Rendalis.        Fowler,   Martin,-   S'K'.       UML  distilled.Applying  the  standard  object modelinglanguage   ..."
SCYBOZ,GEORGES,82409,A,"Scyboz  ,  GeorgesScyboz, Georges.  Le contrat de garantie et le cautionne-ment. Traité de droit privé suisse. Tome VII,2.Fribourg, Editions universitaires, 1979.     -25cm.150 pf18566	^x"
SCYBOZ,GEORGES,87514,A,"Scyboz  ,  GeorgesScyboz, Georges ; Gillieron, Pierre-Robert. Code civilsuisse et code des obligations annotés. 5e édition miseà jour, (3e tirage). Introduction de Jean Gauthier.Lausanne: Editions Payot, (1996).   -19cm.XIX,833+745 p36866,37406,"
SCYBOZ,GEORGES,83081,A,"Scyboz  ,  GeorgesScyboz, Georges; Gilliéron, Pierre-Robert.  Code civilsuisse et code des obligations annotés. 5e édition miseà jour, (2e tirage). Introduction de Jean Gauthier.Lausanne: Editions Payot, (1994-).    -19cm.XIX,833+745 P33391. 33411."
SCYBOZ,GEORGES,86421,,"Georges^       Y<^* /Scyt>oz, Georges; Gillié>on, Pìerre-Ro""bert. Code civilsuisse et code des obligations annotés, 4e édition miseà jour, (2e tirage). Introduction de Jean Gauthier.Lausanne:   Editions Payot, (^990).	-19cm.XX,772+672  p30044,50371,      "
SCYBOZ,GEORGES,81119,A,"S e y b o z  ,  GeorgesScyboz, Georges; Gilliéron, Pierre-Robert. Code civilsuisse et code des obligations annotés. 3e édition miseà jour. Introduction de Jean Gauthier.Lausanne, Editions Payot, 1983.        -19cm.XIX,600 p,Kein SWK20917,"
SCYBOZ,GEORGES,82440,A,"Scyboz     ,     GeorgesSoyboz, Georges; Giliieron, Pierre-Robert.   Code civilsuisse et Code des obligations annotés. 2e édition miseà jour, publiée sous la direction de Pierre Cavin.Intro-duction historique de Jean Gauthier.Lausanne,   Editions Payot,  "
