Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
SOFTWAREQUALITAET,,87517,A,"Softwarequalität Softwarequalitat durch Messtools. Assessment, Messung und instrumentierte ISO 9000. (Autoren): Reiner Dumke, Erik Foltin u.a. (Professional computing). (Braunschweig: Friedr.) Vieweg (& Sohn Verlagsgesell- schaft mbH, 1996).	-24cm.X,223 S"
SOFTWARE-SCHUTZ,,12572,A,"Software - Schutz Software-Schutz, Software-Haftung. (Seminar [des] Schwei- zerische[n] Anwaltsverband[es], 30. Mai 1991 in Zurich. Leitung: Roland Bühler, [láit Beiträgen von]¡ Felix H. Thomann, Georg Rauter [u.a.]). Schriftenreihe SAY. Band 9. Zürich: S"
SOFTWARE-,,,A,"Software-	1J                              c Software-Zertifizierung. Pacnmitteilungen der Schweize- rischen Treuhand- und Revisionskaramer. Kr, 9. Zürich 1988.	-21cm.14 S.»Anhang * 31599	^< "
SOGEMEIER,MARTIN,,A,"Sogemeier .Martin Sogemeier,Martin. Die öffentliche Hand in der privaten Wirtschaft. I¡Bericht über die Versammlung der wirtschaftlichen Spitzen- verbände in der Singakademie zu Berlin am 10.November 1926. Ilrüeberblick über die bisherige privatwirtschaft"
SOHM,RUDOLPH,1195,A,"S  o h m   ,     Rudolph Sohm, Rudolph. Institutionen. Ein Lehrbuch der Geschichte und des Systems des römischen Privatrechts . 10., mit der achten und neunten gleichlautende Auflage. Leipzig :Duncker & Humblot  1901.	(XVI ,566 S.) ß Von G.D.Koenig "
SOHRE,PETER,83644,A,"Sohre,     Peter Sohre, Peter; Schips, Bernd; Jaeger, Franz. Hypothekar kreditraarkt. Eine Untersuchung der Wettbewerbesituation in der Schweiz. Studie im Auftrag der Preisüberwachung. (Chur,Zürich):   Verlag Rüegger	(AGf   1993).                      -23"
SOLARI,R.,,A,Solari s. Aeberhard.R. Nozioni generali d'assicurazione.  1951 
SOLF,HEINZ,,A,"Soif,   Heinz s.   EDV-Leiter  Handbuch "
SOLIDARITAS,,,A,"Solidaritae Solidaritas Helvetica.   2 s.       (Uoeer,   Werner).     Die Verankerung der Sozialpolitik' im Entwurf  einer totalrevidierten Bundesverfassung. "
SOLJAKOVSKI,DRAGAN,97466,A,"Soljakovski  ,  Dragan Soljakovsi, Dragan. Marketing im Versicherungewesen un ter der besonderen Betrachtung der schweizerischen Versi cherungsgesellschaften. Diplomarbeit [univ.J Fribourg. Fribourg 1981.	-30cm.VI,116 Bl, ^fe	Abb.Vervielf. G Verfasser	^ "
SOLL,,ORD 58,A,"Soll Soll auch die Frau ihr Leben versichern? (SA. aus Wirt schaftliche Rundschau, Nr. 348, v. 29. April 1963). Bern 1963.	(2 S.) "
SOLMSSEN,GEORG,,A,"Solmseen , Georg Solmssen,Georg. Entwicklungstendenzen und weltwirtschaftlich« Aufgaben der deutschen Grossbanken. Vortrag, gehalten in Zürich am 5.Februar 1930 auf Einladung der Deutschen Handelskammer in der Schweiz. (Berlin:Liebheit & Thiesen)1930. „ ,"
SOLOMON,ALAN,86452,,"£>sf Solomon    Alan Solomon, Alan.  PC viruses. Detection, analysis and cure. London: Springer-Verlag, (1991).         -25cm.288 p 30159	™ "
SOLOMON,CHRISTINE,87307,A,"Solomon      ,      Christine Solomon,   Christine.        Microsoft Office  97   developer's handbook. (Redmont,   WA):   Microsoft  Press,   (1997).	-24cm. XXII,578   p.,1   CD-ROM. 36311	™                                                                "
SOLOTHURN / KANTON,,1649/SO-5,A,"Solothurn /  Kanton Solothurn/Kanton.  Gesetz über die Ei_nfUhrunjg des Schwei- zerischen Zivilgesetzbuches [EG ZGBJ vom 4. April 1954. Stand: Dezember 1979. Solothurn, staatskanzlei, 1979.        -21cm.XVI,133 S 250	-  '        Kein SWK "
SOLOTHURN 1993,,,A,S  o   l  o   t  h u  r  n r  * _____ Solothurn/Kanton.   Grundsätzliche   Entscheide   a«*- Solothurm- schenKantonalen fee^-urok'Omnii'OCii:on-ln-.S'touoj*ggojaoTJ aus  den 5V* u*r^¿EV-/GÍí fti [Fortsetzung von:   Bericht  der  Solotliurnischen  Kantonal
SOLOTHURN / KANTON,,1649/SO-1,A,"Solothurn    /     Kanton Solotliurn/Kanton:     Gesetz über die  Ge_r.icb._tBor_ganiaation vom 13.  März 1977.   [Mit Aenderungen bis]:   28.Juni  1987. Solothurn,   Staatskanzlei,   1987.	-21cm.66 S 25163                                                 "
SOLOTHURN / KANTON,,97417,A,"Solothurn     /     Kanton Solothurn/Kanton.        Solothurner Jahrbuch 1985- (DerendirLgen-Solothurn,   Habegger AG Druck & Verlag), 1985.	A                         -30cm.199 S.ill G "
SOLOTHURN / KANTON,,12082,A,"Solothurn/Kanton	<^ 0 Solothurn/Kanton. Gesetz über die gewerblichen gerichte vom 7. Dezember 1919. Mit Abänderungen vom 11.September 1932, I.Oktober 1950 und 13.Dezember 1959 [nebstJVollziehungs-Verordnung ... . Bereinigte Ausgabe vom Mai I960, Solothurn"
SOLOTHURN / KANTON 1978/79,,94668,A,"Solothurn/Kanton Solothnrn/Kanton. j^taata -Kalender des Kantons Solo thurn I •J Solo thurn: Staatekanzlei, .8706 , "
SOLOTHURN / KANTON,,72270,A,"Solothurn/Kanton	~22- f   V. Solothurn/Kanton. Bericht der Solothurnischen Kantonalen Rekurskommission in Steuersach en an den hohen Kantonsrat von Solothurn über das Jahr 1934,   1942,   1945 - [Nebst] Register zu den Berichten 1951-1953. - — <f?72. [For"
SOLOTHURN / KANTON,,1649/SO-3,A,"Solothurn    /     Kanton - 2 Solothurn/Kanton: Strafjaroigessprdnung vom 7. Juni 1970. [Mit Aenderungen bis]: 26. September 1982. [Solothurn], Staatskanzlei, 1982.	-21cm.97 S 25163                    ™              Kein SÏÏK "
SOLOTHURN / KANTON,,1649,A,Solothurn/   Kanton Solothurn (Kanton) : Strafrechtliche Erlasse des Kantons Solothurn. Herausg. v. d. Staatskanzlei  des Kantons Solothurn. Stand 31. Dezember 1952. [Solothurn 1955].	(55 S.) K 4045 
SOLOTHURN / KANTON,,1649/SO-4,A,"Solothurn    /    Kanton Solothurn/Kanton:     Gesetz Über den Rechtsschutz  in Ver- waltungssachen yVerwaltungaTeohtsjpflegegeaetz)  vom  15. November  1970.   [liit Aenderungen  bis]:   7.Dezember  1986. [Solothurn],   Staatskanzlei, /1983-f	-21cm.34 S "
SOLOTHURN / KANTON,,1649/SO-2,A,"Solotfturn    /     Kanton Solotliurn/Kanton:   Zivilprozegsordiiujig vom 11.   September 1966.  [Mit Aenderungen bis]:   7.  Dezember 1986. [Solothurn],   Staatskanzlei, f!Q66|	-21cm.80  S Ersatz-Karte                                  ^                  "
SOLOTHURN / STADT,,,A,Solothurn   /Stadt Stadtplan von Solothurn s.  Stadtplan...	(1950). O 
SOLSCHENIZYN,ALEXANDER,5708,A,"Solechenizyn,   Alexander Solschenizyn.Alexander.   Der Archipel   Gulag*   (Uebersetzung aus  dem Russischen von Anna Peturning.) (Bern:)Scher2,(1974).	-  22  cm.   607   S. 13671 "
SOLUS,HENRY,,A,"Solus »Henry Solus,Henry. Comment fonctionnent les assurances sociales? Guide pratique et texte annoté du décret du 30 mars 1929- PariB:Libr.d.Hecueil Sirey 1929.	(298 p.) 1694                   9 * *                /> "
SOLUTION,,,A,"Solution Solution élémentaire du problème de probabilités, s.   (Infitte,Prosper de).  Solution...	(1897) "
SOLUTION,,2867,A,"Solution Z/í? Solution,la, suisse du problème de la prévoyance en faveur des vieillards,des survivants et des invalides. Edité par l'Union de Compagnies Suisses d'Assurances sur la Vie. Zurich 1963-	(30 p.) "
SOLVENCY,,31184/2,A,"Solvency Solvency of insurers and equalization reserves. Report based on research established by the Ministry of Social Affairs and Health. Vol. II: Risk theoretical model. Ed by J(ukka ) Rantala. Helsinki : Insurance Publishing Company Ltd., 1982. Ä	-21c"
SOLVENCY,,31184/10,A,"Solvency Solvency of insurers and equalization reserves. Report based on research established by the Ministry of Social Affairs and Health. Vol.I : Report and general aspects. Ed. by Teivo Pentikäinen. Helsinki: Insurance Publishing Company Ltd., 1982. -2"
SOLYOM,GEORGES,,A,"S o 1 y o m , Georges Solyom.Georges. la juridiction oonatitutionelle aux Etats- Unis et en Suisse. Etude sur le contrôle judiciaire de l'acte législatif. Thèse Univ. Genève. Genève:Kundig 1923.	(XI,139 S.) "
SOMARY,FELIX,5095,A,"S  o m a r y   .Felix Somary,Felix.  Bankpolitik 2.*A. Tübingen:J.C.B.Molir 1930.	(353 S.Ì • W	A (Dr.)                                 / "
SOMARY,FELIX,7954,A,"Senary   (Fellz Somary tFellx. Die Ursachen der Krise Tübíngen:Moiir 1932.	(VII,122 S.) 1929                                                  ™ * "
SOMARY,FELIX,5038,A,"Somary   »Felix Somary, Felix.  Wandlungen der Weltwirtschaft seit dem Kriege, Tübingen:Mohr 1929.	(202 S.) 1684                                                 l "
SOMERSON,PAUL,86079,A,"Somerson     .     Faul Sornerson,  Paul (Hrsg.).     DOS  power   tools.   (Tips,   Tricks und utilities.   2. Auflage.  Deutsche Uebersetzung und Ueberarbeitung:  Michael A.Beisecker.   [Hit Diskette]). Düsseldorf:   SYBBX-(Yerlag Gmi>H,   1989).	-24cm "
SOMERSON,PAUL,86080,A,"S  o mer  B on    ,    Paul Somerson, Paul (ed.).   DOS power tools. Techniques, tricks and utilities, ([with diskette]. Bantam books). (New York:  Bantam Books,Inc.,   1988).         -24cm.XX,1275  p 27797 "
SOMMA,KARIN,,A,"Somma  ,  Karin s.   Handbuch der Personalvorsorge-Aufsieht. Redaktion: Bruno Lang (Leitung), K'S' ... "
SOMMER,,,A,"Sommer Sommer in Oeeterreich = Summer in Austria = L'été en Autriche. s. (Schaffer,Alfred.) Sommer in Oesterreich ... "
SOMMER,ERWIN,,A,"Sommer  ,  Erwin B.       Werbeaktionen,   erfolgreiche, $.n Víort und Bild "
SOMMER,H.,,A,"S o m m e r ( H s. Salie,!      R      v[on] u.H.S. Die Rechtephilosophie 1895. "
SOMMER,JUERG H.,2900,A,"Sommer  ,  Jürg  H. 2- Sommer, Jürg H.; Gutzwiller, Felix.  Wirtschaftlichkeit und Wirksamkeit im schweizerischen Gesundheitswesen. Ergebnisse des Nationalen Forschungsprogrammes. Kr. 8. Bern: Verlag Hans Huber, (1986).         -23cm.259 S G SD Appenzelle"
SOMMER,JUERG H.,12236,A,"Sommer     ,     J  U r g    H. Sommer, Jürg H.  Das Ringen um soziale Sicherheit in der Schweiz. Eine politisch-ökonomische Analyse der Ursprünge, Entwicklungen und Perspektiven sozialer Sicherung im Wi- derstreit zwischen Gruppeninteressen und volkswirt"
SOMMER,JUERG H.,2727,A,"Sommer  , Jürg  H. Sommer, JUrg H.; Leu, Ro""bert E.   Seltstbeteiligung in der Krankenversicherung als Kostenbremse ? Basler sozial ökonomische Studien. Band 24, (Diesenhofen)t Verlag Rüegger, (1984).    -21cm.111,88 S 22540 "
SOMMER,MARTIN,,A,"Sommer  ,  Martin. Sommer, Martin.   Wohnwert und Mietzins.Eine quantitative Untersuchung zur Stadtgeographie von Zürich.Diplomarbeit Univ.Zurieh. Zürich, Geographisches Institut, 1978.   -30cm. 98 S. ill. Ringhef tung. 17244 "
SOMMER,WALTER,94182,A,"Sommer, Tïalter	94'182 Sommer,Walter. Beiträge zur Bevölkerungeeterblichkeit. Historisch-vergleichende Studie auf Grund der Volkszäh- lungsergetnieee in der Stadt Bern aus dem Jahre 1864. Dies.Univ.Bern, (Biel:5chüler 1945).	(101 S.) 1945,5849            "
SOMMER,WERNER,84076,A,"Sommer, Werner Sommer»Werner; Schönfeld,Martin. Management dictionary. Fachwörterbuch für Betriebswirtschaft, Wirtschafts- und Steuerrecht und Datenverarbeitung. Deutsch-English. 3.»durchgesehene und erweiterte Auflage. English-Deutach, 4.. durchgesehene "
SOMMERFELD,A.,,A,"Sommerfeld   ,  A Sommerfeld,A	Physik.     [3 Bände]. Sncyklopädie der mathematischen Y/issenschaften.  Bd V/1,2,3, Ieipzig:Teui)ner 1903-1926. "
SONAWALLA,NOORALI,,A,"Sonawalla      ,      Noorali Aronoff,   Eyal;   Loney,   Kevin;   S'N' Advanced Oracle  tuning and admini- stration. "
SONDERBERICHTE,,,A,"Sonderberichte Sonderberiohte der Konjunkturforsehungsstelle [der] Gesell- schaft für Wirtschaftsforschung. Herausg.v. E[ugen] Böhler. 19?8,Hr.l -   [Werden in Zirkulation gesetzt und nachher weggeworfen, weil unvollständig] Zürich 1938 - A "
SONDERBIBLIOGRAPHIEN,,,A,"Sonderbibliographien (SonderMbliograpïiien der Deutschen Bücherei. 25) s.Rückert,Ernst; Kleeberg,Heinz. 25 Jahre Krebsforschung "
SONDEREGGER,RENÉ,97001,A,"Sonderegger, René ? Sonderegger, René.  Ansprüche der geschiedenen Frau gegen die Pereonalvorsorgeeinrichtung ihres unterstUz- zungspf lichtigen Mannes bzw Leistungen der Sozialversi- cherung, begründet durch die Ehe, im Falle seines Todes. Diplomarbeit ["
SONDEREGGER,ROLF A.,86476,A,"Sonderegger  ,  Rolf  A. Sonderegger, Rolf A.   Intermediavergleiehe - eine empi- rische Untersuchung der Einflussfaktoren. Band 1: Die Untersuchungsergetinisse. Lizentiatsarbeit Univ.Bern, Institut für Marketing und UnternehmensfUhrung. Winterthur 1991.	"
SONDERFAELLE,,ORD 270,A,"Sonderfälle Sonderfälle  versicherter Personen  im UVG.  P VP-Info.  lïr. 74,   August 1994. Winterthur:  Personal-Vorsorge-Prograrnm,   1994.	-30cm. A	12   S. "
SONDERHEFT,,,A,"Sonderheft Sonderheft,   statistisches:Tabellen,Grafiken,{1969-1977. Herausgegeben vom)   Institut fUr Wirtschaftaforaclumg,Eid- genössiache  Technische Hochschule s.       Konjunktur.   Analysen und Prognosen.VJIF/ETH:Statisti- sches Sonderheft   .., "
SONDERHEFT,,7093 F,A,"Sonderheft Sonderheft, statistisches, der Reichevereicherungsanetalt für Angestellte. 1935,Nr.l ff.  - Nr.4(1936). (Berlin-Wilmeradorf 1935- 1936. "
SONDERHEFTE,,,A,"Sonderhefte Sonderhefte  der ""Volkswirtschaft"" s.  Volkswirtschaft-Sonderhefte... "
SOZIALINDIKATOREN,,97467,A,"Sozialindikatoren Sozialindikatoren für die Schweiz = Indicateurs sociaux pour la Suisse.   Bde, Beiträge zur schweizerischen Sta tistik. Hefte 81-   . . Bern, Bundesamt für Statistik, 1981 -	-30cm 19219                      -,                       ^ "
SONDERNUMMERN,,"73009/1,2",A,"S ondernummern	^3 Sondernummern, die, der Zürcher Illustrierten zur Schwei- zerischen Landesausstellung 1939 in 2ürich=Les numéros spéciaux de la Zürcher Illustrierte consacrés à l'Expo- sition Nationale Suisse 1939 à Zürich. (Zürcher Illustri- erte. Jg X"
SONDERVEROEFFENTLICHUNG,,,A,Sonderveröffentlichung (Sonderveröffentlichung der Deutschen Gesellschaft für Versicherungsmathematik. Nr.l.) s. Ergänzung der zweiten Auflage des Lebensversicherungs- technischen Wörterbuches von G.Drude und W.Sachs. 
SONDERZUSCHLAG,,268,A,"Sonderzuschlag	•                                    268 Sonderzuschlag,   der,   zur Wehrsteuer. (Abhandlung [der] Bank für Anlagewerte.   1948,   Nr.3) Zürich 1948.	(27  S.) "
SONNDORFER,RUDOLF,,A,"Sonndorfer,  Rudolf Sonndorfer,Rudolf.    Die Technik des Welthandels. Ein Hand- buch der internationalen Handelskunde. Wien:A.Holder 1900.	.            (IV,495 S.) 74 "
SONNENBERGER,HANS JUERGEN,,A,"Sonnenterger     ,     Hans    Jürgen s.       Ferld,   Murad;   S'H'J1.       Daa französische Zivil- recht.   2.Auflage. "
SONTAG,ERNST,91117,A,"Sontag,Ernst	91'117 Sontag,Ernat. Kommentar zum Bundesgeaetz über den Agentur- vertrag ^vom 4. Februar 1949). Bern:Dürr 1949.     ""	(64 S. ) K 146?                  ™    (Dr.) "
SONTHEIM,WILFRIED,81237,A,Sontheim.Wilfried	8l'237 Sontheim.Wilfried.  Der tohnanspnich des Dienstpflichtigen im Krankheitsfälle. Zürich:Jurie-Verlag 1949-	(07 S.) (Dr.) K 1723 
SOOM,ERICH,3109,A,"Soom,Erich Soom,Erich. Einführung in Operations Research. Statisti- sche und mathematische Methoden in der Fertigung. (2., überarbeitete und erweiterte Auflage.) Blaue TR-Reihe. Heft 92. Bern, Stuttgart:Hallwag,(1974).  - 30 cm. 148 S. Fig. 14732 "
SOREL,ALEXANDRE,,A,"Sorel   .Alexandre e.   Roger.Augustin et A,S.     Codes et lois usuelles...     1905 603 "
SORG,OTTO,91208,A,"Sorg,   Otto Sorg, Otto. Löeung der Wohnungenot durch Wohnungsbeeitz (Zürich)  1955.	(15 S.) K 3620                                                            Dipl.Architekt "
SOUCEK,BRANKO,83510,A,"Soucek ,  Branko Soucíek» Branko. Dynamic, genetic and chaotic program- ming: The sixth generation / Branko Soucek and the IHIS Group. (Sixth generation computer technology series). Hew York: John IBiley ft Sons, Inc.,	(1992).       -25cm. A	XIII,563 p. 3"
SOULE,RICHARD,,A,"Soûle     ,     Richard s.       Dictionary,   a,   of English synonyms and  synonymous expressions.By R*S*   ... "
SOULIER,HENRI,5433,A,"Soulier .Henri Soulier.Henri. Un drame économique et politique. la véritable histoire des assurances syndicales et de M. Joseph Poulet. Paris:Coquard (1931).	-¿,    (229 S.) ^^ * 1893 "
SOURBECK,TH.,,A,"Sourbeck ,Th Sourbeck.Th         Lohnstatistik des Personals der schweizer. Eisenbahnen. Teil I:Das vertraglich angestellte Personal der fünf Hauptbahnen. Teil II:Das im Taglohn arbeitende Personal der fünf Haupt- bahnen und das gesamte Personal der Neben"
SOUTHWICK,RICHARD,,A,"Southwick     ,     Richard s.       Stianahan,   Murray;   S'R'.       Search,   inference and  dependencies  in artificial   intelligence "
SOVENIUS,PEER,4363,A,"Sovenius t P e e r	¿¿-3 ( ì Soveniu3,Peer. Der richtige Arbeitsplatz. Wie man ihn findet - wie man ihn besetzt. (Heidelberg:) Heidelberger Fachbucherei,(1964). -8°, 135 S. 11146 "
SOVILLA,KURT,324,A,"Sovilla  ,  Kurt Sovilla, Kurt.   Die Europäische Sozialcharta. Zur Frage der Ratifizierung durch die Schweiz, Wirtschaf tspolitische Mitteilungen. Jg. 33, 1977, Nr. 9. Zürich, Gesellschaft zur Förderung der schweizerischen Wirtschaft, 1977.   -21cm. 18 S"
SOVILLA,K.,91422,A,"Sovilla.K. Sovilla,K. Das neue Arbeitsvertragsrecht . (Sonderdruck aus der ""Schweizerischen Arbeitgeber-Zeitung"", Nr,37 und 38 vom 16. und 23. September 1971.) ]zUrich]l971.	-21  cm.   24  S 12070 "
SOVILLA,K.,12504,A,"Sovìlla.K. Sovilla,K. Le nouveau droit du contrat de travail. (Tirage à part du ""Journal des Associations patronales suisses"", fïr. 37 du 16 sptembre 1971.) [Zurich]l971.	-21 cm. 24 p 12070 "
SOVILLA,K.,94655,A,"S o v i l l a, K. Sevilla, K. Vom Fabrikgeaetz zum Arbeitsgesetz. SA. aus der Schweizerischen Arbeitgeber-Zeitung, Nrn. 6,7,8 und 9 vom 10.,17.,24. Februar und 5.März 1966. [Zürich 1966.]	•    {64 S.) 3526 "
SOVILLA,M.K.,94736,A,"S o v i l 1 a , U.K. Sovilla,M.K. De la loi aur les fabriques à la loi sur le travail. Tirage à part du ""Journal dea Associations pa- tronales suisses"", 1966. [Zurich] 1966.	(64 p.) "
SOZIALBILANZ,,ORD 148,A,"Sozialbilanz Sozialbilanz. GeSeilschaftabezogene Unternehmungsrechnung Sozialbericb.teratattung.ATAG Praxis.Fachinformationen der Allgemeinen Treuhand AG. August 1981. Basel, Allgemeine Treuhand AG, 1981.       -30cm.[8 S.]. Abb.Graph.Tab. "
SOZIALCHARTA,,,A,"Sozialcharta Sozialcharta,   die Europäische a.       Buroparat.     Die Europäische  SozialcHarta, "
SOZIALE,,,A,"Soziale Soziale  Sicherheit s.        Sicherheit,   soziale "
SOZIALEINRICHTUNGEN,,91335,A,"Sozialeinrichtungen Sozialeinrichtungen schweizerischer Unternehmungen. (Heft 42 der sozialen Schriftenreihe des Landesbundes freier Schweizer Arbeiter.) St.Gallen: Fehr'sche Buchhandlung, 1965.     (39 S.) (Von Dir.Ruedin erh.) "
SOZIALENQUÊTE,,,A,"Sozialenquête s, Sicherung,aoziale ... "
SOZIALFUERSORGE,,91224,A,"Sozialfürsorge Sozialfürsorge, schweizerische. (SA.a.d. Handbuch der Schweizerischen Volkswirtschaft 1955) Herausg.v.Arnold Saxer. Bern:Benteli 1955-	(106 S.) K 4039 "
SOZIALGESETZBUCH,,,A,"Sozialgesetzbuch. s.      Reiehsversicherungsordnung mit Arteiterrentenver- eicheruagß-Neuregelungsgesetz,   Sozialgesetzbuch   , "
SOZIALGESETZE,,,A,"Sozialgesetze Sozialgesetze,   deutsche. s. Luber,Franz. Deutsche Sozialgesetze "
SOZIALGESETZGEBUNG,,2861,A,"Sozialgesetzgebung	#<¿Tv 7 Sozialgesetzgebung, die, in Schweden. (Ueberblick über eine Reihe sozialer Vergünstigungen, auf die der schwedi- sche Bürger ein Recht hat. Grundlage der Darstellung ist der Stand der Gesetzgebung am 1. Januar I960.) (Herausgebe"
SOZIALGESETZGEBUNG,,7724,A,"Sozialgesetzgebung Sozialgesetzgebung, die schweizerische . -La législation sociale de la Suisse -. [Jahrgang] 1938 - 1942; 1946-1966 [erscheint nicht mehr] (Volkswirtschaft-Sonderhefte 37,39, ...) Bern:Schweiz.Handelsamtßblatt 1939- 1944$ 1947-196?. 2896"
SOZIAL-,,98721,A,"Sozial- re? z? Sozial- und Präventivmedizin = Médecine sociale et préventive. Zeitschrift der Schweizerischen Gesellschaft für Sozial- und Präventivmedizin. [Forts.v.Präventivmedizin.] ZUrich:Art.Institut Orell Füseli,1974 - "
SOZIALPOLITIK,,94174,A,"Sozialpolitik	94'174 Sozialpolitik,  die,  des Bundes. Schriftenreibe des Aufklärangsdienstes  der Eidgenössischen Zentralstelle  für Kriegswirtschaft.   Heft 8. [Bern] 1945.	(200 S.) 1945,5765. "
SOZIALPOLITIK,,2983/1-,A,"Sozialpolitik Sozialpolitik in Deutschland. Ein Ueberblick in Einzeldar- stellungen, Herausgeber: Bundesministerium für Arbeit und Sozialordnung. Nr. 1- [Ohne Nr. 34 -a-. 4är] (Stuttgart: W.Kohlhammer, 1961-) "
SOZIALPOLITIK,,2983/E,A,"Sozialpolitik Sozialpolitik in Zahlen. (1. Auflage 1961 .)( Sozialpolitik in Deutschland , Ergänzungaband. ) (Stuttgart:) W. Kohlhammer, (1961.)	(208 S.) •S* "
SOZIALSTRUKTUR,,,A,"Sozialstruktur Sozialstruktur der Schweiz. Sozio-professienelle Kate- gorien. Eidgenössische Volkszählung 1990 s.   Volkszählung, eidgenössische, 1990. Sozialetruktur der Schweiz ... "
SOZIALVERSICHERUNG,,319,A,"Sozialversicherung	319 Sozialversicherung. Zeitschrift für alle Fragen der Sozial- Versicherung. Jg. 1,1944 - 11,1945. [Erscheint nicht mehr] Basel 1944-1945. "
SOZIALVERSICHERUNG,,91589,A,"Sozialversicherung Sozialversiclierung der Schweiz fl.-97Q* = Assurance sociale en Suisse Î&3Q(. [statistiken;JÍr6g.vom] Bundesamt für So zialversicherung. Bern; Eidgenössische Drucksachen-und Materialzentrale, I6xl0cm. Faltprospekt. 17049 "
SOZIALVERSICHERUNG,,ORD 223,A,"Sozialversicherung Sozialversicherung,   die,   im Umbruch.  PVP-Info.   Nr.   60 . Winterthur: Personal-Vorsorge-Programm,   1990.	-30cm. [lu]   S. "
SOZIALVERSICHERUNG,,2886,A,Sozialversicherung Sozialversicherung im Ausland. Ein Ratgeber in auslän- dischen Sozialversicherungsfragen. Ausgabe 1965. (Schriftenreihe des Gerling-Konzern. Nr. 6.) (Köln 1965. )	(408+22 S.) 8637 
SOZIALVERSICHERUNG,,2853 C,A,"Sozialversicherun Sozialversicherung im Ausland. (Schriftenreihe des Gerling-Konzern,  Hr.6). (Köln 1959).	(56 S.) "
SOZIALVERSICHERUNG,,2992,A,Sozialversicherung Sozialversicherung 1968.   (Herausg. v .Presse- und   Infor mationsamt  der  Bundesregierung. ) Bonn   1968)	(32   S.) 
SOZIALVERSICHERUNG,,91223,A,"Sozialversicherung Sozialversicherung, schweizerische. (SA.a.d. Handbuch der Schweizerischen Volkswirtschaft 1955) Herauag.v.Arnold Saxer. Bern:Benteli 1955.	(101 S.) K 4039	™                       </ "
SOZIALVERSICHERUNG,,2127/A,A,Sozialversicherun Sozialversicherung und Volkswirtschaft - Perspektiven der künftigen Belastung. Zusammenfassung von Perspektiv- studien des Institutes fUr Versicherungswirtschaft an der Hochschule St. Gallen für Wirtschafts- und Sozial- wissenachaf ten. 
SOZIALVERSICHERUNGEN,,,A,"Sozialversicherungen __	- bozialversicherungen: Was sie fafileisten und kosten. AHV, IV, UV, KV, BV, mit 10. AHV-Revision. (Autor: Rudolf Kaiser}. (Luzern: Printal Druck, lr^9^ }.	-30cm./*^/S . 35798 ,37035, "
SOZIALVERSICHERUNGSRECHT,,83709,A,"Sozialversicherungsrecht Sozialversicherungsrecht SVR: Gesetzgebung. Redaktion: Isabelle Haner, Ueli Kieser [u.a.]. Stand: 1. Januar 1994. (Basel): Helbing & Lichtenhahn (Verlag AG), 1994 - ^^	-22cm.Ordner. 32413	^ "
SOZIALVERSICHERUNGS-,,12619,A,"Sozialversicherungs- Sozialversicherungsrecht. Luzerner Rechtsseminar 1986, [Unter der Leitung von] Obergerìcht und Verwaltungsge- ricût des Kantons Luzern. [Bern], Schweizerische Mobiliar [Versicherungsgesell- schaft, [l987].	A           -21cm.[454] S 25"
SOZIALVERSICHERUNGSRECHT,,83708,A,"Sozialversi cherungsrecht Sozialversicherungsrecht SVR: Rechtsprechung = Droit dos assurances sociales: Jurisprudence = Diritto delle assi- curazioni sociali:-Giurisprudenza. Redaktion: Isahelle Häner, Ueli Kieser [u.a.], 1. Jg., 1994, H.l ff. (Basel): He"
SOZIALVERSICHERUNGSRECHT,,11203,A,"Sozialversicherungarecht       ^ Sozialversicherungsrecht im Wandel. Festschrift 75 Jahre Eidgenössisches Versieherungsgericht, (1917)-1992 = Le droit des assurances sociales en mutation. Mélanges pour le 75© anniversaire du Tribunal fédéral des assurance"
SOZIAL-,,97601,A,"S o z i a l - Sozialversicherungssparen und Immobilienmarkt. Einrich- tungen der Sozialversicherung, besonders der ""beruflichen Voraorge, ihr Einfluss auf dem Boden-, Bau- und Wohnungs- markt und die Auswirkungen ihrer Tätigkeit. Von Jörg Hübschle, Hans-R"
SOZIALVERSICHERUNGSSTATISTIK 1998,,97502,A,"So z ia 1 ver s icherungs Statistik Sozialversicherungsstatistik, schweizerische, ^H> 9-7-7 Gesamt r echnung, Hauptergebnisse und Zeit reihen. Hrsg. von Peter Eberhard und Stefan Müller. (Statistiken zur sozialen Sicherheit). Forts. von: Zahlenspiegel der"
SOZIAL-,,97456,A,"S o z i a l - Sozialversicherungswerk, das schweizerische, SUVA/MV/IV. Grundlagen,Aufbau,medizinische Kriterien,Prämien = Noe assurances sociales CNA/AM/AI. Bases,structures,critères médicaux,cotisations.(Sonderdruck aus der""Schweizerischen Aerztezeitung"""
SPAELTI,PETER,91489,A,"Spalti  , Peter Stand und Probleme der Sozialen Sicher- heit. Winterthur, Kaufmännische Gesellschaftj Handelskammer Winterthur, [l98s].       A	-21cm.52 S. "
SPAELTI,PETER,91400,A,"Spalti     ,    Peter Spalti,  p[eter].       Die Anpassung der AHV an die Gesell- schaft von morgen. (ïïinterthur:  Wintertìmr Leten,   1987).	-21cm.59 S. "
