Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
STEIGMEIER,BEAT,,A,"Steigmeier      ,BeaL s.        Controller  und  Controlling   /   Albrecht Deyhle,   B'S'    ... "
STEIMANN,FLAVIO,,A,"Steimann,Flavlo	o s.       Heuberger,  Hermengild;   Imgruth, Peter;   S'F'. Man muss  den Schritt nach seinen Beinen machen  ... "
STEIMEL,R.,5630,A,"Steiroe-1   ,   R, (Steimel,R. unter Mitarbeit von C. Baumann.) J.D.Herstatt, Das alte und das neue Bankhaus. (2. Auf läge.) (Köln  1967.)	-4°,   115  S.,   ill "
STEIN,LUDWIG,5335,A,"Stein,  Ludwig	53 3 a* Stein,Ludwig.    Aus dem Leben eines Optimisten. Berlin :Brückenverlag 1930.	(512 S.) 1770.	W $                                               ^ "
STEIN,PETER,12607,A,"Stein  .  Peter Stein, Peter.   Das neue Unfallversicherungsgesetz. - Rusconi, Baptiste.   Le recours de l'assureur dans la loi fédérale sur l'assurance-accidents (LAA) . - Stein, Peter.   Der Regresa gemäss Unfallversicherungsgesetz. (Juristische Schrift"
STEIN,PETER,12580,A,"S t e i a  ,  P e t or Stein, Peter.   Die Genugtuung. Vortrag gehalten an der 4. Juristenkonferenz des TCS . 3. Auf läge, [stand]: Juni 1976. Juristische Schriften des Touring-Glut» der Schweiz Nr.l. Genf, Zentralsitz des Touring-Club der Schweiz, 1976. "
STEIN,PETER,12547,A,"Stein, Peter Stein,Peter. Unfall des Arbeitnehmers. Vortrag gehalten an der 9.Juriatenkonferenz des TCS vom 13.September 1973 ( Juristische Schriften des Touring-Club der Schweiz. Heft 4.) Genf:Zentralsitz des Touring-Club der Schweiz,1974. - 21 cm. 47 S."
STEIN,PETER,12089,A,"Stein, Peter	4 % O Stein,Peter. Das internationale Sozialversicherungsrecht der Schweiz. Mit Einschluss seiner Beziehungen zum Haftpflichtrecht. Bern:Stämpflit(1971).	- 23 cm. 130 S. 11980 "
STEIN,PETER,ORD.78,A,"Stein  , Peter Stein, Peter. Der Versicherungsvertrag, [insbesondere mit Bezug auf die Strassenbenützer]. Aus ""Touring 1969, Nrn. 4, 6, 8, 14 und 15"". [Genève 196g].	-30cm. Ausschnitte "
STEIN,PETER,2721,A,"Stein . Peter Stein, Peter; Rennhard, Josef.  Unfall, was nun ? Ein Handbuch für Versicherte.Ein Batgeber aus der Beobachter Praxis. (Glattbrugg, Der Schweizerische) Beobachter,Buchverlag; ([Zürich], Orell Füssli [Verlag], 1984).    -21cm.247 S G Hrsgeü 2"
STEINAUER,PAUL-HENRI,,A,"Steinauer     ,    Paul    -    Henri 3.      Deschenauz,  Henrlj   S'P'-H1.       Le nouveau droit matrimonial   ... "
STEINBACH,PETER A.,7866/M,A,"Steinbach.Peter A Steinbach, Peter A      Untersuchungen zum internationalen Fremdenrecht. Grundsätze internationaler Rechtsprechung über die Prinzipien des Fremdenrechts, insbesondere das Problem des völkerrechtlichen Schutzes von Individualrechten (Bonn"
STEINBACH-LEBBIN,,,A,"Steinbach     -    L  e  b  b  i  n Steinbach-Lebbin,   Claudia s.       Waser,   Peter  G.;   St'-L'jC1.       Praktische Pharmako- therapie  für Aerzte,Zahnärzte und Apotheker.   16.neu- bearbeitete Auflage   ... "
STEINBERGER,HELGA,84954,A,"Steinberger     ,     Helga (Steinberger, Helga).  Optische Informationsspeicher. Aktuelles, Organisatorisches, Marktübersichten. Fachbe- rater-(Serie). (Fellbach), Fachschriften-Verlag GmbH & Co K&, (1984). A	-21cm,420  S. 22174	™                        "
STEINDL,JOSEF,3634,A,"Steindl, Josef Steindl,Josef. Random processes and the growth of firms, A atudy of the Parete law. With 29 diagrams and 26 tab- les. London:Griffin,(l965).	(249 p.) 9033 "
STEINDORFF,ERNST,,A,Steindorff  .  Ernst a.  Europa-Recht. Verträge und Erklärungen zur Gründung der Europäischen Gemeinschaften ... Textausgabe mit ausführlichem Sachverzeichnis und einer Einführung von E1S' ... 
STEINEGGER,HUGO,82987,A,"Steinegger  t  Hugo Steinegger, Hugo.  Sport 85 von A-Z. Hrsg. vom Schweize- rischen Landesverband fUr Sport. (Derendingen), Habegger Verlag, (1985).      -20cm.440 S • 22436 "
STEINEMANN,EUGEN,94289,A,"Steinemann   ,  Eugen	94*289 Steinemann,  Eugen.    Die Volkswirtschaft in der Neue» Schweiz. Heraueg.v.d. Sozialdemokratischen Partei der Schweiz. Zürich:Genoseen6chaftebuchhandlung 1947.   (127 S.) K 700	W                      x\/ "
STEINEMANN,HANS,81663,A,"Steinemann,  Hans	$*/& è 3 SteiJiemann,Hans. Beitrage zur Darstellung der Sterbeflache und zur Extrapolation der Sterblichkeit unter besonderer Berücksichtigung der Sterblichkeit der männlichen schweize- rischen Bevölkerung.   Diss.Univ.Bern. Winterthur 1"
STEINER,E.,,A,"Steiner,     E. s.  Favre,Antoine,   Schuldbetreibungs- und Konkursrecht "
STEINER,ERNEST,,A,"Steiner,   Ernest 3.   Piccard,Robert;   Thilo.Emile ;   St'E.   Dictionnaire juridique  français   allemand   ...   . "
STEINER,FRANK,20003,A,"Steiner  . Prank Steiner, Frank.   Versicherungaleitfaden fUr den Klein- und Mittelbetrieb. (2.), von Ch. TrUb [und] G. Rüegge (Überarbeitete Auflage). Schriftenreihe Unternehmungs- führung im Gewerbe. 13. (Muri/Bern: Cosmos-Verlag AG, 1990).       -23cm."
STEINER,FRANK,2987,A,"Steiner  ,  Prank ¿If? . Steiner, Frank.   Versicherungsleitfaden für den Klein- und Mittelbetrieb. Schriftenreihe Unternehmungsfiihrung im Gewerbe, 15. (Muri b.Bern, Cosmoe-Verlag AG, 1982),     -23cm.151 S G Hrsgeber (2 Expl.).     ^ "
STEINER,FRIEDRICH,1580,A,"Steiner, Friedrich Steiner, Friedrich.  Die Währungsgesetzgebung der Sukzessions- Staaten Oesterreich-Ungarns. Eine Sammlung einschlagiger Gesetze, Verordnungen und be- hördlicher Verfügungen von 1892 bis 1920. Wien:Verb.österr.Banken u.Bankiers 1921.    "
STEINER,GEORGE A.,4086,A,"Steiner,   George     A.	^ O / fa Steiner,George  A.   Top  Management-Planung.   {Ins  Deutsche übertragen von Helga Höhlein.) (München: )Verlag Moderne Industrie, (Wolf gang Dummer ft Co., 1971.)	- 25 cm. 900 S. Abb. Tab. 12336 "
STEINER,GERHARD,87283/2,A,"St   einer      ,      Gerhard Steiner, Gerhard.   Windows NT 4 Server. Schnei1-Ueber sicht. (Haar/München): Markt	& Technik Buch- und Software- Verlag GmbH' (1997>-	-17cm.446 S.,Falttaf 36262 '36519,	^ "
STEINER,GERHARD,87283/1,A,"Steiner      ,      Gerhard & J   —— ®    /^ Steiner, Gerhard.   Windows NT 4 Workstation. Schnell- Uebersicht . (Haar/München):   Markt   &  Technik  Buch-   und  Software- Verlag   GmbH,    (1997).	-17cm.456   S.,Falttaf 36,262,   36394, 36519, "
STEINER,HANS,,A,"Steiner,   Hans s.   Tarifrevision,   die,   1971   in  der Motorfahrzeughaft- pflichtversicherung. "
STEINER,HANS-RUDOLF,12047,A,"Steiner, Hans-Rudolf        -;£ O < Steiner,Hans-Rudolf. Die Baulandumlegung dargestellt nach schweizerischem Recht unter besonderer Berück- sichtigung der Kantone Zürich, Bern und Basel-Stadt. ZUrcher Beiträge zur Rechtswissenschaft. Neue Folge, Heft 301"
STEINER,HEINZ,93278,A,"Steiner, Heinz Steiner,Heinz. Nachwuchsförderung für akademische Berufe Pädagogische, kulturpolitische und begatmngstheoretiache Aspekte der Begabtenf örderung. Bern:Haupt,(l971).	-22cm. 189 S. 11576 "
STEINER,HEIRI,,A,"Steiner,     Heiri s.     Landesausstellung,   Schweizerische,   Lausanne,   1964 Die   Schweiz... "
STEINER,JOSEF,86403,A,"Steiner  ,  Joaef Steiner, Josef.   Lotus 1-2-3 für Windows. Das Kompen- dium.Zur Einführung und zum Wachschlagen.L^itJ Diskette. Haar/München: Markt & Technik Verlag AG, 1991.    -24cm. A	789 S.,Diskette. 29883	^ "
STEINER,JOSEF,85825,A,"Stelner	Josef Steiner,   Josef.       Schnell-Uebersicnt dBASE III PLUS. (Haar b.München):   Markt & Technik Verlag AG,   (1988). -17cm.404 S t««*(/ "
STEINER,KARL,6734,,"/  *Z   7 l¿ Steiner,     Karl	^ /    3   * Steiner,  Karl.      Probleme  der Hochschulerweiterung    mit besonderer Berücksichtigung der Universität Zürich. (Jubilaumsgabe  zum 50jährigen Bestehen der Firma K'St', Generalunternehmung. ) Zürich,(Karl Sch"
STEINER,MARTIN,,A,"Steiner     ,     Martin a,       Maute,  Wolfgang;   S'M1,       Steuern und Versictierungen.  Ueberblick Über die steuerliche Behandlung von Versicherungen. "
STEINER,OTTO,,A,"Steiner,   Otto s. Moaer.Hana  [u.] O.St.  Kommentar zum neuen luzernischen Steuergesetz... "
STEINER,PETER,2913,A,"Steiner   f   P   e   t   e   r S t einer ,P e ter. Die Be tr i ebaun t erbrechungs-Ver Sicherung in der Schweiz. Veröffentlichungen des Instituts für Veraicherungswirtschaf t an der Hochschule St. Gallen für Wirtschafts- und Sozialwissenschaften. (Band)1"
STEINER,PETER,2110,A,"Steiner »Peter Steiner,Peter. Die Betriebsunterbrechungs-versicherung in der Praxis der privaten schweizerischen Sachversicherungs- Gesellschaften. Diplomarbeit an der Hochschule St.Gallen für Wirtschafts- und Sozialwisaenschaften. St.Gallen 1966.	(VIII,9"
STEINER,RICHARD,12559,A,"Steiner  .  Richard Steiner, Richard. Der Grundsatz von Treu und Glauben in der Rechtsprechung des Eidg.Versicherungsgerichts. Disa. Univ.Bern. Brig, Buchdruckerei Tscherrig AG, 1978.  -aicm.XVII,130 S G Prof.Maurer "
STEINER,RUDOLF,12506,A,"Steiner »Rudolf Steiner ,Rudolf. Haftpflichtdeckung zur Ergänzung von Sachversicherungen. Prüfung der Möglichkeit der Zusammen- fassung von Sach- und Haftpflichtversicherung im Hinblick auf die schweizerische Versicherungsgesetzgetmng. Diss . Universität "
STEINER-STOOSS,H.,,A,"Steiner- Stooss,  H Steiner-Stooss.H	Der Einfluss der Lungentuberkulose auf die Absterbeordnung der schweizerischen Bevölkerung, 1881-1888. (Mitt.Ver.achweiz.Versicherungsmathematiker,  Heft 1) Bern 1906.	(S.  103-126 "
STEINERT,R.,,A,"Steinert  ,  R. Steinert, R.; Hegewald, H.   Der Drechsler. (?.Auflage). Leipzig, VEB Fachb-uchverlag, (1979).    -23cm.l28 S.Abi), 18445	Kein SK "
STEINHARDT,ROLF,81227,A,"Steinhardt.Rolf	6l'227 Steinharàt.Rolf.  Reìchstoewertungsgesetz mit Durchführungs- bestimmungen,   Aenderungs- und Ergänzungsgesetzen. (Kohlharamer Kommentare). Stuttgart:Kohlhammer 1950.	(190 S.) G 280                                                 ^P "
STEINIGER,ARNOLD,,A,"Steiniger , Arnold Steiniger,Arnold und Carl Bennewitz. Bausparkasse und Lebens- versicherung. Berlin:C.Heymann 1931.	(4-0 S.) 'ff 2011	*   (Dr.iur.) "
STEINKAMP,,,A,"Steinkamp s«   Gesetzbuch,   bürgerliches "
STEINLIN,PETER,91411,A,"Steinlin, Peter	¿24 U.4J Steinlin,Peterv Geldentwertung und Versicherung. Vortrag ... . (SA.aus der Schweizerischen Arbeitgeber-Zeitung, Nr.48/49, 1965.) ZUrich:)Schweizeriacher Verband für privatwirtschaftliche Peraonalfüraorge,1965.	-8°, 18 S. "
STEINLIN,PETER,5126/17,A,"Steinlin,     Peter ____________________-___; Steinlin,p[eter]. Entwicklungstendenzen des Privatversiche- rungerechts. Vortrag gehalten an der Generalversammlung der Schweizerischen Gesellschaft für Vereicherungsrecht vom 25.November 196l. (SA.a.""Schweize"
STEINLIN,PETER,5126/18,A,"Stelnlin,     Peter Steinlin,p[eter].   Das Streben nach Sicherheit und die persönliche Freiheit. (S A. a. ""Schweizerische Versicherungs-Zeitsehrift"" ,   Jg. 29, Kr. 6.) Bern:Lang 1962.	(14 S.} "
STEINLIN-FRIZSCHE,PETER,2269/1.2,A,"Steinlin- Fritzsche ,  Peter Steinlin-Fntzache,Peter. Das Versicherungswesen der Schweiz. Eine Gesamtschau. 2 Bande. (Veröffentlichungen des Versicherungs-wirtschaftlichen Seminars an äer Handels-Hochschule St.Gallen. Band 9 u.10) Zurich-.Polygr.Verlag 19"
STEINLIN,PETER,5136/51,A,"Steinlin , Peter Steinlin, Pfeter]; Hangartner , J.M.  Unternehmung und Ver sicherung. (Betriebswirtschaftliche Mitteilungen. Heft 5). Bern:Haupt [1959].	<22 s-> J"" "
STEINMANN,ANDREAS E.,,A,"Steinmann,Andreas       E. a.   Jahre,   75,   Managernachwuchs   international,   lie .oec HSG. "
STEINMANN,ARTHUR,72263,A,"Steinmann   .Arthur Stöinmann,Arthur.     Zur wirtschaftlichen Ueberfremdung der Schweiz, 2.A. (SA.a.d.  Schweiz.Zeitschrift für Gemeinnützigkeit,1918). Zürich^eemann 1919-	(32 S.) "
STEINMANN,GOTTHARD,,A,"Steinmann     ,     Gotthard s.       Kommentar  zum Gesetz  Über  die  direkte Bundessteuer  von Peter Agner,   Beat  Jung, G'S'    ... "
STEINMANN,MARKUS,12635,A,"Steinmann     ,     Markus	/ ¿~~ íss^«>w Steinmann,  Markus.       Präventive Abwehrmassnahmen zur Verhinderung unfreundlicher Uetoernahmen mit Mitteln, des Aktienrechtes. Reihe Handels- und Wirtschaftsrecht. Band 21. (Grusen):  Verlag EUegger,   (1989).	"
STEINMANN,MATTHIAS,,A,"Steinmann  ,  Matthias a.   Frey, U(lrich); Kocher, G(erhard); S'M* . Das schweizerische Gesundheitswesen im Spiegel der Oeffentlichkeit ... "
STEINMANN,OTTO,,A,"Steinmann,     Otto s,   (Schmid,Hans-Rudolf).   Arbeitgeberpolitik   ...	1958, "
STEINMETZ,REMO,,A,"Steinmetz      ,      Remo s.        Volkszählung,   eidgenössische,    1990. Pendlermobilität   in   der  Schweiz. Autoren:    R'S'    ... "
STEINRISSER,JÜRG E.,1807,A,"Steinri-sser,     Jürg    E. Steinrisser, Jurg E.   Die Folgepflicht des  Rückversicherers Winterthur:P.G.Keller 1959-	(59  S.) 5572	(Dr.) "
STEINWENDER,KLAUS,2983/30,A,"Steinwender,     Klaus Steinwender,Klaus.   Das  Kindergeld.   (Sozialpolitik   in Deutachland   Nr.   30.) (Stuttgart:)   W.Kohlhammer,   (1963.)	(22   S.) "
STELLENWECHSEL,,,A,"Stel lenwechsel Stellenwechsel und Entlassung. Hrsg. von Thomas Geiser und Peter Münch s.   Geiser, Thomas ; Münch, Peter.   Stellen- wechsel und Entlassung ... "
STELLUNG,,,A,"Stellung Stellung des Grosshandels zur zukünftigen Steuergesetz- gebung: Reformvorschläge. [Herausg.v.d.] Delegation des Handels,.. (Basel 1942)	{29 S.) 1944,5076. "
STELLUNG,,2643,A,"Stellung Stellung, die, der bestehenden und neu entstehenden Versi- oherungaeinriciitimsen im Rahmen der Alters- und Hinter- lassenenversicherung. Bericht des Bundesamtes für Sozial- versicherung an die Eidgenössische Expertenkommission für die Einführung"
STELLUNG,,91613,A,"S   tellung Stellung,   die,   der  Schweiz  gegenüber  der  erweiterten Euro- päischen Gemeinschaft.(Protokoll  des Jahreskongresses  der Europa-Union Schweiz  vom 24./25.November  1978   in  Zürich) = La situation  de  la Suisse face à la Communauté eur"
STELLUNGNAHME,,91287,A,S tellungnahme Stellungnahme dea Spezialausschusses fur die Bundesfinanz- reform der Freisinnig-demokratischen Partei der Schweiz zum Bericht der eidgenossischen Expertenkommission für die Bundes finanzreform. Zürich 1947-	(36 S.) 
STELLUNGNAHMEN,,12529,A,"Stellungnahmen Stellungnahmen der Kantone, Gemeinden, politischen Partien und Wirtschaftsorganisationen zum Volksbegehren Über die Mitbestimmung = Avis exprimés par les cantons, les communes, les partis politiques et les associations économiques au sujet "
STELTER,DANIEL,,A,"S   t  e  l  t  e r     ,     Daniel s.       Maliic,   Fredmund;   S'D1 .       Krisengefahren   in  der Weltwirtschaft   ... "
STELTZ,JOHANNES,,A,"S  t e 1  t z   ,   Johannes Steltz,Johannes.  Die Bedeutung der Lebens-Versicherung und Ihr Einfluss auf das  soziale und Familienleben. Karlsruhe:Aktiendruckerei  Karlsruhe 1886.       (?7 5.) AÍ// 58B	^»(General-Agent) "
STEMMLE,DIETER,,A,"Stemmle,     Dieter B.      Marketing im &esundheits- und Sozialbereich.. Einführung und Grundlagen für die Praxis.  Hrsger D'S»    ... "
STEMPELABGABEN,,1077,A,"S   tempelabgaben Stempelabgaben,   eidgenossische Ausgabe 1957.   > Bern 1957-	(80 S.) ' "
STEMPELABGABEN,,1096,A,"Stempelabgaben Stempelabgaben,eidgenössische,    [""verschiedene Veröffentli- chungen in einem Heft.J BeMKDrucksachenbureaxi. d.Bundeskanzlei   (1928).	(70 S.J "
STEMPELGESETZ,,,A,"Stempelgesetz Stempelgesetz für Elsass-Lothrlngen vom 28.Mai 1912 s.Grünewald,Oskar.  ...  1913. o "
STEMPELSTEUERBESTIMMUNGEN,,,A,"StempelsteuertestiornuDgen Stempel0te-aerbeetimnrangentdie,   im Saargebiet, s.Mai u. Minn.       ...      1929. "
STEMPELSTEUERGESETZ,,,A,"Stempelsteuergesetz Stempelsteuergesetz,Sächsisches,   in der Fassung der Not- verordnung vom 5.August 1930.     3.A. s.Lorey,Franz.     ...    1930. O "
STEMPELSTEUERRECHT,,,A,"Stempelsteuerrecht Stempelsteuerrecht,das eidgenössische. Textausga""be e.AmatutZjPaul [u.] Ernet %ss. ...  1930. O "
STEPCZYNSKI,MARIAN,,A,"Stepczynski    .Marian Stepczynski,   Marian.   Dossiers  Logement.   Tiré  à part  du Journal   de   Genève.    (Série   genevoise.   No.   2.) (Genève  1973.) _	17cm.   140  p. "
STEPHAN,,,A,"S  t e p ÌL a n s.Oppermann,	,                   Schahn [u,]      St. Wegweiser durch die Angestelltenversicïierung...         1928. 1623	(VerwaltiingBamtniann) "
STEPHAN,K.H.,,A,"Stephan, K. H. a. Güterrecht, Erbrecht und die Begünstigung in der Lebensversicherung. Ein Lehrprogramm. "
STEPHENS,DEBORAH C.,,A,"Stephens  ,  Deborah  C, s.   Heil, Gary; Parker, Tom; S'D'C. Als hätten Sie nur einen Kunden "
STEPKEN,LUISE MARIE,5132/95,A,"Stepken,     Luise       Marie Stephen,   Luise Marie.       Die Organisation  der Organisations abteilung in Vereieherungsunternehmen.   Schriftenreihe des Seminars fur Versicherungsbetriebslehre  an  der Universität München.  N.F.   H.95. München,   Ver"
STEPKEN,LUISE,5132/15,A,"Stepken,  luise ______________________________________________/.T Stepken,Luise. Probleme der Arbeitsvorbereitung im Schreib- dienst. (Schriftenreihe des Seminars für Versicherungsbe- triebslehre an der Universität München, Heft 15-) (Sonderdruck aus ""das"
STERBETAFEL,,,A,Sterbetafel Sterbetafel AHV/IV s.       Bar v/er t e AHV/IV  = Valeurs  actuelles  AVS/AI (1969). 
STERBETAFEL,,3174,A,"Sterbetafel Sterbetafel, Allgemeine, fUr die Bundesrepublik Deutsch- land 1960-62. (Bevölkerung und Kultur.Reihe 2: Natürli- che Bevölkerungsbewegung - Sonderbeitrag.) [fierausg.:] Statistisches Bundesamt, Wiesbaden. Stuttgart: Verlag Kohlharamer, (1965)."
STERBETAFEL,,3173,A,"Sterbetafel Sterbetafel, Allgemeine, 1949/51. Herausgeber: Statistisches Bundesamt, Wiesbaden. (Statistik der Bundesrepublik Deutschland. Band 75) Stuttgart¡Kohlhammer (1953).	(28 S.) 4 "
STERBETAFEL,,188/1/I,A,"Sterbetafel Sterbetafel, schweizerische: Sterblichkeit nach Todesur- sachen; Ausscheide« und Ueberlebensordnungen nach Zivil- Stand, 1978/1983 = Table de mortalité pour la Suisse; ordres d'extinction et de survie d'après l'état civil, 1978/1983. Statistis"
STERBETAFEL,,185/779,A,"Sterbetafel Sterbetafel, schweizerische; Grundzahlen und Nettowerte, 1978/1983 » Table de mortalité pour la Suisse; nombres de commutation et primes pures, 1978/1983. Statistische Q,uel- lanwerke der Schweiz. Heft 779- Bern, Bundesamt für Statistik, 1965."
STERBETAFEL,,185/577,A,"Sterbetafel Sterbetafel, schv/eizerische=Table de mortalité pour la Suisse 1968/1973. Sterblichkeit nach Todesursachen=Morta- lité par causes de décès. Auascheide-und Ueberlebensord- nungeri nach Zivilctand=0rdres d'extinction et de survie d ' après l'éta"
STERBETAFEL,,185/559,A,"Sterbetafel	sf f o~ /rf^ Sterbetafel, schweizerische = Table de mortalité pour la Suisse, 1968/1973. Grundzahlen und Nettowerte = Nombres de commutation et primes pures. Statistische Q.uellenwerke der Schweiz. Heft 559. Bern:Bidgenb'ssisches Statistisches"
STERBETAFEL,,185/521,A,"Sterbetafel Sterbetafel, schweizerische = Table de mortalité pour la Suisse, 1960-1970. Grundzahlen und Nettowerte = Nombres de commutation et primes pures. Statistische Quellenwerke der Schweiz. Heft 521. // fas fa* ft y Bern:Eidgenössisches Statistische"
STERBETAFEL,,ORD./108,A,"Sterbetafel Stertetafel, schweizerische, 1969/72. [searb.vom] Eidgenössischen Statistischen Amt s.a. ""Die Volkswirtschaft"", 1974, S. 63-65. "
STERBETAFELN,,198,A,"Sterbetafeln	198 Sterbetafeln,neue sohweizerieehe. [Herausg.v-] Eidg.Statistischen Amt. (Beiträge zur schweizerischen Statistik, Heft 10). Bern 1942.	(56 S.) •	l- ^	* "
STERBETAFELN,,3001,A,"Sterbetafeln SterbetafeIn,deutsche,  für das Jahrzehnt 1891 bis 1900 Bearb.im Kaiserlichen Statistischen Amte. Statistik dee Deutschen Reichs, Bd 200. Berlin :Puttkammer & Mühlbrecht 1910.   fol.   (215 S.) 395 "
STERBETAFELN,,188/1,A,"Sterbetafeln Sterbetafeln für die Schweiz 1988/1993. Bearbeitung: Phi- lippe Wanner. (Statistik der Schweiz. 1: Bevölkerung). Bern: Bundesamt für Statistik, 1996.       -30cm.123 S 34900,35080,36132,      ™ "
STERBLICHKEIT,,,A,"Sterblichkeit Sterblichkeit beim Handel mit berauschenden Getränken. Uebersetzung aus dem ""Journal of the Institute of Actuaries"", April 1897. 0.0.  1897.	fol.                        (26 S.) X "
STERBLICHKEIT,,70741,A,"Sterblichkeit Sterblichkeit, die, bei den Kapitalversicherungen der Schweizerischen Lebensversicherungs- und Rentenanstalt in den Jahren 1921 bis 1930. (SA.&.d.Festschrift: Fünfundsiebzig Jahre Schweizerische Lebensversicherungs- und Rentenanstalt,Zürich,"
STERBLICHKEIT,,93077,A,"Sterblichkeit Sterblichkeit in der Stadt Zürich 1693-1933. [üerausg.v.J Statistischen Amt der Stadt Zürich. •x (Statistik der Stadt Zürich. Heft 45Ì. (Zürich:Berichthaus) 1937.	(VII,286 S.) "
STERBLICHKEITS-,,,A,"Sterblichkeits- Sterblichkeitsbeobachtung 1948/74  am Bestand  erhöhter Risiken der Kölnischen Rück a.       Berger,Gottfried;   Garbsch,Kurt;  Rehr,Rudolf. Sterblichkeitsbeobachtung 194-8/74   ... "
STERBLICHKEITSMESSUNG,,72103,A,"Sterblichkeitsmessung, Sterblichkeitsmessung, die. Bericht des Eidgenössischen Statistischen Amtes an die Expertenkonferenz vom 5. Dezem- ber 1946 in Bern. ( Berichterstatter: W. Wegmüller .) Bern 1946.	- 50 cm. 134 S. vervielf. "
STERBLICHKEITSMESSUNG,,72102,A,"Sterblichkeitsmessung Sterblichkeitsmessung, die. Bericht des Eidgenössischen Statistischen Amtes an die Expertenkonferenz vom 16. Juli 1946 in Bern. Ber ich ter s tat t er: W. Wegmüll er . Bern 1946.	- 30 cm. 80 S. vervielf. Von Prof.Wyss "
STERBLICHKEITS-TAFELN,,3233,A,"Sterblichkei ts-Tafeln 3 Z 33 Sterblichkeits-Tafein,deutsche, aus den Erfahrungen von dreiunäzwanzig lebensversicherungs-Gesellechaften. Veröffentl.im Auftr.d.Collegiume für Lebensversieherungs- Tîissensohaft zu Berlin. Berlin:Mittler & Sohn 1883.	(71,804"
STERBLICHKEITSTAFELN,,,A,"Sterblichkeitstafeln Sterblichkeitstafeln.die gebräuchlichsten, der im Deutschen Reiche arbeitenden Lebenavereicherungsunternehnrungen. (Veröffentl.d.Deutsch.Ver,f.Vers.Wissenschaft. Heft 11) Berlin 1906.	(110 S.) "
STERFTE,,3043,A,"S t e r f t e 3 Sterfte, de, in Nederland naar geslacht,leeftijd en doods- oorzaken 1921-1955. [uitgave v.h.] Centraal bureau voor de atatistiek. ('s-Gravennage) 1957.	-29cm.85 blz. "
STERFTETAFELS,,84649,A,"Sterftetafela Sterftetafels voor ííederland.   Afgeleid uit waarnemingen over de période 1971-1975»   [uitgave v.h.]  Centraal bureau voor  de   statistlek. ' 8-Graverihage,   staatsuitgeveriJ,   1977.       -29cm.   68  biz. "
STERFTETAFELS,,3172/70,A,Sterftetafels Sterftetafels voor N ed er land . Afgeleid uit waarnemingen over de période 1966-1970. [Uitgave v.h . JCentraal Bureau voor de St at Isti ek. Deel 1: Sterftetafels gehele bevolking mannen r es p . vrouwen. Deel 2:a)overlevingstafels voor Ned
STERFTETAFELS,,3172/65,A,"Sterftetafela Sterftetafels voor Nederland. Afgeleid uit waarnemingen over de période 1961-1965. [uitgave v.h,] Centraal Bureau voor de Statistiek. 3-Gravenhage:Staatsuitgeverij,1967.	(58 Biz.) 6886 "
STERFTETAFELS,,3172/60,A,"Sterftetafela Sterftetafels voor Nederland, Afgeleid uit waarnemingen over de période 1956-1960. [Uitgegeven v.h.] Centraal Bureau voor oe Statistiek. Zeiat:W.de Haan, 1962,      /-/>         (64 Biz.) Von M erti. 2.4.63. "
STERFTETAFELS,,3172/55,A,"Sterftetafels Sterf tetafele voor Nederland afgeleid uit waarnemingen over de Perioden 1951-1955 en 1953-1955- [uitgegeven v h.] Centraal Bureau voor de statistiek. Zeist,   Uitgeveremaatachappij W.de Haan N.V.,   1957. -29cm.30   s. Kein SVÍK "
STERFTETAFELS,,3172/52,A,"Sterftetafels Sterftetaf els voor Nederland afgeleid uit waarnemingen over de période 1950-1952. [uitgegeven v. li.] Centraal Bureau voor de statistiek. Utrecht, Uitgeversmaatschappij W.de Haan N.V., 1954. A	-29cm.55 s Kein SffK "
STERFTETAFELS,,3172/49,A,Sterftetafels S-terftetafelB voor Hederland afgeleid uit de waarnemingen over de période '1947-1949. Centraal Bureau voor de Statistiek. 's Gravenhage:Staatauitgeveri4 1950.	(40 S.) 
STERFTETAFELS,,3172/40,A,"Sterftetafela Sterftetafela voor Nederland afgeleid uit de waarnemingen over de période 1931-1940. Centraal Bureau voor de Statietiek. 's Gravenhage: RijksuitgeveriJ 1942.	(60 S.) 1943,4175.               ^^                   4 "
STERLING,LEON,83232,A,"Sterling  ,  Leon Sterling, Leon; Shapiro, Ehud.  The art of Prolog. Ad- vanced programming techniques. (7th printing. MIT Press series in logic programming). Cambridge, MA: The MIT Press, 1991.	-24cm, ^	XXIII,437 P "
STERN,BRUNO,70690,A,"Stern,   Bruno	~^o¿>Jo Stern,Bruno. Systematische Darstellung der neuen Bestimmun- gen des Reichsmietengesetzes und Mieterschutzgesetzes. Schriften des Zentralverbandes deutscher Haus- und Grund- besitzerve re i ne e.V. Jg.1928, Heft 4. Berlin:1928.	(103 "
STERN,ERICH,72197,A,"Stern   t E  r i   ch Stern,Erich.    Leibrenten und veränderliche Todesfallversi eh e rangen. (SA.a.  Het Verzekerings-Arehief,   vol.22}. 's-GravenhagerNiJhoff 1941.	(34 S.) A "
STERN,ERICH,72196,A,"Stern, Eri   eh. Stern, Erich.  Kursformeln für Anleihen mit gleichmässig gestaffeltem Zins. (SA.a.  Het Verzekering8-Archief,vol.   20). s-Gravenhage:Nijhoff 1939.	(15 S.) (Dr.)	/• "
