Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
SGD DR.MÜHLEBACH (ID),,87472,S,"87^72	SGD Dr. Mühlebach (ID) Bardwell, Dawn; Rooley, Ruth.   European insurance hand- book. (Solutions for business). (London): Coopers & Lybrand, (1997).       -21cm.558 p. "
SGD DR.MÜHLEBACH (ID),,87473,S,"87'473	SGD Dr, Mühlebach (ID) Bardwell, Dawn; Rooley, Ruth,  European insurance hand- book, (London): Coopers & Lybrand, (1997).       -21cm.558 p "
STUBER (CH/IE),U.,87474,S,"87'474	Stuber, U. (CH/IE) Garfinkel, Simson; Spafford, Gene.   Web security and commerce. (A nutshell handbook). (Sebaste-poi, CA): O'Reilly & Associates, Inc., (1997). -24cm.XX,483 p "
FRAU OBERLI (CH/U3),K.,87475,S,"87M75___________________________Frau K. Ober li (CH/U3) Langenscheidt.   L's Handwörterbuch Französisch ... Berlin: Langenscheidt (KG, 1996).         -25cm.1600 S. "
KÜLLING (CH/IK),H.,87476,S,"87'476	___ ____________H. Külling (CH/IK) Wall, Larry; Christiansen, Tom; Schwärtz, Randal L. Programming Perl. 2nd edition. (A nutshell handbook). (Sebastopol, CA): O'Reilly Associates, Inc., {1996) . -23cm.XXI,645 p. "
DR.FINGERHUTH (MS/HR),,87477,S,"87M77	Dr. Fingerhuth (MS/HR) Tange, Ernst Günter.   Lexikon der boshaften Zitate. Bissige Definitionen, treffende Bonmots und charmante Gemeinheiten. (Frankfurt/Main: Vito von) Eichborn (GmbH & Co. Verlag :: KG, 1997).	-25cm.588 S. "
FRIEDLOS (TR/ME),,87478,S,"87'478	Friedlos (TR/ME) Stauffer, Hans-Ulrich.   Pensionskasse: Das Beste daraus machen l Zürich:   Unionsverlag,    (1995).	-21crn.229   S. "
ACHARGUI (CH/UNS),A.,87479,S,"87'479	jfenmbsr (TR/ME/ Stauffer, Hans-Ulrich.   Pensionskasse: Das Beste daraus machen ! Zürich: Unionsverlag, (1995).	-21cm.229 S. "
BIBL.,,87480,S,"87'480 Schürer, Hans Ueli.   Arbeit und Recht. (5., überarbei- tete und aktualisierte Auflage). (Zürich): S KV Verlag (des Schweizerischen Kaufmännischen Verbandes, 1997).	,          -21cm.246 S. "
FRAU DR.BERTSCHI (MS),L.,87481,S,"87'481	Frau Dr. L.Bertschi (MS) Jacobson, Reed.   Microsoft Excel 97/Visual Basic step by step. (Redmond, WA): Microsoft Press, (1997).     -24cm.XXVI, 340 p.,1 CD-ROM: "
BUCHER (CH/ITPR),K.,87482,S,"87'482	K. Bucher (CH/ITPR) Weinberg, Gerald M.   Systemdenken und Softwarequalität Aus dem Amerikanischen übersetzt von Robert Leonhardt. München: Carl Hanser Verlag, (1994).        -24cm.XV, 301 S, "
BUCHER (CH/ITPR),K.,87483,S,"87*483	K. Bucher (CH/ITPR) Humphrey, Watts S.   A discipline for software enginee- ring. (5th printing: SEI series in software engineering) Reading, MA: Addison-Wesley Publishing Company, (1997). -24cm.XXVI,789 p. "
BIBLIOTHEK,,87485,S,"87M85	fffQU Progin (CII/GTWS)/ Bortoluzzi Dubach, Elisa; Frey, Hansrudolf.   Sponsoring. Der Leitfaden für die Praxis. Bern: Verlag Paul Haupt, (1997).	-23cm.237 S. "
DR.KUHN (PF/GS),,87486,S,"87M86	Dr. Kühn (PF/GS) Binnenmarkt, der, der Lebensversicherung. Vademekum für den Lebensversicherer im System der einheitlichen Zu- lassung. Zulassungsverfahren und Bedingungen für die Tätigkeit durch Niederlassungen oder im freien Dienst- leistugnsverke"
DR.MÜHLEBACH (ID),,87487,S,"87'487	Dr. Mühlebach (ID) Swiss Stock guide 97/98. Compiled and edited by Verlag Finanz und Wirtschaft AG, with the co-operation of the Credit Suisse Group, the Swiss Bank Corporation, Basle and the DBS, Zurich. Zurich 1997.	-30cm.426 p.,graphs,tabi "
BURKHARD (CH/UNS),ERIC,87488,S,"87M88	Burkhard Eric (CH/UNS) Orfali, Robert; Harkey, Dan.   Client/server programming with Java and Corba. New York: John Wiley & Sons, Inc., (1997).        -24cm. XXV,657 p.,1 CD-ROM: "
KÜLLING (MS/ASD),R.,87489,S,"87'489	R. Külling (MS/ASD) Bouchard, Oliver; Huttel, Klaus Peter; Irlbeck, Thomas. Microsoft Office 97 - das Kompendium. Praxisbezogene Dartellungscter Anwendungen von Office 97 Pro . . . (Haar/München): Markt & Technik Buch- und Software- Verlag (GmbH, 1"
KÜLLING (MS/ASD),R.,87490,S,"87*490__________________________R. Külling (MS/ASD) Thiemann, Uwe; Löffelmann, Klaus.   Outlook für Windows 97, In wenigen Stunden lernen, was man braucht, (München: TLC  Tewi Verlag GmbH, 1997).	-23cm. 206 S.,1 CD-ROM. "
STUDER (CH/UNS),B.,87491,S,"87M91	Studer, B. (CH/UNS) Wall, Larry; Christiansen, Tom; Schwartz, Randal L. Programming Perl. 2nd edition. (A nutshell handbook). (Sebastopol, CA): O'Reilly & Associates, Inc., (1996). -23cm.XXI,646 p, "
ALICH (CH/ITDM),,87492,S,"87'492	Auch (CH/ITDM) Fowler, Martin.   Analysis patterns : Reusable object models. (3rd printing). Menlo Park, CA: Addison-Wesley Longman, Inc., (1997). -24cm.XXI,357 p, "
ALICH (CH/ITDM),,87493,S,"87'493	Auch (CH/ITDM) Coad, Peter.   Object models. Strategies, patterns and applications. PÎC', with David North and Mark Mayfield. (Yourdon Press computing series. Englewood Cliffs, NJ: Yourdon Press, (1995).      -26cm, 505 p.,1 diskette, "
FRAU DR.BERTSCHI (MS),L.,87494,S,"87M94	Frau Dr. L.Bertschi (MS) Brockschmidt, Kraig.   Inside OLE 2. The fast track to building powerful object-oriented applications. (Micro- soft Press programming series. (Redmond, WA): Microsoft Press, (1994). -24cm.XXI,977 p, 2 diskettes "
ALICH (CH/ITDM),,87495,S,"87'495	Auch (CH/ITDM) Jacobson, Ivary Griss, Martin; Jonsson, Patrik.   Soft- ware reuse. Architecture, process and. organization for business success. Reading, MA: Addison-Wesley Longman, (1997).      -25cm, XXVIII,497 p, "
BARTHOLDI (CH/IE),,87496,S,"87'496	Bartholdi (CH/IE) Flanagan, David.   JavaScript. Das umfassende Referenz- werk. Deutsche Uebersetzung von Ralf Kuhnert, Gisbert W, Selke und Harald Selke. Köln: O'Reilly Verlag, 1997.	-23cm.XIV,704 S "
ALICH (CH/ITDM),,87497,,"GT'497	Auch (CH/ITDM) Mowbray, Thomas J.; Ruh, William A.   Inside Corba. Distributed object standards and applications. Reading, MA: Addison-Wesley,(1997).	-24cm, XXIII,376 p, "
SUGAYA (CH/ITSE),,87498,S,"87*498	Sugaya (CH/ITSE) Edwards, Jeri; DeVoe, Deborah.   3-t1er Client/Server at work. New York: John Wiley & Sons, Inc., (1997).       -24cm, XXI,237 p, "
DR.KUHN (PF/GS),,87499,S,"87'499	Dr. Kühn (PF/GS) Einzelunfallversicherung, die, in Europa, 1997. (Paris): CEA Comité Européen des Assurances), 1997. -30cm.127 S "
BIBLIOTHEK,,87500,S,"87'500	__________Bibliothek_______ Drake, Chris; Brown, Kimberley.   Panic ! UNIX crash dumps analysieren. (Aus dem Amerikanischen übersetzt von Judith Muhr). (Haar/München): Prentice Hall (Verlag GmbH, 1996). -24cm.552 S.,l CD-ROM. "
DR.KUHN (PF/GS),,87501,S,"87'501	Dr. Kühn <PF/GS> Haftung, die, des Rechtsanwalts. 15. Tagung in Prag vom 12, -  14, September 1996./ DACH Europäische AnwaltsVer- einigung e.V., Bonn. (DACH Schriftenreihe. 8 ). Wien-. Verlag Oesterreich; ( Oesterreichische Staats- druckerei AH), 1"
FRAU DR.BERTSCHI (MS),L.,87502,S,"87'502	Frau Dr. L. Bertschi (MS) Brockschmidt, Kraig. Inside OLE. 2nd edition. (Microsoft Press programming series). (Redmond, WA): Microsoft Press, (1995}.	-24cm. XXVII,1194 p.,l CD-ROM. "
KIETZ (CH/IFUE),,87503,S,"87'503	Kietz (CH/IFUE) Koch, George; Loney, Kevin.   Oracle: The complete re- ference, electronic edition. Oracle Press. Berkeley, CA: Osborne McGraw-Hill, (1997).        -23cm. XXXV,1136 p.,1 CD- ROM. "
CATELLANI (CH/STIZ),,87504,S,"87'504	Catellani (CH/STIZ) Rosenthal, David.   Projekt Internet. Was Unternehmen über Internet und Recht wissen müssen. Mitarbeit: Felix H.Thomann und Rolf Auf der Maur. (Zürich): Verlag Finanz und Wirtschaft AG, (1997). -24cm,XXI,401 S "
CATELLANI (CH/STIZ),,87505,S,"87'5ù5	-Catellani (CH/STIZ) Gummesson, Evert.   Relationship-Marketin: Von 4P zu 30R, Wie Sie von den 4 Marketingprinzipien zu den 30 Erfolgs- beziehungen kommen. (Aus dem Englischen übertragen von Barbara Foramitti). (Landsberg/Lech): Verlag moderne Indu"
BUCHER (CH/ITPR),,87506,S,"87'506__________________________Bucher (CH/ITPRJ______ Maguire, Steve (Stephen A.).   Debugging the development process. Practical strategies for staying focused, hit- ting ship dates and building solid teams. (Redmond, WA): Microsoft Press, (1994).  -24c"
BUCHER (CH/ITPR),,87507,S,"87'507	Bucher (CH/ITPR) Kirton, Michael (ed.).   Adaptors and innovators. Styles of creativity and problem solving. Revised edition. London: Routledge, (1994).	-21cm.XXXIV,197 p. "
DIVERSE,,"87508/1,2,3,4",S,"87' 508/1,2,3,4	diverse Pschyrembel, Willibald.   Klinisches Wörterbuch. 258., neu bearbeitete Auflage ... Berlin: Walter de Gruyter, 1997.	-23cm. XXIII,1745 S,,ill. 87'508/1	Frau U. König (CH/PO13) /2	Wild, Markus (CH/P013) / 3	Roloff, N, (CH/PO13) /4	Gi"
FRAU BOZZATO (CH/STRD),,87509,S,"87'509	Frau Bozzato (CH/STRD) Metzger, Peter.   Schweizerisches juristisches Wörter- buch, einschliesslich Versicherungsrecht mit Synonymen und Antonymen. Bern: Verlag Paul Haupt, (1996).	-23cm.717 S. "
FRAU BOZZATO (CH/STRD),,87510,S,"87'510	Frau Bozzato (CH/STSD) Duden.   Deutsches Universalwörterbuch. 3., neu bearbei- tete und erweiterte Auflage. Auf der Grundlage der neuen amtlichen Rechtschreibregeln. Bearbeitet von Günter Dros- dowski und der Dudenredaktion. (Bearbeiter der 3.Aufl"
FRAU BOZZATO (CH/STRD),,87511,S,"87'511	Frau Bozzato (CH/STSD) Merkur, kleiner. Hrsg. von Conrad Meyer und Rolf Moos- mann. Band 2: Betriebswirtschaft. 5., nachgeführte und erweiterte Auflage. Zürich: Schulthess Polygraphischer Verlag (AG, 1995). -23cm.IX,653 S. "
FRAU BOZZATO (CH/STRD),,87512,S,"87'512	Frau Bozzato (CH/ST^D) Robert, Paul. Le nouveau Petit Robert. Dictionnaire alphabétique et analogique de la langue française .., Paris: Dictionnaires Le Robert, (1996). -24cm. XXXV,2551 p, "
FRAU BOZZATO (CH/STSD),,87513,S,"87*513	Frau Bozzato (CH/STSD) Dictionnaire Bordas des pièges et difficultés de la langue française par Jean Girodet. Les référents Bordas. (Paris): Bordas, (1996).	-22cm.896 p. "
RENSONNET (PR/REV),,87514,S,"87*514	Rensonnet (PR/REV) Scyboz, Georges ; Gilliéron, Pierre-Robert.  Code civil suisse et codes des obligations annotés. 5e êeaition mise à jour, (3e tirage), introduction, de Jean Gauthier Lausanne: Editions Payot, (1996).   -19cm.XIX,833+745 p. "
MARCHICA (CH/VAS),,87515,S,"87'515	Marchica (CH/VAS) Duden.   Fremdwörterbuch. 6. *Aufläge ... Mannheim: Dudenverlag, (1997).	-20cm.864 s "
MARCHICA (CH/VAS),,87516,S,"87'516	Marchica (CH/VAS) Duden.   Rechtschreibung der deutschen Sprache. 21.*A. Mannheim-. Dudenverlag AG, (1996).	-20cm. 910 S "
HÄNNI (TR/ME),E.,87517,S,"87'517	Hänni, E. (TR/ME) Softwarequalität durch Messtools. Assessment, Messung und instrumentierte ISO 9000. (Professional computing) (Braunschweig: Friedr.) Vieweg (& Sohn Verlagsgesell- schaft mbH, 1996).	-24cm.X,223 S "
HÄNNI (TR/ME),E.,87518,S,"87-518	Hänni, E. TR/ME Kruglinski, David J, Inside Visual C++, Version 5. (Uebersetzung: Reinhard Christiansen, Manfred Kostka u.a. ). (Ünterschleissheim) Microsoft Press (Deutschland, 1997), -25cm.XXXVII,1018 S.,l CD-ROM. "
SUGAYA (CH/ITSE),,87519,S,"87-519	Sugaya (CH/ITSE) Workflow handbook 1997. Ed. by Peter Lawrence; pubi, in association with the Workflow Management Coalition. (Re- printed October). New York: John Wiley & Sons Ltd., (1997).         -24cm, XXIII,508 p, "
SUGAYA (CH/ITSE),,87520,S,"87-520	Sugaya (CH/ITSE) Bruce, Glen; Dempsey, Rob.   Security in distributed computing. Did you lock the door ? Saddle River, NJ: Prentice Hall PTR, (1997).     -24cm. XXIV,456 p. "
ALICH (CH/ITDM),,87521,S,"87'521	Auch (CH/ITDM) Martin, James; Odell, James J.   Object-oriented ana- lysis and design. Englewood Cliffs, HJ: PTR Prentice Hall, (1992). -25cm.XIV/513 p. "
KERN (CH/IX),ARNOLD,87522,S,"87'522	Arnold Kern (CH/IX) McKinney, Bruce.   Hardcore Visual Basic. 2nd edition. Redmond, WA: Microsoft Press, (1997),   -24cm.XXX,723 p., 1 CD-ROr> "
FRAU BOLLIGER (PF/GSRD),,87523,S,"87'523	Frau Bolliger (PF/GSRD) Berti, Stephen V.   Swiss debt enforcement and .banc- ruptcy law. English translation of the Amended federal statute on debt enforcement and bancruptcy (SchKG), with an introduction to Swiss debt enforcement and bancruptcy l"
VILLARD (PF/GS),,87524,S,"87'524 Villard (PF/GS) Potonnier, Georges Ed.; Potonnier, Brigitte.  Wörterbuch für Wirtschaft, Recht und Handel = Dictionnaire de l1 économie, du droit et du commerce. Band I : Deutsch-Fran- zösisch. 3., völlig neu bearbeitete und erweiterte Auf- lage. W"
VILLARD (PF/GS),,87525,S,"87'525	Villard (PF/GS) Robert, Paul. Le nouveau petit Robert. Dictionnaire alphabétique et analogique de la langue française ... Paris: Dictionnaires Le Robert, (1996).	-24cm, XXXV,2551 p, "
VD PELLET (FI/L),,"87526/1,2,3,4,5,6",S,"87'526/1,2,3,4,5,6	VD Pellet (FI/L) Key, Urs; Hausmann, Urs.   Perspektiven des regionalen Wohnungsbedarfs, Aktualisierung 1997-2000. Schriften- reihe Wohnungswesen. Band 65). (Grenchen: Bundesamt für Wohnungswesen, 1997-)30cm, 35 S. "
CATELLANI (CH/STIZ),,87527,S,"87'527	Catellani (CH/STIZ) Meyer, Thomas; Rust, Hanspeter.   Wieviele Studierende an den schweizerischen Hochschulen ? Prognosen 1997-2004 Statistik der Schweiz. (15: Bildung und Wissenschaft). Bern: Bundesamt für Statistik, 1997.	-30cm,44 S "
SCHÖNBÄCHLER (CH/ITSE),M.,87528,S,"87'528	M. Schönbächler (CH/ITSE) Berson, Alex.   Client/Server architecture. 2nd edition, New York: McGraw-Hill,(1996 ) ,	-24cm.XXII,569 p. "
SCHÖNBÄCHLER (CH/ITSE),M.,87529,S,"87'529	M. Schönbächler (CH/ITSE) Orfali, Robert; Harkey, Dan.  Client/server programming with Java and Corba. New York: John Wiley & Sons, Inc., (1997).       -24cm. XXV,657 p.,1 CD-ROM. "
SCHÖNBÄCHLER (CH/ITSE),M.,87530,S,"87'530	M. Schönbächler (CH/ITSE) Orfali, Robert; Harkey, Dan; Edwards, Jeri.   The essen- tial distributed objects survival guide. New York: John Wiley & Sons, Inc., (1996).       -24cm. XXXII,603 p. "
SCHÖNBÄCHLER (CH/ITSE),M.,87531,S,"87'531	M. Schönbächler (CH/ITSE) Orfali, Robert; Harkey, Dan; Edwards, Jeri.   Instant Corba. New York: John Wiley & Sons, Inc., (1997).      -23cm. XVIII,313 p. "
SCHÖNBÄCHLER (CH/ITSE),M.,87532,S,"87*532	M. Schönbächler (CH/ITSE) Vogel, Andreas; Duddy, Keith.   Java programming with Corba. New York: John Wiley & Sons, Inc., (1997).      -24cm. XVI,425 p, "
FRAU CIRELLI (CH/PLPD),,87533,S,"87'533	Frau Girelli (CH/PLPD) Bruhin, Alexander.   Pensionskassen Management. Führungs- strategien für Stiftungsräte. Thun: Ott Verlag, (1997).	-24cm.192 S "
SCHIESSEL (CH/UG),M.,87534,S,"87'534	M. Schiessel (CH/UG) Access 2.0 optimal anwenden. (Köln): Naumann & Göbel"", (o.J.).	-23cm.416 S "
CATELLANI (CH/STIZ),,87535,S,"87*535	Catellani (CH/STIZ) Lutz, Christian.   Leben und Arbeiten in der Zukunft. (2. Auflage). (München): Wirtschaftsverlag Langen Müller/Herbig, (1997).	-24cm.335 S. "
KÜLLING (CH/IK),H.,87536,S,"87*536	H. Külling (CH/IK) Schwartz, Randal L.   Einführung in Perl. Deutsche Ueber- setzung von Karl Obermayr. (l-, überarbeiteter und kor- rigierter Nachdruck). (Bonn; O'Reilly/International Thomson Verlag, 1996). -23cm.XXX,272 S. "
KÜLLING (CH/IK),H.,87537,S,"87'537	H. Külling (CH/IK) Middleton, Bill; Deng, Brian; Kemp, Chris.   Web-Pro- grammierung mit Perl 5. (Uebersetzung aus dem Englischen Adrian Zalewski). (Haar/München): Markt & Technik Buch- und Software- Verlag GmbH, (1997).	-25cm.457 S. l CD-ROM. "
KÜLLING (CH/IK),H.,87538,S,"87'538	H. Külling (CH/IK) Eilebrecht, Lars.   Apache Web-Server. Installationen & Modulbeschreibungen, Konfiguration und Administration, Sicherheitsaspekte, Apache-SSL. Bonn: International Thomson Publishing Company, (1997). -25cm.456 S, "
CATELLANI (CH/STIZ),,87539,S,"87'539	Catellani (CH/STIZ) Lammoth, Friedhelm.   Handshake Marketing und Customer value. Die neuen Aktiva des Wandels. (Ettlingen: IM Marketing Forum, 1997).       -30cm.50 S, "
VILLARD (PF/GS),,87540,S,"87'540	Villard (PF/GS) Sellando, Jean-Louis ; Bouchaert, Hervé ; Schor, Arman- Denis.   l'assurance dans le Marché unique. (Les études de la documentation française}. (Paris : La documentation française, 1994).  -24cm.212 p, "
VILLARD (PF/GS),,87541,S,"8T541	Villard (PF/GS) Vogeleer, Sv(etlana).   L'interprétation du texte et la traduction. Edité par S'V. Bibliothèque des cahiers de l'Institut de linguistique de Louvain BCILL. 81. Louvain-La-Neuve: Peeters, 1995.	-24cm.178 p, "
VD EISNER (CH/ISTB),,87542,S,"87*542	VD Eisner (CH/ISTB) Gerber, Hans U.   Life insurance mathematics, with exer- cises contributed by Samuel H. Cox. 3rd edition, minor corrections / Swiss Association of Actuaries, Zurich. (Berlin): Springer-(Verlag, 1997).     -25cm.XVII,217 p. "
STUDER (CH/UNS),B.,87543,S,"87'543	Studer, B (CH/UNS) Martin, Robert; Riehle, Dirk; Buschmann, Frank (ed.). Pattern languages of program design 3. Ed. by R'C.M1, D'R1. F'B'. (The software pattern series). Reading, MA: Addison-Wesley ,Longman, Inc., (1998). -25cm.XVIII,632 p, "
SAI (CH/IX),P.,87544,S,"87'544	Sai, P. (CH/IX) Workflow handbook 1997. Ed. by Peter Lawrence; pubi.in association ""with the Workflow Management Coalition. (Re- printed October). New York: John wiley & Sons Ltd, (1997).         -24cm. XXIII,508 p. "
FRAU BOZZATO (CH/STSD),,87555,S,87'555	Frau Bozzato (CH/STSD) Abkürzungsverzeichnis der Titel der Bundeserlasse = Abré- viations des titres des actes législatifs fédéraux = Abbreviazioni dei titoli degli atti legislativi federali. Projektleitung und Bearbeitung: Franco Fomasi. TERMDAT-1
ZIMMERMANN (TR/ME),P.,87556,S,"87'556	P. Zimmermann (TR/ME) Richter, Jeffrey.   Advanced Windows; 3rd edition. Redmond, WA: Microsoft Press,(1997).	-24cm. XXXIII,1048 p.,l CD-ROM. "
SCHÖNBÄCHLER (CH/ITSE),M.,87557,S,"87*557	Schönbächler, M. (CH/ITSE) ISO 10007.   Quality management - Guidelines for confi- guration management = Management de la qualité - Lignes directrices pour la gestion de configuration. 1st edi- tion 1995-04-15. (Geneva: International Organization f"
SCHÖNBÄCHLER (CH/ITSE),M.,87558,S,"87'558 Schönbächler, M. (CH/ITSE) ISO/IEC DIS 15846.   Information technology - Software life cycle processes - Configuration management for soft- ware = Technologies de l'information - Procédés de cycle de vie du logiciel - Gestion de configuration pour "
SCHÖNBÄCHLER (CH/ITSE),M.,87559,S,"87'559	Schönbächler, M. (CH/ITSE) ISO/DIS 10014.   Guidelines for managing the economics of quality = Lignes directrices pour le management des effets économiques de la qualité. Draft ISO: Voting er- minates on 1996-09-04. (Geneva): International Organiza"
VD PELLET (FI/L),,"87560/1,2,3,4,5,6,7",S,"87-560/1,2,3,4,5,6,7	VD Pellet (FI/L) Büromarkt Schweiz = Office market in Switzerland, 1998, Immo-Monitoring. (Zürich: Verlag W&P), Wüest & Partner, 1998.     -30cm. 28 S.,Graph.,Kart..Tab, "
BRÄM (CH/STRD),,87561,S,"87'561	Bräm (CH/STRD) Sozialversicherungen: Was sie 98 leisten und kosten: AHV, IV, UV, KV, BV, mit 10. AHV-Revision. (Autor: Rudolf Reiser). Basel: Helbing & Lichtenhahn Verlag AG, 1998.    -30cm. 48 S. "
GEHRIG (FI/H,,87562,S,"87'562	Gehrig (FI/H Ortslexikon, neues schweizerisches = Nouveau diction- naire géographique de la Suisse = Nuovo dizionario geo- grafico della Svizzera. (23. *Auflage). München, Luzern: Verlag J.C.Bucher GmbH, (1984). -25cm. 346 S., l Karte. "
SD MÜLLER (CH/PS),E.,87563,S,"87'563_____________________SD E. Müller (CH/PS)_______ Jahrbuch, statistisches, der Schweiz 1998 ... Zürich: Verlag Neue Zürcher Zeitung, 1997.  -31cm.549 S., Kart.,l CD-ROM. "
ROHNER (MS/IBSC),M.,87564,S,"87*564	Rohner, M. (MS/IBSC) Duden,   Sinn- und sachverwandte Wörter. Synonymwörter- buch der deutschen Sprache ... 2. *Auflage... Mannheim: Dudenverlag, (1997).	-20cm.858 S "
ROHNER (MS/IBSC),M.,87565,S,"87'565	Rohner, M. (MS/IBSC) Duden.   Stilwörterbuch der deutschen Sprache..7. *Aufl. Mannheim: Dudenverlag, (1988).	-20cm.864 S. "
RASSOULI (CH/ITDM),,87566,S,"87'566	Rassouli (CH/ITDM) Internet und Intranet. Betriebliche Anwendungen und Aus- wirkungen. Hrsger: Johann Höller, Manfred Pils, Robert Zlabinger. (Berlin): Springer-(Verlag, 1998).     -24cm.XIX,338 S. "
RASSOULI (CH/ITDM),,87567,S,"87'567	Rassouli (CH/ITDM) Freeze, Wayne S.   ActiveX Controls mit Visual Basic nutzen. TCP/IP Konzepte, Applikationen und Windows 95, FTP-Protokolle und-Funktionen, Objektsammlung icError, NNTP-Protokolle und -Funktionen, Client Controls SMTP und POP, HTT"
RASSOULI (CH/ITDM),,87568,S,"87-568	Rassouli (CH/ITDM) i Ecker, Andreas ; Müller, Jürgen. Internet-Programmierung mit Visual Basic. Visual Basic 3/4/5.0, VBA 5.0 und -.2^..;: VBScript. Feldkrichen) : Francis-(Verlag GmbH, 1997).        -25cm. 501 S.,l CD-ROM. "
RASSOULI (CH/ITDM),,87569,S,"87'569	Rassouli (CH/ITDM) Fowler, Martin; Scott, Rendali.   UML distilled. Applying the standard object modeling language. (4th printing. The Addison-Wesley object technology series). Reading, MA: Addison-Wesley Longman,Ine., (1997). -24cm.XVIII,179 p. "
RASSOULI (CH/ITDM),,87570,S,"87'570	_____Rassouli ( CH/ITDM) Harmon, Paul; Watson, Mark.   Understanding UML: The developer's guide, with a web-based application in Java. San Francisco, CA: Morgan Kaufmann Publishers, Inc., (1998).	-24cm.XVI,367 p. "
RASSOULI (CH/ITDM),,87571,S,"87'571	Rassouli (CH/ITDM) Doberenz, Walter; Kowalski, Thomas.   Visual Basic 5. München: Carl Hanser Verlag/ '1997;~       -25cm.1086 S., 1 CD-ROM. "
RASSOULI (CH/ITDM),,87572,S,"87'572	Rassouli (CH/ITDM) DuBois, Paul.   Using csh and tcsh. (A nutshell handbook) Sebastopol, CA: O'Reilly & Associates, Inc., (1995). -24cm.XVIII,221 p. "
DR.KUHN (PF/GS),,87573,S,"87'573	Dr. Kühn JFF/GS) Locher, Thomas.   Grundriss des Sozialversicherungsrechts. 2., neu überarbeitete Auflage. (Stämpflis juristische Lehrbücher). Bern: Stämpfli Verlag AG, 1997.        -23cm.XLVII,441 S. "
FRAU HOLLIGER (PF/GSRD),,"87574/1,2",S,"87*574/1,2,	Frau ìiùiliytìi (PF/GSRD) Jaeger, Carl.   Bundesgesetz über Schuldbetreibung und Konkurs. Erläutert für den praktischen Gebrauch. 4. Auf- lage, bearbeitet von Hans Ulrich Walder, Thomas M.Kuli, Martin Kottmann.  Bände. Zürich: Schulthess Polyg"
FRAU HOLLIGER (PF/GSRD),,87575,S,87'575	Frau Holliger (PF/GSRD) Kommentar zur zureherischen Zivilprozessordnung; Gesetz über den Zivilprozess vom 13. Juni 1976... Ueberarbeitete stark erweiterte 3. Auflage von Richard Frank/Sträuli/ Messmer/Wiget. Zürich: Schulthess Polygraphischer Verla
DR.KUHN (PF/GS),,87576,S,"87'576	Dr. Kühn (TF/GS) Keller, Alfred.   Bundesrechtliche Vorschriften über Haftpflicht und Haftpflichtversicherung .,. 10. *Aufl. Bern: Verlag Stämpfli & Cie AG, 1994.       -21cm.124 S "
HEINZER (CH/UG),,87577,S,"87*577	Heinzer (CH/UG) Aeppli, Heinz. ZGB/OR Schweizerisches Zivilgesetzbuch und Schweizerisches Obligationenrecht ... Ausgabe 1997. (29./32., überarbeitete Auflage). (Zürich): Orell Füssli Verlag, 1997.      -16cm.XLI,657; LII,710 S, "
HEINZER (CH/UG),,87578/1,S,"87'578/l	Heinzer, O. (CH/U5) Höhn, Ernst; Waldburger, Robert.   Steuerrecht. Band I: Grundlagen, Grundbegriffe, Steuerarten. 8., vollständig neu bearbeitete und erweiterte Auflage. (Schriftenreihe Finanzwirtschaft und Finanzrecht. Band 8). Bern: Verlag Pa"
HEINZER (CH/U5),O.,87579,S,"87'579	Heinzer, O. (CH/U5) Kleinewefers, Henner ; Pfister, Régula ; Gruber, Werner. Die schweizerische Volkswirtschaft. Eine problemorien- tierte Einführung in die Volkswirtschaftslehre. (4. Auf- lage, unveränderter Nachdruck). Frauenfeld: Verlag Huber, ("
DR.MENTELE (CH/PLPE),,87580,S,"87'580	_____ ____Dr. Mentele (CH/PLPE) Gross, Peter.   Ich-Jagd. Im Unabhängigkeitsjahrhundert. (Edition Suhrkamp. 2065). Frankfurt/Main: Suhrkamp Verlag, 1999.     -19cm.341 S. "
KRYNSKI (CH/UNS),,87581,,"- 87*581	Krynski  (CH/UNS) Entwurfsmuster. Elemente wiederverwendbarer objektorien- • tierter Software. Deutsche Uebersetzung vonDirk Riehle. 3., unveränderter Nachdruck. (Professionelle Software- entwicklung / Erich Gamma, Richard Helm u.a. Bonn: Addison"
VD GUGGENHEIM (CH/ST),,87582,S,"87'582______________________VP Guggenheim (CH/ST)_____ Vahs, Dieter.   Organisation. Einführung in die Organi- sationstheorie und -praxis. (Praxisnahes Wirtschafts- studium) . Stuttgart: Schaffer-Poeschel Verlag, 1997,       -24cm. XIX,311 S. "
FRAU PROGIN (CH/STWS),,87583,S,"87'583	Frau Progin (CH/STWS) Gerken, Gerd.   Final fiction. Erfolg durch Virtualität, Düsseldorf: Metropolitan Verlag, (1997).    -22cm.343 S "
BRÄM (CH/STRD),,87584,S,"87'584	Bräm (CH/STRD) Geiser, Thomas; Münch, Peter (Hrsger).   Stellenwechsel und Entlassung. (Handbücher für die Anwaltspraxis). BaselFfielbing & Lichtenhahn (Verlag AG, 1997). -24cm.LI,468 S "
MEIER (PF/GSSD),K.J.,87585/1,S,"87*585/1	Meier, K.-J. (PF/GSSD) Höhn, Ernst; Waldburger, Robert.   Steuerrecht. Band I: Grundlagen, Grundbegriffe, Steuerarten. 8.*Aufläge... Bern: Verlag Paul Haupt, (1997).	-23cm.793 S. "
