Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
DR. AMSTAD (L),,86858,S,"86'858	Dr. AmstadKirchhofer, Thomas M.  Wohnungsmarkt und Anlagepolitikder Schweizer Pensionskassen, insbesondere nach ürTei-chen des KapitaiLabockmaximuras, Diss.Univ.St.Gallen.ZUrich: Studentendruckerei, 1995-    -21cm.Xvli,279 S,"
BRAEM (CH/STRD),,86859,S,"86'859	Bräm (CH/STRD)Leuch, Georg.  Die Zivilprozessordnung für den KantonBern. Kommentar \ohne Vollatreckungsrecht/ samt einemAnhang zugehöriger Erlasse. 4. Auflage, vollständigüberarbeitet von Oraar Uartach, Franz Kellerhals.Bern: Verlag Stampfli + Cie "
DR. MENTELE (PLPE),,86860,S,"86*860	Dr. Mentele (PLPEJMills, Daniel Quinn.   The empowerment imperative.stepe to a high performance organization.Amherst, MA: Human Keaource Development Press, Inc.,(1994J .	-23cm. 146 p"
CATELLANI (CH/STIZ),,86861,S,"86*861	Catellani (Cfi/S'i'IZJäon, Matthias.  Megatrends für die späten neunzigerJahre. [Trendbuch 2.(Düsseldorf): JfiuO« (.Executive Verlags üm""bü, 1995).-22cm.349 S."
SCHMID (C?/U2),PETER E.,86862,S,"86'862	Sehmid, Peter tt. (Cn/ü2)Weber, Lukaa.   Integriertes Leistungsmanagement in derVersicherung. (.Diss.Univ.St.Uallen. Schriftenreihe desInstituts fUr Rechnungslegung und üontrolling. .Band 1).uern: Verlag Paul ttaupt, (1995).      -23cm.XXI,341 S."
SCHMID,PETER E.,86862,,
FRAU HAEBERLIN (MS/HR),,86863,S,"86'865	Frau Häberlin (US/htt)jbetter change. üeat practices for transforming your or-ganization. The Price Waterhouse Qhange Integration team,Burr Ridge, II: Irwin Professional Publishing, (1995J.-24cra.XI.Li,192 p."
FRAU HAEBERLIN (MS/HR),,86864,S,"86'864	i'rau üäberlin  (jäollest  iiichard Weisen.       What color  is your parachute  ?A  practical raanual for   job-huntere  and  career-changers,1996  edition.,   CAJ :   'l'en Speed Press,   ^1996j.	-23cm.Xj.X,480  p."
DR. MUEHLEBACH (ID),,86865,S,"86*865	ür.MÜhle'bachUorapeneation report india 1996.   (.ßroduced  by The; (.WatsonWyatt IJata Services - <Asia Pacific  of;   Watson WyattWorldwide.KongJ:  Wataon Wyatt Worldwide,   v!996j.	-29cm.XJ.ll,101 p."
FRAU HAEBERLIN (MS/HR),,86866,S,"86'866	Frau ttäberlin  vGolera.an,   Daniel.       Emotional  intelligence.  VJhy  it  canmatter more   than IQ,.(London):  Blooms""bury  (Publishing,   1996).	-24cm.XIV,352  p."
FRAU PARENT (VAD),,86867,S,"86'867	Frau Parent (VAÜjiiuden.  Kechtschreihung der deutschen Sprache. 20 .A.Mannheim: Dudenverlag, (1991J.	-20cm.832 S."
FRAU PARENT (VAD),,86868,S,"86'868	Krau Parent   lün/VAl);Robert,   Paul.       Le nouveau petit Robert   ...Paria:   Dictionnaires Le Robert,   ^1995).	-24cm.XXAV,2551 P."
VD DR. PETER (VTMS),,86869,S,"86*869	VD Dr.PeterRobert, Christian P. The üayesian choice. A decision-theoretic raotivation. (.Corrected 2nd printing. Springertezta in statieticaj .: Springer-iVerlag, 1996J.  -24cm.XiV,436 p."
FRAU HESS (PLPD),U.,86870,S,"86'87ö	jrrau u .HessJüunen,  £(<i)   A.   van.        interviewing for  market  and opinionresearch. Edited toy Janny Lok.   ^Translated [frora theüutciij   ""by Maureen Shepstone; .^Amsterdam;  üiSUioAH Jfi-uropean Society for Opinion andMarketing itesear"
SD SCHMID (CH/PL),,86871,S,"86*871	Si>   Schmidatraurnann, i,eila D.; Hirt, monilca; Müller, Werner R.Teilzeitarbeit in der Führung. Perspektiven für Irrauenund nänner in qualifizierten berufen / W1W2 Wirtschafts-wiaaensch.aftlicb.es Zentrum der Universität Basel. lAr-beitswelt; ein"
VD DR. FEHR (PF/GS),,86872,S,"86'872	VD Dr.Fehr ^PF/GS)Forstmoser, Peter; Meier-Eayoz, Arthur; Nobel, Peter.Schweizerisches Aktienrecht.Bern: Verlag Stämpfli + Cie AG, 1996.	_25cm,1711,1113 S."
VOUILLAMOZ (CH/PW),,86873,S,"86*873	Vouillamoz   ICH/PW)Dictionnaire  de mödecine Flammarion.  Preface  de  Jean-Pierre Grünfeld.   &5ä  Edition).(Paris):   Flammarion Mödecine-Sciences,   (1994).	-25cm.LIX,1010  p."
CATELLANI (CH/STIZ),,86874,S,"86*874	Catellani (CH/STIZ)Altern in der Schweiz. Bilanz und Perspektiven. (Berichtder Eidg.Kommission ""Neuer Alteisbericht"") .Bern: Eidgenössische Drucksachen- und Materialzentrale,t[l9]95).	-21cm.620 S."
THALMANN (PF/REV),,86875,S,"86*875	Thalmann (PF/REV)Widler, Anton.  Das kleine ""1x1"" der derivativen Finanz-Instrumente. Grundlagen im Ueberblick. (.Uu.rch.er Steuer-praxis ZStP. Sonderheft 1995).(Zürich: Zürcher Steuerpraxiö, 1995).       -21cm.87 S."
THALMANN (PF/REV),,86876,S,"86'876	Thalmann (PF/REVjBanques, fonds de placement, Chapitres 6.1 et 6.2 dumanuel suiase de re""vision entierement reyus.(Zürich: Chambre fiduciaire Ghambre suisse des expertscomptables, fiduciaires et fiscaux, 1995).      -21cm.XIV , 4-98 p."
INHELDER (CH/IK),,86877,S,"86*877	Inhelder tEngel, Reinhard.   Elektronisch publizieren mit Micro-soft Help Uompiler. [Mit Diskette].(unterschleissneim;: Microsoft Press (Deutschland, 1994).-25cm.592 S."
DANIELI (MS/IB),,86878,S,"86*878	Daniel!Johnson,   xjrian;   Andrew,   martin;   Steel,   David.        Q,ualityraanagement for I'i'  Services,   ^2nd  impressionj .   iT infra-structure  litrary.Norwich,   London:   CGTA,   U995J .	-26cm.Xij., [l99]  p."
DANIELI (MS/IB),,86879,S,"86*879	Daniel!Ruffles,   Uave;   tiebden,   üolin;   Uresswell,   aigel.     Plan-ning and  control for  1T   Services.   1T   infrastructurelitrary.jjorwich,   London:   CCTA,   U994J .	-26cm.X,[132]   p."
FRAU LOEER (MS/IT),,86880,S,"86*880	JjTau .böer ^ü-ettel, Wolfgang.   Wertateigerung durch Organisation.Schriften [des] inatitut[s] für Betriebswirtschaft Hoch-schule St.Uallen für Wirtschafts-, Kechts- und Sozial-wiasenschaften; Entwicklungstendenzen im Management..Band 12.Stuttgart"
KUELLING (MS),ROLAND,86881,S,"86'881	Külling, KolandHofmeister, Koraan. Management by controlling ...(Manager Magazin edition; new business line. 24).(Wien: Vfirtschaftsverlag üarlj Ueberreuter, (1995J.-24cm.92 S."
KUELLING (MS),ROLAND,86882,S,"86*882	Külling, itolandDickey, Terry.   Grundlagen der .Budget! erung. Informati-onsgrundlagen, effiziente Planung, Techniken der üudge-tierung, Prognosen und Controlling-Ergebnisse. (Aus demAmerikanischen übersetzt. Manager Magazin Edition; «ewbusiness l"
KUELLING (MS),ROLAND,86883,S,"86*883	Külling, KolandKralicek, Peter.   Grundlagen der .Kinanzwirtschaft. Bi-lanzen, Gewinn- und Verlustrechnung, Uaah-i'low, Kalkula-tionsgrundlagen, Jj'inanzplanung, Frühwarnsysteme. (.Mana-ger Magazin Edition; New business line. [9]).(Wien: Wirtschaft"
DR. REIMER (CH/I),,86884,S,"86*884Dr.ReimerAeppli, Heinz.   Uit Schweizerisches Obligationenrecht.Mit einschlägigen Nebengesetzen und Verordnungen, hrsg.und mit Anmerkungen versehen von n'A*. (,3l.» überarbei-tete Auflage. Studienausgabe).IZUrich): Orell tfüssli (Verlag, 1995). -18c"
SD SCHMID (PL),,86885,S,"86'885	SD  Schmidulass,   Edi;   mössinger,   ttainer.       Die Kechte  der JJTau  imArbeitsverhältnis   ...üürich:   Schulthess Polygraphischer  Verlag  (AG),   1996.-23cm.103 S."
KUELLING (MS),ROLAND,86886,S,"86'886	KUlling, Koland IMSJ.Decker, mario; naberfellner, tteinhard; Liebetrau, Georg.EüV-Wisaen für Anwender ... 10.*Auflage.Zürich: Verlag industrielle Organisation, 1,1995).-25cm.Xi,724 S."
BIBLIOTHEK,,86887,S,"86'887Weinberg, Gerald M,   Congruent action. Quality Softwaremanagement. Vol. 3.New York: Dorset House Publishing, ( 1994 ).         -27cm.XII, 315 p."
SD DR. FEHR (PF/GSRD),,86888,S,"86*888	___ ____SD Dr.Fahr (PF/GSRD)________Bank- und Finanzmarktrecht 1998, BF 98. Regulierung undSelbstregulierung der Bänken, Börsen, Effektenhändler,Anlagefonds und Finanzmärkte in der Schweiz. Hrsg.vonLuc Thevenoz, Urs Zulauf.Zürich: Schulthess Polygr"
BIBLIOTHEK,,86889,S,"86'889__________________________________llnelti (CII/ITCB-»-ANSI/IEEE Std 1042-1987.   IEEE guide to Software con-figuration management.New York: The Institute of Electrical and ElectronicsEngineers, Inc., 1988.	-28cm.92 p."
BRAEM (CH/STRD),,86890,S,"86-890	Bräm (CH/STRD)Fritz, Max.   La loi sur la participation. Commentaire etguides pratiques relatifs ä la loi föderale sur l'Informa-tion et la consultation des travailleurs dans les entre-prises du 17 decembre 1993 ainsi qu'aux modificationstouchant l"
FRAU SCHMID (ED),,86891,S,"86'891	Frau Schmid (ED)Ardielli, Enrico.   Die Rechnungsieyuuy ues Versiche-rungskonzernes, unter besonderer Berücksichtigung derAnforderungen an einen aussagekräftigen Konzernabschlussaus der Sicht einer Schweizer Versicherungsgruppe ...Zürich: Schulthes"
DR. MENTELE (CH/PL),,86892,S,"86'892	Dr.Mentele (CH/PL)PersonalJahrbuch 1996. Hrsg. von Peter Benz. EditionSGP Schweizerische Gesellschaft für Personal-ManagementFrauenfeld: Huber Verlag, 1996.	-16cm.162 S."
FRAU HESS (CH/PLPD),U.,86893,S,"86'893	Frau U. Hess (CH/PLPD)Personalmarketing. Hrsg. von Klaus Moser, Willi Stehleu.a. (Beiträge zur Organisationspsychologie. Band 9).Göttingen: Verlag für angewandte Psychologie,1993).-24crn.IX,162 S."
FRAU HESS (CH/PLPD),U.,86894,S,"86'894_________________________  Frau U.Hess (CH/PLPD)Borg, Ingwer.   Mitarbeiterbefragungen. StrategischesAuftau- und Einbindungsmanagement. (Schriftenreihe Wirt-schaftspsychologie) .Göttingen: Verlag für angewandte Psychologie, ( 1995).-25cm.214 S."
THALMANN (PF/REV),D.,86895,S,"86' 895_______________________________Thalmann. D. (PF/REV)Gut, Alexander.   Auditing OTC derivatives for banks.(Diss,Univ.Zürich),/ Institut für schweizerisches Bank-wesen der Universität Zürich / Schweizerisches Institutfür Banken und Finanzen an der Ho"
BIBLIOTHEK,,86896,S,"86'896	DüL-hiLi (GII/IT)Flanagan, David.   Java in a nutshell. A desktop quickreference for Java programmers,Sebastopol, CA: O'Reilly & Associates, Inc., (1996).-23cm.XIX,438 p."
BUCHER (CH/ITSE),K.,86897,S,"86'897	Bucher, K. (CH/ITSE)Lemay, Laura,- Perkins, Charles L.   Teach yourself Javain 21 days. With diskette.Indianapolis, IN: Sans.net (Publishing, 1996).    -23cm.XXIV,527 p."
SD SCHMID (CH/PL),,86898,S,"86'898	SD Schmid (CH/PL)Schürer, Hans Ueli.   Arbeit und Recht. Praktischer Weg-weiser für den Berufsalltag. {4., überarbeitete Auflage).Zürich: Verlag des Schweizerischen Kaufmännischen Ver-bandes, (1994).	-21cm.239 S."
SD SIEGRIST (FI/AS),,86899,S,"86'899	SD Siegrist (FI/AS)Gehrig, Bruno,- Zimmermann, Heinz.   Fit f or f inance.Theorie und Praxis der Kapitalanlage, tfit Beiträgen vonAlfred Bühler, Thomas Kraus u.a.(Zürich}: Verlag Neue Zürcher Zeitung, (1996).    -22cm.XVI,435 S."
FRAU STENICO (CH/PMMM),,86900,S,"86'900	Frau C. Stenico (CH/PMMM)Beck, Peter J.   Geschäftserfolg durch Mailing. Das ge-samte praktische Know-how,-Gestaltung und Formulierung,Adressengewinnung und Versandbedingungen, beispielhafteKampagnen. (Heyne_ Business; Heyne Kompaktwissen. 22/355 )"
CABALLERO SANCHEZ,ERNESTO,,A,"Caballero       Sanchez     ,     Ernestos.        Recopilacion  legislativa  de  segurosprivados  AMAFEX"
CABLE,,7023,A,"CableCable code for the general use of the directors, generalmanagers and representatives of the [Metropolitan Life•Insurance] Company, Hew York.[With additions to Cable code of January 1, 1908].Hew York 1903-1908."
CADENHEAD,ROGERS,,A,"Cadenhead     ,     Rogerss.        Lemay,   Laura ;   C'R'.        Teachyourself  Java   1.2   in  21  days   ..."
CADOTSCH,H.,91110,A,"Cadotsch.H.	W 410Cadotsch,H.; Naegeli.W. Staatsmedizin Ja oder Nein? Einneuer Weg für eine soziale Krankenversicherung. (SA. aus'der Neuen Zürcher Zeitung vom 11.August 1972, Nr.372.)Zürich 1972.	- 20 cm. 8 S. Tab."
CADOUX,GASTON,3325/3,A,"C a d  o u x   ,   Gaston	3325/3Cadoux,Gaston.    Développement des services publioe urbainedans quelques  Capitales d'Europe  {paris-Londres-Berlin-Vienne-Rome).(XIXe Session de l'Institut  International de Statistique,Tokio 1930)La Haye 1930.	(55 S.)"
CADRUVI,,,A,C  a  d  r u v   ia.  Motion  Cadruvi   ...
CADUFF,DIRK,,A,"Caduff,      Dirks.        Seghezzi,   Hans  Dieter;   C'D1.        Aufbauintegrierter  Führungssysteme   ..."
CAGIANUT,FRANCIS,85155,A,"Cagianut     .     FrancisCagianut,   Francis;   Höhn,  Ernst.       Unternehmungasteuer-recnt. Mitarbeiter:  Urs Hartmann,  ürs Landolf [und] Ro-bert Wald.burger.   (Schriftenreihe  ""Finanzwirtschaft undFinanzrecht"".  Band 46).Bern,Stuttgart,   Verlag Pa"
CAGIANUT,F.,1130/C,A,"Cagianut,F.	-/V 3 O/CCagianutjF. Gerechte Besteuerung der Ehegatten. Sin Bei-trag zur Harmonisierung des schweizerischen Steuerrechts.Bern:Cosmos-Verlag,1971.	-21 cm, 59 S.12059"
CAHIERS 83 1998,,98505,A,"CahiersCahiers de droit fiscal international - Studies on inter-national fiscal law = Schriften zum internationalenSteuerrecht. [Pubi .p.l'J Association internationale dedroit financier et fiscal. fVo l--^g7- 1900 ""•/-— 2.3"
CAHIERS,,,A,C   a li  1  e r  sCahiers  d'études  de  l'IHSs.       Schriftenreihe  des  SKI
CAHIERS,,630,A,"C a h i e r sCahier[s de l1] Institut de sciences actuarielles de 1'Université de Lausanne. No. 1, décembre 1981 ss.Lausanne-Dorigny, Ecole des Hautes Etudes CommercialesBFSH, 1981 -	-21cm,G Hrsger"
CAHIERS STATISTIQUES,,,A,"Cahiers       statistiquess.   Hefte,   statistische.   Internationale  Zeitschrift  fürTheorie und Praxis"
CAILLER,FRANCOIS-LOUIS,,A,"Cailler,     François-louiss.   Schweizer Pioniere  der Wirtschaft und Technik.   Bd.6<7"
CAILLER,M C,,A,Cailler.M	GCailler.M      C	l'influence du facteur à prioridans l'évaluation de	la probabilité des causes.(Extrait des Archives de psychologie. Tome 16).0.0. 1916.	(23 S.)^^   (Prof. .Genève)
CAISSE CANTONALE,,,A,"Caisse        cantonaleCaisse  cantonale  d'assurance  populaire,1898-1948,s.   (Favarger,Pierre.)   La caisse   ..."
CAISSE,,,A,"C a i s BCaisse de secoure pour artistes suisses, 1914-1964,s. Jahre,50, Unterstutzungskasse für schweizerischebildende Künstler."
CAISSE,,97015,A,CaisseCaisse hypothécaire du Canton de Genève. Centenaire 1847-1947.(Genève 1948).	(S. 29-48)
CAISSE,,20008/F,A,"CaisseCaisse nationale suisse d'assurance en cas d'accidents.f~Guide CNA de l'assurance contre les accidents.1Q04 i(Lucerne,   Casisse nationale  suisse  d'assurance  en  casd'accidents),  tlQ04""j	-21cm.$3« p,fc*èfr"
CAISSE SUISSE,,,A,"Caisse'  suisseCaisse suisse de compensation.s. Ausgleichskasse, Schweizerische"
CAISSES,,,A,"CaissesCaisses-maladie suisse et caisses d'assurance contre latuberculose ...s. Krankenkassen, schweizerische, und Tuberkuloseversiche-rungsträger .. ."
CALAIS-AULOY,,85219,A,"Calais  -AuloyCalais-Auloy, Jean.  Vers un nouveau droit de la consom-mation. (Rapport de la Commission de refonte du droit dela consommation au secrétaire d'Etat auprès du ministrede l'Economie, des Finances et du Budget chargé de laconsommation). Collec"
CALDERWOOD-SCHNORR,,,,"Galderwood    -    SchnorrCalderwood-Schnorr,   Veronikas.       Pons/Collins.        (Groaswortertmch)   Deutsch-Eng-lisch/Englisch-Deutscii.  Von Peter  Terroll,  V1C'S'    ..."
CALI,FRANCOIS,,A,Cali   .Françoiss.   La France.
CALCUL,,,A,"CalculCalcul,du,   des réserves des  compagnies d'assurances sur lavie  en Angleterre et  en France.s.(Badon-Pascal,	[et]                Gurtis).  Du  calcul desréserves...                                                               (18?3)•58B"
CALGARI,GUIDO,,A,"C   a  1   g   a  r   i,      Guidoa.   Thürer,Georg;   C'G1.   Marignane"
CALLUND,DAVID,83141,A,"Callund , DavidCallund,David. Employee benefits in Europe. An international survey of state and private schemes in 16countries.(London:jEmployment Conditions Abroad Ltd.; (Epping/Esae»)Gower Economic Publications,(1975). - 27 cm. XXII,260 p.Spiralheftung1"
CALONDER,GERSTER,,A,"Calender  GersterCalonder Gerster, Anita E.  Zur Situation der erwerbs-tätigen Frau. Ursachen und Hintergründe der besonderenProbleme bei Berufseintritt, Berufsaufstieg, Berufsun-terbrechung und Rückkehr in den Beruf. Studie im Hin-blick auf den Vollzug d"
CAMAVITTO,DINO,3325/7,A,"Camavitto   , D i n o	3325/7Camavitto,Dino. le condizioni demografiche del Meeaioodurante il IVI secolo.(XXIe Session de l'Institut International de Statistique,Mexico 1937)Mexico 1933.	(22 S.)"
CAMBRIDGE,,,A,"CambridgeCambridge series on human-computer interaction. 3s. Andersen, P,B. A theory of computer semi-otics. Semiotic approaches to constructionand assessment of computer systems."
CAMERON,CHARLES S,,A,"Cameron,     Charles       SCameron,Charles S.     Die Wahrheit über KrebsDüsseldorf:Econ-Verlag   (1956).	(309 S.)5221CÄJ"
CAMERON,DEBRA,86743,A,"Cameron     ,     DebraCameron,   Debra.     Implementing the Internet for  businessCharleston,   SCî   Computer Technology Research Corp.,1995.	-28cm.XII,301  p.34o7o"
CAMERON,DEBRA,83623,A,"Cameron,De-braCameron, Debra; Rosenblatt, 3111.   Learning GNU Emacs .Sebastopol, CA: O'Heilly & ABSociates, Inc., (1992).A         -23cm.XXVII,411 p.31981	^"
CAMERON,JOHN R.,,A,"CameronrJohnR»Cameron, John R.  JSP and JSD: Tne Jackson approach tosoftware development. (2nd edition).Washington,D.C.: ISEE Computer Society Press, (1989).-26cm.X,526 p~-^~"
CAMPAGNE,C.,97050,A,"Campagne , C	97'050Campagne,C       Bijdrage voor de méthode van vaststel-ling van de bedrijfsreserve in hot levensverzekeringjTbe-drijf -Contribution to the method of calculating thestabilization reserve in life assurance business- .Mede namens A.J. van "
CAMPAGNE,C.,97049,A,"Campagne , C	97*049Campagne,C         Het rendement van beleggingen vannet levensverzekeringbedrijf.Met medewerking van A.J. van der Loo en L.Yntema.['s-Gravenhage 1948].	(S.241-290)"
CAMPAGNE,C.,3116,,"9 v J /Campagne  , C.Campagne, C.; Jongh, B.H.de; Smit, J.N.   Eijdrage totde wiskundige théorie van de bedrijfsreserve en het eigenbehoud in de brandverzekering = Contribution to the mathematical theory of the stabilization reserve and the netretention i"
CAMPBELL,JOE,85054,A,"Campbell  ,  JoeCampbell, Joe.  V24/RS-232 Kommunikation. (Deutsche Ueber-Setzung: Alfons Steinhoff. 2. Auflage).Berkeley,Paris,Düsseldorf, SYBEXf-Verlag GmbH, 1985).A	-21cm.217 S22882	^"
CAMPBELL,ULRICH,,A,"Campell   .UlrichCampell,Ulrich..   Revidiertes schweizerisches Obligationen-recht vom 30.März 1911 und 18.Dezember 1936.Textausgabe...Taschenausgabe mit alphabetischem Sachregister.14.A.Zürich:Schweizer Dmick-u-Verlagshaus  1937.	(40,479 S.)•	y"
CAMPBELL,ULRICH,94499,A,"C  a m p  e  1  l   ,     UlrichCampell, Ulrich. Besondere Arten des VereicherungsvertragaAbschlusses. Wach schweizerischem und deutschem Versiehe*rungsvertragsgesetz . Diss .Um v . Zürich .Lachen:Buchdr.Gutenberg 1931.	(90 S.)1856"
CAMPI,,,A,CampiCampi di battaglia svizzeris. Schweizer Schlachtfelder
CAMPICHE L,MARIUS,,A,"Campiche,!	M a r i u s(C amp i eh. e, 1                    M[arius])s.(Meister,Gfuido] und I«.M,C.  Verband reisender Kauf?.eute1928."
CANADIAN,,19209,A,"CanadianCanadian and British Insurance Companies Act, R.S.C.1952... and Department of Insurance Act, R.S.C. 1952(With index.) Office Consolidation.(Ottawa,Canada:Roger Duhamel, Queen's Printer andController of Stationary, 1965.)	(137 p.)"
WIECHERT,E.,,,"ïïieobert   ,Ea.Furtwängler.Ph	u.E.W.Geodäsie und Geophysik.1906-1925"
WIEDEMANN,A.,,A,"Wìedemann,AWiedemann.A	Lebensbilder aus der Assekuranz-Ge-schichte.       Ein Lesebuch für Versicherungs-Beamte und Agenten,Berlin:Oscar Leracke l888.	(71 S.)58B	''"
WIEDEMANN,FRITZ,84377,A,"Wiedemann, FritzWiedemann, Fritz, Die elementaren Gefühle und Bedürfnissedes Menschen. Grundrias einer neuen Wissenschaf t : ""Elementar-Psychologie"" . (Studien des Instituts für Elementar -Psychologie und optimales Verhalten.)Stuttgart:Seewald Verlag,C 19"
WIEDEMANN,HERBERT,,A,"Wiedemann,      Herberts.   Jaeggi.Ure;  WH1.   Der Angestellte  im automatisiertenBüro.	(1963)"
WIEDEMANN,JOSEF,,A,"Wiederaann.   Josef3.   Müller-Lutz,   Heinz-Leo;   W'J'.   Planung   eines   funktiona-gerechten Versicherungsgebäudes."
WIEDERERRICHTUNG,,2069/3,A,"WiedererrichtungWiedererrichtung einer Statistischen Zentraleteile für diedeutsche Lebensversicherung.(Betriebetechnische Fragen der Lebensversicherung. 3. Folge)Herausg. v. Verband der Lebensversicherungsunternehmen e.V.,Bonn - Ausschuss für Betriebstech"
WIEDERGUTMACHUNG,,,A,"WiedergutmachungBundesgesetzblatt, 1956, Hr.31"
WIEDERKEHR,ALFRED J.,12021,A,"Wiederkehr,Alfred  J.Wiederkehr,Alfred J. Die Berücksichtigung der Wertatei-gerungen der eingebrachten Güter bei der Vorschlagsbe-rechnung. ZUrcher Beiträge zur Rechtswissenschaft. NeueFolge, Heft 258.Zurich:Schulthess,1966.	(XXII,129 S.)9470"
WIEDERKEHR,PETER,,A,"Wiederkehr , P- e t e r*>Wiederkehr»Peter. Das zurcher1ache Quartierplanrecht.Dietikon-ZUrich:Verlag Stocker-Schmid, (1972) . - 21 cm.100 S.12274"
WIEDERKEHR,PETER,93205,A,"Wiederkehr,  Peter	^? 3 Z O ^Wiederkehr,Peter. Die Erpropriationaentschädigung, dar-gestellt nach schweizerischem und zürcherischem Recht.Zürcher Beiträge zur Rechtswisaenschaft. Neue Folge,Heft 260.ZUrich: Schulthess, 1966.	(XIV,230 S.)8492"
WIEDERKEHR,RICHARD,,A,"Wiederkehr       ,     Richards.       Wüthrich,   Georges.       Frau iind Versicherung.Tips,   Beispiele,   Ungerechtigkeiten.   (Fachli-che Unterstützung:   Helvetia Versicherungen:R'Yi») ."
WIEGAND,AUGUST,,A,"Wiegand   .AugustWiegand,Aug[ust]. Weitere Belehrungen über wichtige Fragendea  praktischen Lebensversicherungsi-Gesoloäf ts .HalletC.E.M.Pfeffer 1869.	(VI,56 S.)58B                                                     W*' (Dr. .Direktor)"
WIEGAND,JUERGEN,82140,,"Vî   i   e   g a n  a     ,     JürgenWiegand, Jürgen; Keller, Thomas.   Wohnungs-Bewertung inder Anwendung, Schriftenreihe Wohnungswesen. Band 9.(Bern,   Bundesamt  für Wohnungswesen,	1979).        -30cm.nl SA	Abb.Kart.Pl.Tat17876	s"
WIEGAND,WOLFGANG,87833,A,"Wiegand  ,  WolfgangWiegand, Wolfgang.  Die Einführung des Euro. Auswirkun-gen auf privatrechtliche Rechtsverhältnisse in derSchweiz. {Berner bankrechtliche Abhandlungen. Band 4).Bern: Stampili Verlag AG, 1998.        -23cm.XXI,127 S37590"
WIELAND,CH.,6384,A,"Wieland,  C h.Wieland.Ch. Volkswirtschaftslehre für schweizerische Mittel-schulen sowie zum Selbststudium.Zürich:Schulthees,1919.	(VII,226 S.)"
WIELAND,KARL,1716,A,"Wieland,  KarlW island, Karl. Handelsrecht.    Bd I: Das kaufmännische Unter-nehmen ima die Handelsgesellschaften.     Bd II:Die Kapital-gesellschaften.(Systematisches Handbuch der deutschen Rechtswissenschaft,Abt.111,1.Teil,Bd 1,11.)München:Duncker & Hum"
WIELAND,K.,,A,"Wieland,  KWieland,K	Das ffecheelreciit im Schweiz. Entwurfe  eine!revidierten Otoligatìonenrechts una die Wechselrechts-Verein-heitlichung.Druckschriften der] Sch.weizertohe[n] Vereinigung für inter-nationales Recht. No.23.ZüricV.Orell Füssli  [1929].	(2"
WIELAND,KARL,1010,A,"Wieland, Karl	'f ® '* &Wieland.Carl.  Das Sachenrecht des schweizerischen Zivil-gesetzbuchs.(Kommentar zum Schweizerischen Zivilgesetzbuch,Bd IV.)Zürich:Schulthess 1909.	(XIV,6o8,II S.)1096>                   ™ (Prof.Basel)"
WIELANDT,FRIEDRICH,6670,A,"Wielandt,     FriedrichWielandt.Friedrich. Schaffhauser Münz- und Geldgeschichte.Herausgegeben von der Schaffhauser Kantonalbank aus Anlassihres 75-jahngen Bestehens. Illustr.Schaffhausen 1959-	(223 S.)G 621"
WIENER,ANTHONY J.,,A,"Wiener,   Anthony       J .s.   Kahn,Herman;WA'J.   Ihr werdet  es   erleben,"
WIENER,NORBERT,4479,A,"Wiener, NorbertWiener, Korbert . Mensch und Menschmaschine. (UllsteinBuch. Hr. 184.)(Frankfurt/Main:Alfred Metzner Verlag,1958.) - 18 cm.187 S."
WIERSEMA,FRED,,,"Vi i e r s e m a  ,  Fred3.   Treacy, Michael; VJ'F'.   MarktfUhrerschaft.Wege zur Spitze ..."
WIESER,MARCEL,83800,A,"Wieser     ,     Marcel	O *J O CsCsVíi e ser,   Marcel.        Glossaire   économique   et financieranglais-français.(Baie:   Banque  des Règlements  Internationaux,   1993)-A	-31cm.712  pG"
WIESLI,URS,,A,"W i e s 1 i  ,  Urss.   Ölten und seine Region"
WIESMANN,KARL,,,"ïïiesmann   ,   KarlWiesmann,(Carls.  Festgabe   ..."
WIESNER,WERNER,,,iesner -WernerEinkommensteuergesetz 1972 nach dem Stand vom I.Jänner1975.
WIGET,FELIX,,,"iget  ,  Felixs.   Kommentar zur zureherisehen Zivilprozessordnung.Gesetz über den Zivilprozess vom 13.Juni 1976.Von Hans Sträuli und Georg Messmer, Schiedsgerichteund Schiedsgutachten von P'W."
WIGHTMAN,E. C.,81888,A,Wightman.E	C                                            Si'888Wightman.E.C. Budgetary control in life insurance manage-ment.New York:Life Office Management Association (1954).U.246 p.)r r if
WIIG,KARL M.,86937,A,"Wiig     ,     Karl       M.Wiig, Karl M.  Knowledge management methods: Practicalapproaches to managing knowledge.Arlington, TX: Schema Press, (Ltd., 1995).        -23cm.^^	XXII,490  p.34815"
WIIG,KARL M.,86935,A,"Wiig  ,  Karl  M.Wiig, Karl M.   Knowledge management : the central mana-gement focus for intelligent-acting organizations.Arlington, TX: Schema Press, (Ltd., 1994).       -23cm.^^	XVIII,298 p.34815"
WIIG,KARL M.,86936,A,"Wiig  ,  Karl   M.Wiig, Karl M.   Knowledge management foundations: Thin-king about thinking. How people and organizations create,represent and use knowledge.Arlington, TX: Schema Press,(Ltd., 1993).	-23cmXVIII,474 p34815"
