Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
INFORMATIONS,,298,S,2.9<? Informations Informations de la Division médicale [de la] Caisse natio naie suisse d'assurance en cas d'accidents. Publié par les médecins de la Caisse nationale suisse ... No. 57 (1984 - [ports.von: Communications du Service médical ...   ] Lucerne
INFORMATIONS,,85681,A,"Informations Informations fiscales de la Commission intercantonale d'information fiscale. 2 vols. Avec suppléments. Berne: Bureau d'information fiscale, 1996 - —.	-32cm.Classeur. "
INFORMATIONSBEDARF,,2069/55,A,"Inf ormationsbedarf Informationsbedarf und -möglichkeiten des Managements im Versicherungeunternehmen. Schriftenreihe Betriebstechni- sche Fragen der Lebensversicherung. 55.Folge. [Bonn], Verband der Lebensversicherungs-Unternehmen e.T., Ausschuss für Bet"
INFORMATIONSBEDARF,,2069/69,A,"Informationsbedarf Informationsbedarf und Methoden der Informationsübermitt- lung für den Auesendienst.Schriftenreihe Betriebstechni- sche Fragen der Lebensversicherung. 69.Folge. [Bonn], Verband der Lebensversicherungs-Unternehmen e.V., Ausschuss für Bet"
INFORMATIONSBLÄTTER,,81603,A,"Informati onsblatter	8l(605 Informationsblatter [der] Schweizerischen Revisionsgesell- schaft AG., Zurich. Nr.l, Januar 1943 ff. [Hr.4 nicht vorhanden/vergriffen] Zurich 1943- G 512	W "
INFORMATIONS-,,336,A,"Informations  - Informations- und Weisungsbulletin; hrsg. vom Amt für ""berufliche Vorsorge des Kantons Zürich. 1,1985 - - , Z , (Zürich 1985 -      ) -	-21cm, 22963 "
INFORMATIONSREIHE,,,A,"Informationsrethe Informationsreihe der AWI AnlageStiftung Winterthur für Personalvorsorge. Hr. l s.  Pfitzmann, Hans J. Die berufliche Altere-, Hin- terlassenen- und Invalidenvorsorge in der Schweiz (2. Säule). "
INFORMATIONSSCHRIFT,,,A,"Informationsschrift Informatlonsschrift der Kernkraftwerk GÖsgen-Däniken AG, Nr.l a.  Behauptungen und Tatsachen. "
INFORMATIQUE,,,A,"Informatique Informatique et gestion. Revue de l'Association pour l'informatique de gestion. No 1, octobre 1968 - 113, mars [Forts.v.Mécanographie et Informatique.]	1980 Parie 1968 - 1980. "
INFORMIEREN,,,A,"Informieren Informieren - heute wichtiger denn 4el KI.Schweizerische Studientagung [der] Schweizerischen Studiengesellschaft für rationelle Verwaltung, 24.Mai 1967, Zürich. Zürich,Liebefeld 1967.	(12 S.) 9216 "
INFO SCHRIFT,,,A,"Info     -    Schrift Info-Schrift  [des]   SchwGizerisch.e[n]  Kaufraänniache[n] Verbandes.   Nr,   l s.       Salär-Empfehlungen 1993- "
INFO-,,,A,"Info - Info-Schrift [dea] Schweizerische[n] Kaufmännieche[n] Verband[es]. Nr.2 s.  Anstellungsverhältnisse, die, im kaufmännischen Beruf .., "
INFO- SCHRIFT,,,A,Info  - Schrift Info-Schrift [des] Schweiserìsche[n] Kaufmännische[n] Verband[es]. Nr..10 s.   Frauen und Arbeitslosigkeit ... So verhalten Sie sich richtig ... 
INFRATEST,,,A,"Infratest Infratest  Information Services,   München 3.       ISIS Software Report. "
INGA,,5278,A,"INGÂ	-         2? INGA, Internationale Nahrungs- und Genussmittel-Aktien gesellschaft,(Zürich), 1913-1963. Illustr. (Zürich 1964.)	(37 S.) G 795 "
"INGENIEURHANDBUCH 77,1161",,81367,A,Ingenieurhandbuch       p-Jl   <f^V	81*367 Ingenieurhandbuch. Jg. 74 (1953) [Mit Anhang]. -ott.*  r/ i - Zürich:Schweizer Druck- und Verlagshaus A.G. 1953 
INGENIEUR-,,,A,"Ingenieur  - Ingenieur- und Architekten-Verein, schweizerischer, SIA-Dokumentation SIA-Dokumentation "
INGLIN,MEINRAD,,A,"I n g l i n , Meinrad	'• Inglin,Meinrad. Erzählungen. (Sonderausgabe der Schwei- zerischen Schillerstiftung für ihre Mitglieder.) (Zürich:)Atlantis Verlag,1969.)	-8°, 193 S. G 935 "
INGLIN,MEINRAD,93131,A,"Inglin,     Meinrad Inglin, Meinrad.     Verfcexte Welt.   Geschichten una Märchen Zürich:Atlantis Verlag  (1958).	(289 S.) G 617 "
INGOLD,PIERRE FRÉDÉRICO,,A,"I n g o l d ,  Pierre-Frédéric s. Schweizer Pioniere der Wirtschaft und Technik. Bd.l?, "
INGRAM,PAT,,A,"Ingram  ,  Pat s.   Rigg» William; Burrows, Clive; I'P', Configuration management tools ... "
INGRES,,83451,A,"Ingres Ingres.  INGRESS/ÏÏindows4GL. Application editor user's guide for INGRES/Windows4GL. September 1992. (Alameda, CA): Ingress (Corporation),	1992.     -22cm. A	XII,[552] p. 31373                  W	2 "
INGRES,,83448,A,"Ingres. INGRES/Windows4GL. Programming guide for INGRES/ Windows4&L. September 1992. (Alameda, CA): Ingres (Corporation), 1992.       -22cm. A	XII,[476] p. 31373	W "
INGRES,,83449,A,"Ingres Ingres.  INGRES/V/indowa4GL, Language reference manual for IHGRES/¥Jindows4GL.   September  1992. {Alameda,   CA):   Ingres   (Corporation),   1992.	-22cm. •117,[894]   P. ,-,., "
INGRES,,83447,A,"Ingres database administrator's guide for the UNIX ope rating system. Release 6.4, December 1991- (Alameda, GA): Ingres (Corporation), 1991.      -24cm XIV,[886] p.Binder 2 Expl 31373 "
INGRES,,83450,A,"Ingres Ingres.   INGRES/SQL reference manual for the UNIX and VMS operating systems. Release 6.4, December 1991. (Alameda,   GA):   Ingres   (Corporation),   1991.	-22cm, •XVI,[l048]   p, j^ju	4 Expl. "
INITIATIVE,,,A,"Initiative Initiative ""betreffend Landesweiter Altersausglelch für die berufliche Vorsorge [von] A.C. Brunner s.  Initiative betreffend Uebergangslösung für das Obligatorium der beruflichen Vorsorge - Initia- tive betreffend Landesweiter Altersausgleich f"
INITIATIVE,,97589,A,Initiative Initiative betreffend Uebergangslösung für das Obligato- rium der beruflichen Vorsorge - Initiative betreffend Landesweiter Altersausgleica für die berufliche Vorsorge [von] A.C. Brunner. o.O. 1974.	-30cm.70+40 S. 
INITIATIVE,,91737,A,"Initiative Initiative, parlamentarische: Sozialversicherungsrecht. Vertiefte Stellungnahme des Bundesrates vom 17. August 1994. [Bern:Eidgenössische Drucksachen- und MaterialzentraleJ, 1994.	A              -21cm.75 S. 33282,33128 "
INITIATIVEN,,98133,A,"Initiativen Initiativen der Gegenwart - Chancen der Zukunft. Bevölkerung und Wirtschaft im Bereich der Zürcher Handelskammer. [Von] Harald JUrgensen, Peter Iblher, Georg Dietrich Jansen, Friedrich Keun, Jürgen Stolt. Festschrift zum 100jährigen Bestehen d"
INITIATIVEN 1998,,BV,A,"Initiativen Initiativen und Referenden. Eidgenössische Volksinitiati- venrAbstimraungsreife,hängige,angemeldete und angekündigte, Stand: >l.Uttr« -1.980._. ,   2-f. ^ ZUricn,   Gesellaohaf t ZULT Förderung der schweizerischen Wirtschaft,   1980   -  ST&f "
INKASSO,,97255,A,"Inkasso Inkasso, das. Neuere Untersuchungen. Veröffentlichungen des Ausschusses für Betriebstechnik [dea] Verband[es] der privaten Krankenversicherung e.V.,Köln. Heft 7.) Köln 1967.	(30 S.) BN 2723 "
INKASSO,,2069/13,A,"Inkasso Inkasso, das, in der Gruppenversicherung als Ergebnis ihrer wirtschaftlichen Entwicklung.(Betriebstechnische Fragen der Lebensversicherung, l?. Folge.)Herausgegeben vom Verband der lebensversicherungsunternehmen e.V., Bonn - Ausschuss für Betriebs"
INKASSO,,2069/56,A,"Inkasso Inkasso, das, in der vermögensbildenden LebensVersiche- rung.Schriftenreihe Betriebstechnische Fragen der Lebens- versicherung. 56.Folge. |_Bonn j, Verband der Lebensversicherungs-Unterneamen e .V ., Ausschuss für Betriebstechnik, 1978.     -30cra"
INKASSOHANDBUCH,,,A,"Inkassohanclbuch Inkassohandbucb.  Der Praxisratgeber für  ein  erfolgrei- ches Inkassowesen.  Von Erika Schibli.   [Nachträge]. Zürich:   WEKA Verlag AG,   1995  - Aiao   gekündigt:   wurde  von Herrn R.Vögeli  direkt bestellt ohne Bibliothek zu benach- "
INMON,W.H.,86934,A,"Inmon  ,  W. H. Inmon, W. H.   Building the data warehouse. 2nd edition. Wiley computer publishing. New York: John Wiley & Sons.^Jnc., (1996).         -24cm. M	.  X.401 p. 34 016 "
INNOVATIVES,,,A,"Innovatives Innovatives Personalmanagement. Hrsger: Rolf Wunderer und Thomas Kühn s.   Wunderer, Rolf; Kühn, Thomas (Hrsger). Innovatives Personalmanagement ... "
INNOMINATVERTRÄGE,,,A,"Innominatverträge	, Innominatverträge. Pestgabe zum 60.   Geburtstag von Wal- ter R.Schluep. Hrsg.von Peter Forstmoser, Pierre Tercier [und] Roger Zach. Zürich,   Schultheas îolygraphisclier Verlag (AG),   1908. Ä         -25cm.XII,537 S.Portr. 26040	™   "
INSA,,98229,A,"I H S A INSA Inventar der neueren Schweizer Architektur. Städte ss Inventaire suiasô d'architecture. Villes = Inventario svizzero di architettura. Città, 1850-1920: Winterthur, Zurich, Zug. Hrsg.von der Gesellschaft für schweizerisch! Kunstgeschichte. (Re"
INSEPARABILI,,,A,"Inseparabili Inseparabili Huzzio,   i piccoli.   2 s.  Dizionario di elettronica italiano-tedesco/ tedesco-italiano ... "
INSERATMUSTERHEFTE,,,A,"Inseratmusterhefte Inseratmusterhefte.  Heft 1,2, Herausg.v.d. Modern-Graphischen Fachschriftenzentrale,Ölten, Ölten [1925-1926]. "
INSIDERTIP,,,A,"Insidertip	€ Insidertip für Genieseer im Alltag. ""Tom Quartierbei2li ""bis zum Gourmettempel"" - Stadt Zürich. Hrag.von Claus Schweitzer. s.   Schweitzer, Claus.  Insidertip ... für Genieaser im Alltag. ""Vom Quartierteizli i>is zum Gourmettem- pel"" - Stadt "
INSOLERA,FILADELFO,,A,"Insolera, Filadelfo Insolera,Filadelfo. Teoremi sulla scindibilità di funzioni ohe interessano la matematica finanziaria. Torino:V.Bona (1940).	(36 S.) 4 "
INSOLERA,FILADELFO,3507,A,"Insolera  »Filadelfo Insolera, Filadelfo.  Corso di matematica finanziaria 2. ed. Torino 1937.	(XII, 419 S.ì 1094	• (Prof.) "
INSOLERA,FILADELFO,3436,A,"Insolera   ,Filadelfo Insolera, Filadelfo.  Corso di matematica finanziaria Torino:S.Lattes * C.  1923.	:                      (VII,455 S.) 1094 "
INSTITUT,,,A,"Institut Institut, ""betriebswirtschaftliches, der Versicherungs- wirtschaft des Gesamtverbandes der Versicherungswirt- schaft. s.Kennummern, einheitliche, für Versicherungsunternehmen -<VU-Nr.-Verzeichnis). Stand:!.März 1975- "
INSTITUT,,97123,A,"Institut Institut .Eidgenössisches , für Reaktorforschung {EIR) = Institut Fédéral de Recherches en Matière de Réacteurs = Swiss Federal Institute for Reactor Research, Würenlingen (Heue Technik. Schweizerische Monatsschrift für Automatik, Kerntechnik und"
INSTITUT,,83057/1.2,A,"Institut	floS'f/j.z, (Institut für elektronische Datenverarbeitung,Zürich.) Elektronische Datenverarbeitung. Ein PU-Lehrgang mit Steuertexten für Manager, Sachbearbeiter ... . (Herausg. vom Institut für elektronische Datenverarbeitung ZUrich in Verbindung"
INSTITUT,,2125,A,"Institut Institut für Versicherungswirtschaf t an der Hochschule St. Gallen. Die Neuordnung der Krankenversicherung in der Schweiz. Oeffentlicbe Tagung in der Aula der Hochschule St. Gallen für Wirtschafts- und Sozialwissenschaften, 7. /8. September 1972."
INSTITUT,,2129,A,"Institut Institut für Versicherungswirtschaft an der Hochschule St. Gallen. Eine schweizerische Konzeption der Alters-, Hinterbliebenen- und Invalidenvorsorge. Qeffentliehe Tagung in der Aula der Hochschule St. Gallen für Wirt- schafts- und Sozialwisaensc"
INSTITUT,,RV65,A,"Inetltu-b       __________________RV 65 Institut fUr Versieherungswirtschaft an der Hochschule St.Gallen. Jahresbericht. s. Rote Karte ""Inatitut ... "
INSTITUT,,5626,A,"Institut Institut Juventus, Zürich, 1918-1968. Jubiläumsausgabe. Zürich  1968.	-8°,   55   S.,   ill. "
INSTITUT,,5366,A,"Institut	Jo È? £ Institut, Schweizerisches, für Auslandforechung, Zürich. Verschiedene Publikationen. Zürich 1950 - "
INSTITUTE,,,A,"Inatitute Institute,International, on the Prevention and treat- ment of Drug Dependence. s. Colloque international sur la prévention et le traitement des toxicomanies, Lausanne 1970. "
INSTITUTE,,94741,A,"Institute Institute of Actuaries. Report of the Council to be pre- sented at the annual general meeting on 12 June 1967. » bU   ,  -/.fé/ (Oxford:Alden Presa,) 1967» Mi 8°, 17 p. "
INSTITUTE,,3750,A,"Institute Institute of mathematical statistics Membership directory 1961/1902. [O.O.   196l].	(20,148 p.) Von M erh. "
INSTITIONAL,,,A,Institutional Institutional  Investor. a.   Pensionsdirectory  1976 
INSTITIUTIONEN,,ORD.65,A,"Institutionen Institutionen und  Interessengemeinschaften,   die   inter- nationalen,   auf  dem  Gebiet des Versicherungswesens. (IVA,   Nr.11,   2.7.1965.)	(10  S.) "
INSTITIUTIONS,,,A,Institutions s.   Vom Bund  anerkannte Versicherungsträger  der Krankenversicherung. 
INSTITIUTIONS,,2842/B,A,"Institutions Institutions, les, privées de prévoyance vieillesse, invalidité et survivants. Rapport de l'Union centrale des Associaltions patronales suisses sur l'enquête organi- sée par elle à ce sujet en 1926 et 1927- (Bulletins de l'Union centrale des "
INSTITUUT,,,A,"Instituut Inetituut voor actuariels wetenschappen, Katholieke Uni- versiteli te LeuTen. [Reporte]. Hr. 7501 -     [icplt] Leuven 1975 -	-30cm. "
INSTRUCTIONS,,,A,"Instructions Instructions and information for medical examiners The Prudential Insurance Company of America. Ordinary Department. Newark.New Jersey 1918.	.           (53,III P-) "
INSTRUKTION,,,A,"Instruction Instruktion über die sanitarische Beurteilung der Wehrpflich- tigen (l.B.W.). Vom Bundesrat für 1912 bis und mit 1915 provisorisch in Kraft erklärt. Neudruck 1915. Bern 1915-	(IX,188 S.) : "
INSTRUKTOREN VERSICHERUNG,,,A,"Inatruktoren-Versicherung s. Moeer,Chr[istian]. Versicberungstechnischer Bericht über die Instruktoren-Versicherung. ...       1902. 58B "
INSTRUMENTARIUM,,91508,A,"Inetrumentarium Instrumentarium, konjunktur- und währungspolitiacheB, der Schweiz. Stand: I.Juli 1978. (Zürich), Schweizerische Bankgesellschaft, (1978). -16cm. 21 S. "
INSURANCE,,675,A,"Inaurane e Insurance: Mathematics and economics. Vol. 1(1982), no.l - Amsterdam, North-Holland Publishing Company,	1982 - ^^	-27cm 19891                     '	s "
INSURANCE,,150/B,A,"Insurance Insurance. The Assurance Companies Rules,1950, Statutory Instrument3,1950, Ko.535. [London:JHer Majesty's Stationery Office,1965.  (19 p.) "
INSURANCE,,87062,A,"Insurance Insurance anti-fraud guide, the European. The importance, the types and the causes of fraud; the different approa- ches to fighting insurance fraud; the anti-frauet""Who's who"". CEA info. Special issue. No.4, May 1996. (Paris): Comité Européen de"
INSURANCE,,97316,A,"Insurance 3S£ Insurance business. Statistics and other information based mainly on insurer1 annual returns to the Board of Trade for accounting years ended between 1 September 1964 to 31 August 1965 and 1 September 1965 to 31 August 1966, Presented pursua"
INSURANCE,,97278,A,"Insurance Insurance ""business . Summary of accounts and statements deposited with the Board of Trade during the year ended 31st December, 1963. o LondoruHer Majesty's  Stationery Office,1965-   -4   ,   109  P "
INSURANCE,,19008,A,"Insurance Insurance companies Act, 1958, [and] Regulations[div,J (London  [ig]66).       -25cm. "
INSURANCE,,83631,A,"Insurance Insurance computer systems, European, 1993-94. (7th. edi- tion). Edited and compiled by Douglas Shillito. (London): ÏBC Financial Publishing Limited, 1993. A	-30cm.XXI,290 p. 31622                   ^ "
INSURANCE,,325,A,Insurance	O •&• **J Insurance contract law » Droit du contrat d'assurance = Diritto del contratto d'assicurazione = Versicherungs- vertragsrecht = Derecho del centrato de seguro. Editor: M(arcel) Fontaine/AIDA Association Internationale de Droit des Assur
INSURANCE DICTIONARY,,,A,Insurance       dictionary s.   Versicherungswörterbuch 
INSURANCE,,86233,A,"Insurance Insurance directory & year book « Post Magazine green ""book. Vol.I, 1990, 147th year of publication. London: Buckley Press Ltd., 1990.      -23cm.XII,590 p. 29106 "
INSURANCE DIRECTORY,,7914,A,"Insurance    directory Insurance directory,Bourne 's. By William Schooling. 1899. Iondou:S.Wilson  (1899) 2191 "
INSURANCE ENCYCLOPEDIA,,,A,"Insurance Encyclopedia Insurance Encyclopedia,the international. A descriptive Record of the history, theory and practice of all branches of insurance throughout the world and from the earliest times to the present day. [Vol.1: insurance men, past and pre"
INSURANCE,,86463,A,"Insurance Insurance, European. (Report, published ""by Datamonitor Publications Ltd). (London 1992).	-31cm.464,XXIV p 3oo88                   ™ "
INSURANCE,,97599,A,"Insurance Insurance in a changing Europe 1990 - 95i Ergebnisse für die Schweiz. (Zürich: Arthur Andersen AG; Andersen Consulting AG, 1991).	A            -30cm.[74] S. 29032	^< "
INSURANCE,,97596,A,"Insurance Insurance in a changing Europe 1990 -95. Spécial report No.2068. (London): Arthur Andersen & Co.,S.G.; The Economist Pu- blications, 1990.         A         -30cm.VIII,168 p. 28963 "
INSURANCE,,83359,A,"Insurance Insurance in the EC and Switzerland. Structure and de velopçient towarda harmonisation. A Financial Times Ma nagement report, London:  Financial Times Business Information,   (1992). A	-30cm.XX,327 P 3o8l6                                        "
INSURANCE INSTITUTE,,,A,"Insurance       Institute Insurance  Institute,  National,   Jerusalem, s.  Report,   annual,[of  the] National  Insurance  Institute "
INSURANCE,,7007C,A,"Insurance Insurance intelligence, international, (I. I.I.) ;  an inter national year book of insurance companies' accounts . [l],1924 - 111,1926-7,	1,1934. london:Tlie  Review [1923-1933]. 1325,2120,	""^ "
INSURANCE,,2113,A,"Insurance Insurance, international, and employee benefit and pension management. Management bulletin. No. 76. (NewYork:)American Management  Association,(1966). (47  p.) 8840 "
INSURANCE LAW,,,A,"Insurance       Law Insurance law of Hew York  .,. e.Parker,Amasa J	...           1920, "
INSURANCE REGISTER,,,A,"Insurance  Register Insurance Register, the; containing a record of the yearly progress and the present financial position of British Insurance Associations... 21,1889, 1890,1891,1692-1898,        1901, 1902, 36,1904- 42,1910 - 44,1913. London:Ch.& E.layt"
INSURANCE 1994,,,A,"Insurance Insurance report, annual, of Thailand, Bangkoki Ministry of Commerce; Department of Insurance, [1994],	A             -26cm.439- P. 12862 t "
INSURANCE 1998,,86486,A,"Inaurane   e Insurance  reports , Best ' s:   Life - health: (/ Companyfè&ÏLj— -  28  cm G  1044 y "
INSURANCE 1998,,97292,A,"Insurance	-    / Insurance Seminar, aixth international, Tokyo,Japan, July 26-30,1970. Working papers. Tokyo 1970.	-8°, 87 P 11170 "
INSURANCE,,93298,A,"Insurance Insurance Seminar, fifth international, on insurance company management and economic security, Philadelphia, June 15-19,1969. The environment for insurance,1970-2000. Sponsored by Temple University of the Commonwealth System of Higher Education "
INSURERS,,83187,A,"Insurers Insurers databank reports as of December 31» 1979. 2 vols. (Vol.1: A through L; vol.2: M through Z) , (Boulder,Col., Insurer's Databank Reports, [i960]). ^^	-29cm. 18398 "
INTEGRATION,,5110/13,A,"Integration	Sii O Integration,   die wirtschaftliche,  Europas.  Denkschrift des wissenschaftlichen Beirats beim Bundeswirtschaf taminieteriuro vom 1.  Mai  1953. Herausg.v.   Institut für ausländisches und internationales Wirtschaftsrecht,  Frankfurt am "
INTEGRATION,,2069/93,A,Integration Integration versicherungsmathematischer Aufgabenstellun- gen. Schriftenreihe Betriebstechnische Fragen der Lebens- versicherung. Nr. 93. (Bonn): Gesamtverfcand der Deutschen Versicherungswirt- schaft e.V.; Fachkommission Betriebswirtschaft Leb
INTELLIGENZ,,,A,"Intelligenz [Intelligenz, künstliche]. Verschiedene Beiträge; hrsg. vom Gottlieb Duttweiler Institut. GDI-Impuls. 2/85. Rüschlikon 1985.	-30cm.84 S ^^	Hoch-Format. 22921 "
INTERDEPARTEMENTALE,,12476,A,"Interdépartementale Interdépartementale Arbeitsgruppe  ""Weiterentwicklung des Bodenrechts"".       Schlussfeericht:  Bausteine zur Boden- rechtspolitik, Bern:  Eidgenössisches Justiz- und Polizeidepartement, 1991.	Ä                                 -21cm.43"
INTEREST,,,A,Interest Interest en annuiteite tafels e. Tables d'intérêts et d'annuités 
INTERNATIONAL,,,A,Interna t i o n a l International Accounting Standards IAS s.   IAS International Accounting Standards 
INTERNATIONALITÄT,,2715,A,Internationalität Internationalität der Versicherung = Internationalité de l'assurance = Internationally in insurance.Festgabe für Prof.Dr.Marcel Grossmann zum 80.Geburtstag und zu seinem Rücktritt als Präsident des Europäischen Zentrums für die Bildung i
INTERNET,,87704,A,"Internet Internet für Juristen. Weltweiter Zugriff auf juristi- sche Informationen / Toni Amonn, Detlef Kroger u.a. (Neuwied, Basel: Hermann) Luchterhand; Helbing & Lichten-, hahn, (1998).	Ä          -16cm.XVI,491 S. 37406 "
INTERNET,,87566,A,"Internet Internet und Intranet. Betriebliche Anwendungen und Aus- wirkungen_mit 70 Abbildungen und 22 Tabellen. (Hrsger): Johann Höller, Manfred Pils, Robert Zlabinger. (Berlin): Springer-fVerlag, 1998).      -24cm.XIX,338 S 37085 "
INTERNIST,,,A,"Internist Internist, der. Hervorgegangen aus ""Aerztliche Wochenschrift' Organ des Berufsverbandes Deutscher Internisten. Jg. 1,1960 ff. - Jg. 21, 1980. BerlintSpringer I960-198Q . 6056 "
INTER RE,,,A,"Inter     -    Re Inter-Re.     International  insurance  information, services. 1987/88. Meppel,NL/Frauenfeld,OH,   (Inter-Re,   1987).       -20crn.819  p. 25067	™    ""                                                         > "
INTRODUCTION,,2348/1-3,A,"Introduction Introduction à l'assurance sur la vie. Manuel d'instruc- tion programmée I. Elaboré par K.H.Stephan Engel. 2e edi- tion. 3 vols. (St-Gall),   Commission   suisse  pour  1'instruction programmée de  l'assurance   sur  la vie,   Q975).     -23c"
INTRODUCTION,,2335/1-3,A,"Introduction	._,.,,,„ ~ 3 Introduction à l'assurance aur la vie. Manuel d'instruc- tion programmée. Elaboré par K.H.Stephan Engel ... . (St.Gall:jCommission  auiase  pour  l'instruction programmée de  l'assurance  sur  la vie,(1970).     -  23*21   cm.   "
INTRODUCTION,,5595,A,"Introduction	SStf O Introduction  to  Switzerland.   (Edited  by:   Max  Mittler and Ernst   Scheideggor.) Illustr. (Zurich: Swiss Booksellers' and Publishers' Association, 1901.)	(146 p.) "
INVALIDEN-,,2607,,"ìnvaliden-	^ & 0J- Invaliden-, Alters- und Hinterbliebenenversichernng.die obligatorische; eine vergleichende Darstellung der Gesetze und BTirchfÜhrungsergebniBse. Studien und Berichte [des] Internationalen Arbeiteamtes, Reihe M ^Sozialversicherung) Hr.10"
INVALIDENVERSICHERUNG,,,A,IV Invalidenversicherung s.a. Alters- und Hinterlassenenversicherung. 
INVALIDENVERSICHERUNGSGESETZ,,,A,"Invalidenversicherungsgesetz Invalidenversicherungsgesetz {mit dem Text des Gesetzes, betreffend die Invaliditäts- und Altersversicherung, vom 22.Juni 1889, Reiehs-Gesetzbl. S. 97). Entwurf vom 26.Februar 1897. Berlin 1897.	(263 S.) 58B "
INVALIDITÄT,,91553,A,Invalidität Invalidität und Versicherungsschutz. Orientierung Über die bestehenden Möglichkeiten der Versicherung gegen In- validität und über die Versicherung invalider Personen in der schweizerischen Sozialversicherung. 3«Auflage. Herausgeber:Schweiz.Ar
INVALIDITÄT,,2989,A,Invalid ität Invalidität und Versicherungsschutz. Orientierung über die bestehenden Möglichkeiten der Versicherung gegen In- validität und über die Versicherung invalider Personen in der schweizerischen Sozialversicherung. 2.Aufläge. Heraus- geber: Schwei
INVALIDITÄT,,2887,A,"Invalidität Invalidität und Versicherungsschutz. Orientierung Über die bestehenden Möglichkeiten der Versicherung gegen Invalidität und über die Versicherung invalider Personen in der schweizerischen Sozialversicherung. 2, Auflage. Zürich: Schweiz. Arbeit"
INVALIDITÄTS HANDBUCH,,,A,"Invalidité, ts-Handbucìi InYaliditäts-Handimch.   [Hrsg.von der]  SR,   Schweizer Ttück- Gr\>T>pe s.       Rlickversicherun£sgesellschaft,   schweizerische. Invaliditäts-Hand""buch   . . . "
INVALIDITÄTSSTATISTIK,,,A,Invalldltätaatatlatik Invaliditätaetatistilc hrsg.vom Bundesamt für Sozialver- sicherung s.       AHV.       Invaliditätsstatlatik  ... 
INVALIDITÄTSVERSICHERUNG,,,A,Invaliditätsversieherung Invaliditätaversicherung.  Heft l s.  Schriftenreihe Invaliditätsversicherungs; [hrsg.von der MUnchener RUckversicherungs-Gesellschaft.Heft 1. 
INVALIDITÄTS-,,,A,"Invaliditäts- Invaliditäts- und Altersversicherung: Gesetz betr. Invalidi- tata- und Altersversicherung. s, Babel,August und Paul Singer. Gesetz...	1889 o "
INVALIDITÄTS-UND ALTERSVERSICHERUNGSANSTALTEN,,,A,Invaliditäte-und Altersversicherungeanatalten s.Denkschrift betreffend die finanzielle Entwicklung der Invaliditäts- und Altersversicherungsanstalten und der zugelassenen besonderen Kasseneinrichtungen. [l89?]. Berlin O 
INVALIDITEITSWET,,,A,"Invaliditeitawet Invalidité!tswet, s.leijdesdorff,1    ...   1923. ZwoIle 0 "
INVENTAR,,,A,"Inventar Inventar der Steuern ... s. Kommission der Europäischen Gemeinschaften, "
INVENTARISATION,,82448,A,"Inventarisation Inventar! sa t i on, die ,   in Todesfällen. (Veröffentlichungen  dee kantonalen Steueramtes.   Heft  5.) Zürich 1963.	(84 S.) 7124 "
INVESTITIONSFINANZIERUNG,,5459,A,"Investitionsfinanzierung	O V- 3 ^ Inveetitionsfinanzierung, moderne. Festschrift zum zehnjäh- rigen Bestehen der Westdeutschen Finanzierungsgesellschaft m.b.H. unter Mitwirkung von Prof.Dr.Günter Sehmölders [und] Prof.Dr.Heinrich Rittershausen herausgegeb"
INVESTMENT,,5647,A,"Investment	66^"" Investment. Ergänzbarea Handbuch für das gesamte Invest- mentweoen. Kommentar zu den Rechtavorschriften ein- schliesslich der steuerrechtlichen Regelungen, Erläute- rungen und Materialien zu den wirtschaftlichen Grund- lagen. Von Klaus Fla"
INVESTMENTS,,91231,A,"Investments Investments, foreign, in Italy. A businessman's guide to current legislation. (Prepared by the) Confederazione Generale dell'Industria Italiana. Roma. (Rome 1956).	(68 S.) G 541 "
INVESTMENTSIFTUNG,,,A,Investmentatif   t u n g Investmentstiftung für Personalvorsorge  IST.   Schriften- reihe s.     Schriftenreihe  der IST. 
IPFELKOFER,ARMIN,84935,A,"Ipfelkofer  ,  Armin Ipfelkofer, Armin.   Mit SuperCale 3 zur integrierten Problemlösung:Tabelleakalkulation, Grafik, Datenmanage- ment. Eine Einführung in die Anwendung von SuperCalc -3 mit Beispielen aus der Praxis. (Computer persönlich). (Haar D.Münche"
IPRG,,11197,A,"I P R G IPRG Kommentar. K1 zum Bundesgesetz über das Interna- tionale Privatrecht \IPRG/ vom 1. Januar 1989. Hrsg.und kommentiert von Aiiton Heini, Max Keller [u.a.j. Zürich: Schulthess Polygraphischer Verlag (AG), 1993- A       -25cm.XXIII,1718 S. 51978	"
IPSEN,HANS PETER,5138/14,A,"Ipe'en.Hans Peter	o ^3 f Ipsen,Hane Peter. Rechtsfragen berufsständischer Zwangsver sorgung. (SA. a. ""Aktuelle Probleme der Versicherungswirtseliaf t vom Standpunkt der Versicherungswissenschaf t betrachtet11). (Berlin:Duncker & Humblot 1954).	(47 S.) "
IRAL,,,A,"I R A L	a IRAL Institut de recherches sur le droit de la responsa bilité civile et des assurances, Lausanne. Collection ""bianche s.       Collection blanche  de  l'IRAL   ... "
IRANYI,BERNHARD,,A,"I r a n y i   .Bernhard Iranyi(Bernhard. Die deutschen Lebens- und Onfall-Vereiche- ningB-GesellBChaften. Uetoersìohtliche Darstellung der Ge- soiiäf tsergebnisse in den Jahren 1910 - 1919-""n* Wien:B.Iranyt[l915-1920]^ A	À "
